id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/11/value,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/15/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/18/value,teamName
2767665317,16,44,1,1,31,9ldqu49smv1xg2va0n2cy28zl,1,62.3,40.4,2025-01-21T20:03:12.062Z,2025-01-22T06:37:02Z,5468973691,56,Center,5468973751,233,29,5468973693,286,,,,,,,,,,,,,,,,,7sd87ylfbtgwgpb70hf68cel1,V. Pavlidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2767665289,29,44,1,1,31,agh9ifb2mw3ivjusgedj7c3fe,0,37.7,59.6,2025-01-21T20:03:12.063Z,2025-01-22T05:07:53Z,5468973769,233,16,5468973561,285,,5468973559,56,Back,,,,,,,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767665343,17,1,1,1,31,9ldqu49smv1xg2va0n2cy28zl,1,64.8,41.3,2025-01-21T20:03:12.923Z,2025-01-22T05:08:02Z,5468973807,140,62.3,5468973805,56,Center,5468973809,141,34.3,5468973811,212,5.4,5469453343,178,,5468973813,213,4.21,,,,,,,7sd87ylfbtgwgpb70hf68cel1,V. Pavlidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2767665361,18,1,1,1,33,9ldqu49smv1xg2va0n2cy28zl,1,62.6,30.4,2025-01-21T20:03:14.236Z,2025-01-22T05:08:07Z,5468973921,140,56.7,5469453349,178,,5468973927,213,2.67,5468973925,212,6.9,5468973923,141,35,5468973919,56,Center,,,,,,,2z9h8lozjzxk4ah6ysho9hotl,K. Aktürkoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2767665403,19,1,1,1,36,9ldqu49smv1xg2va0n2cy28zl,1,55.2,20.5,2025-01-21T20:03:17.628Z,2025-01-22T05:08:18Z,5468974141,212,17.2,5469453397,178,,5468974135,56,Back,5468974143,213,3.69,5468974139,141,7.4,5468974137,140,41.2,,,,,,,4dh4ws8ehn6uywozt6ygczs2d,F. Aursnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2767665489,20,1,1,1,39,9ldqu49smv1xg2va0n2cy28zl,1,43.8,17.3,2025-01-21T20:03:20.252Z,2025-01-22T05:09:31Z,5468974617,1,,5468974615,213,0.9,5468974613,212,63.6,5468974603,155,,5468974611,141,90.8,5468974605,196,,5468974609,140,81.3,5469453413,178,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,5468974607,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2767665537,21,1,1,1,44,9ldqu49smv1xg2va0n2cy28zl,1,90,87.5,2025-01-21T20:03:25.593Z,2025-01-22T05:10:03Z,5469378849,386,,5469378847,225,,5469378851,72,,5468974913,2,,5468974931,213,4.65,5468974925,140,88.5,5468974929,212,25.8,5469453759,178,,a4kw8u4dqsslfwe1ux08lbmc,Álvaro Fernández,,5468979069,210,16,5468974927,141,49.7,5468979073,22,,5468974921,56,5468974917,155,5468979071,154,,,,1,Center,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2767665541,22,16,1,1,46,9ldqu49smv1xg2va0n2cy28zl,1,92.6,53,2025-01-21T20:03:27.653Z,2025-01-22T05:10:51Z,5469378895,396,50.9,5468976961,374,03:26.9,5468979167,77,,5469378893,395,0.6,5468979169,29,,5468979197,231,51.4,5468979183,102,53.9,5468979199,138,,7sd87ylfbtgwgpb70hf68cel1,V. Pavlidis,,5468974949,17,,5468979191,214,,5468974947,22,,5468979171,154,5468974951,56,5469454039,178,,5468979187,103,,,Center,27.8,5468976957,72,5468976969,375,01:45.9,5468979175,55,21,5468979201,274,5468979195,230,98.9,,,,,,,,,Benfica
2767666605,23,27,1,2,43,9ldqu49smv1xg2va0n2cy28zl,1,0,0,2025-01-21T20:04:24.976Z,2025-01-22T05:11:18Z,5468980981,233,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2767666615,30,27,1,2,43,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-01-21T20:04:24.976Z,2025-01-22T05:11:18Z,5468980951,53,bkwxem45cf48k14euwqe7rs44,5468980947,41,Injury,5468981007,233,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767666697,24,28,1,3,15,9ldqu49smv1xg2va0n2cy28zl,1,0,0,2025-01-21T20:04:56.889Z,2025-01-22T05:11:39Z,5468995671,233,31,5468981467,55,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2767666753,31,28,1,3,15,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-01-21T20:04:56.889Z,2025-01-22T05:11:40Z,5468981777,55,30,5468995727,233,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767666909,32,1,1,3,28,agh9ifb2mw3ivjusgedj7c3fe,1,49.8,50,2025-01-21T20:05:09.675Z,2025-01-22T05:12:00Z,5468982637,140,32.8,5468982645,279,G,5468982639,141,40.1,5468982643,213,3.5,5469454357,178,,5468982635,56,Back,5468982641,212,19.1,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767666957,33,1,1,3,31,agh9ifb2mw3ivjusgedj7c3fe,1,32.3,40.7,2025-01-21T20:05:12.913Z,2025-01-22T05:12:08Z,5468982893,213,1.81,5468982887,140,29,5468982885,56,Back,5468982889,141,61.5,5469454411,178,,5468982891,212,14.6,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767666991,34,1,1,3,35,agh9ifb2mw3ivjusgedj7c3fe,1,31.4,61.8,2025-01-21T20:05:16.582Z,2025-01-22T05:12:16Z,5468983107,212,16.7,5469454473,178,,5468983105,141,37.3,5468983109,213,4.79,5468983103,140,32.6,5468983101,56,Back,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767667025,35,1,1,3,38,agh9ifb2mw3ivjusgedj7c3fe,1,32.2,33,2025-01-21T20:05:19.173Z,2025-01-22T05:12:22Z,5468983301,212,17.5,5468983297,140,33.9,5469454505,178,,5468983295,56,Back,5468983299,141,7.4,5468983303,213,4.81,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767667073,36,1,1,3,39,agh9ifb2mw3ivjusgedj7c3fe,1,33.8,7.6,2025-01-21T20:05:20.886Z,2025-01-22T05:12:28Z,5469454547,178,,5468983511,56,Back,5468983513,140,38.2,5468983515,141,17,5468983519,213,0.94,5468983517,212,7.9,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767738767,640,83,1,3,41,9ldqu49smv1xg2va0n2cy28zl,1,63.7,79.2,2025-01-21T20:05:22.696Z,2025-01-21T23:05:37Z,5469379607,399,3hht0os2uzu234yq550i3fbe2,,,,,,,,,,,,,,,,,,,,,,4dh4ws8ehn6uywozt6ygczs2d,F. Aursnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2767667095,37,1,1,3,42,agh9ifb2mw3ivjusgedj7c3fe,1,36.9,12.5,2025-01-21T20:05:23.415Z,2025-01-22T05:12:47Z,5468983631,213,5.07,5468983625,212,7,5468983619,140,39.2,5468983617,56,Back,5469454687,178,,5468983621,141,2.9,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767667129,38,1,1,3,43,agh9ifb2mw3ivjusgedj7c3fe,1,39.3,2.9,2025-01-21T20:05:24.305Z,2025-01-22T05:12:54Z,5469454739,178,,5468983817,141,4.3,5468983813,56,Right,5468983819,212,18.2,5468983815,140,56.6,5468983821,213,0.05,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767667173,39,1,1,3,45,agh9ifb2mw3ivjusgedj7c3fe,1,59.5,7.7,2025-01-21T20:05:26.886Z,2025-01-22T05:13:02Z,5468984073,56,Right,5469454811,178,,5468984075,140,59.4,5468984079,212,2.5,5468984077,141,11.4,5468984081,213,1.61,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767667209,40,1,1,3,47,agh9ifb2mw3ivjusgedj7c3fe,1,58.8,14.1,2025-01-21T20:05:28.911Z,2025-01-22T05:13:10Z,5468984253,213,1.79,5469454857,178,,5468984251,212,15.5,5468984247,140,55.6,5468984249,141,36.3,5468984245,56,Center,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767667225,41,1,1,3,49,agh9ifb2mw3ivjusgedj7c3fe,0,55.2,37.9,2025-01-21T20:05:30.940Z,2025-01-22T05:13:15Z,5468984309,140,65.6,5468984305,155,,5468984311,141,81.1,5469454901,178,,5468984307,56,Left,5468984313,212,31.3,5468984315,213,1.21,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767667287,25,1,1,3,52,9ldqu49smv1xg2va0n2cy28zl,1,26.1,11.5,2025-01-21T20:05:33.158Z,2025-01-22T05:13:36Z,5468984635,212,10.1,5469455091,178,,5468984633,141,7.6,5468984637,213,6.02,5468984627,155,,5468984631,140,35.4,5468984629,56,Back,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2767667289,26,49,1,3,54,9ldqu49smv1xg2va0n2cy28zl,1,40.4,4,2025-01-21T20:05:35.697Z,2025-01-22T05:13:54Z,,,,,,,,,,,,,,,,,,,,,,,,,2z9h8lozjzxk4ah6ysho9hotl,K. Aktürkoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2767667295,27,1,1,3,55,9ldqu49smv1xg2va0n2cy28zl,1,41.1,4,2025-01-21T20:05:36.032Z,2025-01-22T05:14:01Z,5469455257,178,,5468984689,56,Back,5468984697,213,2.6,5468984693,141,7.9,5468984695,212,5.1,5468984691,140,36.9,,,,,,,2z9h8lozjzxk4ah6ysho9hotl,K. Aktürkoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2767667339,28,1,1,3,56,9ldqu49smv1xg2va0n2cy28zl,1,36.9,7.9,2025-01-21T20:05:37.740Z,2025-01-22T05:14:08Z,5468984921,140,35.7,5468984925,212,9.5,5468984919,56,Back,5468984923,141,21.8,5468984927,213,1.7,5469455299,178,,,,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2767667383,29,1,1,4,0,9ldqu49smv1xg2va0n2cy28zl,1,34.9,20.8,2025-01-21T20:05:41.329Z,2025-01-22T05:14:15Z,5469455351,178,,5468985171,212,16.1,5468985165,56,Back,5468985169,141,21.7,5468985167,140,19.6,5468985173,213,3.1,,,,,,,5t952swvuoed4pdwgbi4yjhex,Florentino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2767667413,30,1,1,4,3,9ldqu49smv1xg2va0n2cy28zl,1,14.5,24.5,2025-01-21T20:05:44.542Z,2025-01-22T05:14:21Z,5469455405,178,,5468985319,56,Back,5468985323,140,3.5,5468985329,213,2.25,5468985325,141,45.4,5468985327,212,18.3,,,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2767667459,31,1,1,4,5,9ldqu49smv1xg2va0n2cy28zl,0,3.4,44.6,2025-01-21T20:05:46.086Z,2025-01-22T05:14:27Z,5468985579,1,,5468985575,212,60.3,5468985573,141,7.6,5468985577,213,5.85,5468985567,157,,5469455457,178,,5468985571,140,55.6,5468985569,56,Right,3i53phcjc5vwe7i0m9pqjo3fu,A. Trubin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2767667481,42,1,1,4,9,agh9ifb2mw3ivjusgedj7c3fe,0,42.9,94.8,2025-01-21T20:05:50.397Z,2025-01-22T05:14:37Z,5468985681,3,,5469455525,178,,5468985695,212,3.5,5468985693,141,91.8,5468985697,213,5.66,5468985685,56,Back,5468985689,140,45.6,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767667501,32,44,1,4,11,9ldqu49smv1xg2va0n2cy28zl,1,54.7,11.6,2025-01-21T20:05:52.393Z,2025-01-22T06:37:02Z,5468985773,56,Right,5468985775,286,,5468985803,233,43,,,,,,,,,,,,,,,,7sd87ylfbtgwgpb70hf68cel1,V. Pavlidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2767667489,43,44,1,4,11,agh9ifb2mw3ivjusgedj7c3fe,0,45.3,88.4,2025-01-21T20:05:52.394Z,2025-01-22T05:14:49Z,5468985727,56,Back,5468985731,285,,5468985841,233,32,,,,,,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767667525,33,1,1,4,12,9ldqu49smv1xg2va0n2cy28zl,0,49.7,12.2,2025-01-21T20:05:53.469Z,2025-01-22T06:20:36Z,5468985913,141,9.2,5468985915,212,7.1,5469483563,178,,5468985917,213,3.43,5468985907,3,,5468985909,56,Back,5468985911,140,43.2,,,,7sd87ylfbtgwgpb70hf68cel1,V. Pavlidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2767667561,44,1,1,4,15,agh9ifb2mw3ivjusgedj7c3fe,1,54.7,96.9,2025-01-21T20:05:56.038Z,2025-01-22T05:15:07Z,5468986081,56,Left,5468986095,213,5.32,5469455741,178,,5468986087,141,92.9,5468986093,212,3.3,5468986083,140,56.5,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767667573,45,49,1,4,16,agh9ifb2mw3ivjusgedj7c3fe,1,57.1,92.3,2025-01-21T20:05:57.180Z,2025-01-22T05:15:22Z,,,,,,,,,,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767667605,46,50,1,4,16,agh9ifb2mw3ivjusgedj7c3fe,1,58.9,89.3,2025-01-21T20:05:57.606Z,2025-01-22T05:15:34Z,5468986517,233,34,5468986291,286,,5468986289,56,Left,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767667625,34,7,1,4,17,9ldqu49smv1xg2va0n2cy28zl,1,41.1,10.7,2025-01-21T20:05:58.271Z,2025-01-22T05:15:38Z,5468986395,285,,5468986393,56,Back,5468986471,233,46,5469455945,178,,5469379823,384,,,,,,,,,,,4dh4ws8ehn6uywozt6ygczs2d,F. Aursnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2767667633,35,50,1,4,17,9ldqu49smv1xg2va0n2cy28zl,1,36.8,11,2025-01-21T20:05:58.908Z,2025-01-22T05:16:51Z,5468986553,233,47,5468986439,56,Back,5468986441,286,,,,,,,,,,,,,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2767667613,47,7,1,4,18,agh9ifb2mw3ivjusgedj7c3fe,0,63.2,89,2025-01-21T20:05:59.134Z,2025-01-22T05:16:59Z,5468986505,233,35,5469456473,178,,5468986333,56,Left,5469379843,385,,5468986337,285,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767667661,36,49,1,4,20,9ldqu49smv1xg2va0n2cy28zl,1,30.8,13,2025-01-21T20:06:01.115Z,2025-01-22T05:17:31Z,,,,,,,,,,,,,,,,,,,,,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2767667687,37,1,1,4,20,9ldqu49smv1xg2va0n2cy28zl,1,27.6,14.5,2025-01-21T20:06:01.219Z,2025-01-22T05:17:57Z,5469456593,178,,5468986723,140,15.7,5468986719,56,Back,5468986731,212,13.7,5468986727,141,22.9,5468986733,213,2.71,,,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2767667729,38,1,1,4,22,9ldqu49smv1xg2va0n2cy28zl,1,14.5,21.8,2025-01-21T20:06:03.494Z,2025-01-22T05:18:09Z,5468986893,212,8.2,5468986887,56,Back,5468986889,140,20.3,5468986897,213,5.55,5469456937,178,,5468986891,141,13.7,,,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2767667761,39,1,1,4,25,9ldqu49smv1xg2va0n2cy28zl,1,21.8,8.9,2025-01-21T20:06:06.487Z,2025-01-22T05:18:17Z,5468987075,141,24.5,5468987079,213,1.84,5468987073,140,19,5468987077,212,11,5469456989,178,,5468987071,56,Back,,,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2767667819,40,1,1,4,27,9ldqu49smv1xg2va0n2cy28zl,1,19.6,28.9,2025-01-21T20:06:08.848Z,2025-01-22T05:18:23Z,5468987413,213,1.42,5468987415,1,,5468987409,141,88.4,5468987405,56,Back,5468987411,212,40.9,5468987403,155,,5469457039,178,,5468987407,140,25.5,5t952swvuoed4pdwgbi4yjhex,Florentino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2767667925,41,1,1,4,36,9ldqu49smv1xg2va0n2cy28zl,1,23.6,88.2,2025-01-21T20:06:17.020Z,2025-01-22T05:18:37Z,5468988141,141,92.4,5468988145,213,0.31,5469457131,178,,5468988143,212,9.3,5468988139,140,32,5468988137,56,Back,,,,,,,a4kw8u4dqsslfwe1ux08lbmc,Álvaro Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2767667941,42,50,1,4,41,9ldqu49smv1xg2va0n2cy28zl,1,22.8,95.6,2025-01-21T20:06:22.288Z,2025-01-22T05:18:50Z,5468988209,285,,5468988251,233,48,5468988207,56,Back,,,,,,,,,,,,,,,,f4p22zbcs9l5dwhvqg6wstmcq,A. Schjelderup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2767667931,48,7,1,4,41,agh9ifb2mw3ivjusgedj7c3fe,1,77.2,4.4,2025-01-21T20:06:22.695Z,2025-01-22T05:18:55Z,5468988159,286,,5468988155,167,,5469457231,178,,5468988157,56,Right,5469379935,385,,5468988231,233,42,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767668161,43,5,1,4,42,9ldqu49smv1xg2va0n2cy28zl,1,20.1,101.7,2025-01-21T20:06:23.205Z,2025-01-22T05:18:57Z,5468989421,347,,5468989433,233,49,5468989419,56,Back,,,,,,,,,,,,,,,,f4p22zbcs9l5dwhvqg6wstmcq,A. Schjelderup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2767667945,49,5,1,4,42,agh9ifb2mw3ivjusgedj7c3fe,0,79.9,-1.7,2025-01-21T20:06:23.205Z,2025-01-22T05:18:58Z,5468988229,347,,5468989449,233,43,5468988227,56,Right,,,,,,,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767668185,44,1,1,4,56,9ldqu49smv1xg2va0n2cy28zl,1,23.6,100,2025-01-21T20:06:37.495Z,2025-01-22T05:19:26Z,5468989551,213,4.95,5468989547,141,86.3,5468989543,56,Back,5468989549,212,10.3,5468989545,140,25.9,5468989541,107,,,,,,,,a4kw8u4dqsslfwe1ux08lbmc,Álvaro Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2767668195,45,1,1,4,58,9ldqu49smv1xg2va0n2cy28zl,0,27.1,87.8,2025-01-21T20:06:39.449Z,2025-01-22T05:20:20Z,5468989667,236,,5469457513,178,,5468989625,212,3,5468989669,233,50,5468989629,213,0,5468989623,141,87.8,5468989619,56,Back,5468989621,140,30,5t952swvuoed4pdwgbi4yjhex,Florentino,,5468989673,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2767668201,50,74,1,4,58,agh9ifb2mw3ivjusgedj7c3fe,1,73.2,7.3,2025-01-21T20:06:39.590Z,2025-01-22T05:20:00Z,5468989699,233,45,5468989647,56,Right,5468989649,285,,5469457551,178,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767668235,46,1,1,4,59,9ldqu49smv1xg2va0n2cy28zl,0,24.1,85.4,2025-01-21T20:06:40.209Z,2025-01-22T05:20:31Z,5468989891,140,40.7,5468989889,56,Back,5468989897,213,0.18,5468989887,157,,5468989893,141,90,5469457853,178,,5468989895,212,17.7,5468989899,1,,a4kw8u4dqsslfwe1ux08lbmc,Álvaro Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2767668259,51,1,1,5,1,agh9ifb2mw3ivjusgedj7c3fe,1,60.8,5.2,2025-01-21T20:06:42.211Z,2025-01-22T05:20:36Z,5469457889,388,,5468990021,141,22.7,5468990015,3,,5468990023,212,12,5468990019,140,59.6,5468990025,213,1.68,5468990017,56,Center,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767668269,52,1,1,5,2,agh9ifb2mw3ivjusgedj7c3fe,1,59.6,22.7,2025-01-21T20:06:43.729Z,2025-01-22T05:20:46Z,5468990085,212,22,5468990079,56,Back,5469457927,178,,5468990083,141,34.9,5468990081,140,40.2,5468990087,213,2.75,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767668275,53,49,1,5,4,agh9ifb2mw3ivjusgedj7c3fe,1,40.2,34.9,2025-01-21T20:06:45.629Z,2025-01-22T05:20:56Z,,,,,,,,,,,,,,,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767668437,54,1,1,5,9,agh9ifb2mw3ivjusgedj7c3fe,1,41.3,61.2,2025-01-21T20:06:50.662Z,2025-01-22T05:21:09Z,5468990951,140,43.3,5469458101,178,,5468990949,56,Back,5468990957,213,4.81,5468990953,141,30.9,5468990955,212,20.7,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767668465,55,1,1,5,13,agh9ifb2mw3ivjusgedj7c3fe,1,43,30,2025-01-21T20:06:54.460Z,2025-01-22T05:21:16Z,5469458121,178,,5468991145,140,36.8,5468991149,212,23.4,5468991143,56,Back,5468991147,141,63,5468991151,213,1.85,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767668485,56,1,1,5,15,agh9ifb2mw3ivjusgedj7c3fe,1,40.5,64.5,2025-01-21T20:06:56.859Z,2025-01-22T05:21:20Z,5469458153,178,,5468991291,212,15.3,5468991295,213,0.34,5468991287,141,72.1,5468991283,56,Center,5468991285,140,54.2,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
