id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/18/value,assist,teamName
2784373509,121,4,1,14,37,9ldqu49smv1xg2va0n2cy28zl,0,64.6,13.2,2025-03-05T20:15:13.425Z,2025-03-06T01:45:27Z,5560045531,285,,5560045483,233,206,5560045263,265,,5560045257,56,Right,5560045255,13,,5560045259,152,,,,,,,,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784373507,120,43,1,14,41,9ldqu49smv1xg2va0n2cy28zl,1,0,0,2025-03-05T20:15:17.928Z,2025-03-05T20:15:29Z,5560045335,144,59,5560045085,56,Back,,,,,,,,,,,,,,,,,,,3i53phcjc5vwe7i0m9pqjo3fu,A. Trubin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784373765,207,1,1,15,28,agh9ifb2mw3ivjusgedj7c3fe,1,25.7,87.2,2025-03-05T20:16:03.990Z,2025-03-05T20:16:07Z,5560046557,5,,5560046563,140,8.5,5560046559,152,,5560046573,213,3.65,5560046561,56,Back,5560046567,141,72.5,5560046571,212,20.6,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784373779,208,1,1,15,31,agh9ifb2mw3ivjusgedj7c3fe,1,8.3,72.5,2025-03-05T20:16:07.798Z,2025-03-05T20:16:11Z,5560046695,213,1.16,5560046687,56,Back,5560046691,141,88.8,5560046689,140,12.9,5560046693,212,12.1,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784373783,209,1,1,15,34,agh9ifb2mw3ivjusgedj7c3fe,0,12.9,88.8,2025-03-05T20:16:10.886Z,2025-03-05T20:16:13Z,5560046737,56,Back,5560046745,213,6.24,5560046739,140,40.2,5560046741,141,86.9,5560046743,212,28.7,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784373787,122,49,1,15,37,9ldqu49smv1xg2va0n2cy28zl,1,59.1,15.9,2025-03-05T20:16:13.687Z,2025-03-05T20:16:13Z,,,,,,,,,,,,,,,,,,,,,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784373797,123,1,1,15,38,9ldqu49smv1xg2va0n2cy28zl,1,58.7,20.7,2025-03-05T20:16:14.400Z,2025-03-05T20:16:16Z,5560046817,56,Back,5560046825,213,2.23,5560046819,140,46.4,5560046821,141,45.3,5560046823,212,21.1,,,,,,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784373815,124,1,1,15,40,9ldqu49smv1xg2va0n2cy28zl,1,46.4,45.3,2025-03-05T20:16:16.752Z,2025-03-05T20:16:19Z,5560046887,56,Center,5560046895,213,6.16,5560046893,212,15.4,5560046891,141,42.6,5560046889,140,61,,,,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784374341,234,83,1,15,42,agh9ifb2mw3ivjusgedj7c3fe,0,39.2,70.7,2025-03-05T20:16:18.598Z,2025-03-05T20:18:18Z,5560050253,399,djbw3afgcgkbq22soig0xsjfu,,,,,,,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784373817,125,3,1,15,43,9ldqu49smv1xg2va0n2cy28zl,0,66.2,28.6,2025-03-05T20:16:19.440Z,2025-03-05T22:58:41Z,5560050739,233,210,5560240427,465,,5560046953,286,,5560046901,56,Center,,,,,,,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784373823,210,7,1,15,43,agh9ifb2mw3ivjusgedj7c3fe,0,33.8,71.4,2025-03-05T20:16:19.441Z,2025-03-05T22:58:42Z,5560046933,285,,5560050685,233,125,5560046931,56,Back,5560240429,385,,,,,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784373833,126,1,1,15,45,9ldqu49smv1xg2va0n2cy28zl,1,59.6,21.3,2025-03-05T20:16:21.680Z,2025-03-05T20:18:50Z,5560047007,212,7.1,5560047001,56,Center,5560047003,140,64.2,5560047009,213,0.83,5560047005,141,29,5560051177,155,,,,,,,,4dh4ws8ehn6uywozt6ygczs2d,F. Aursnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784373839,127,1,1,15,46,9ldqu49smv1xg2va0n2cy28zl,0,65.9,30.5,2025-03-05T20:16:22.369Z,2025-03-05T20:16:24Z,5560047063,140,63.9,5560047061,56,Center,5560047067,212,6.6,5560047059,3,,5560047065,141,21.3,5560047069,213,4.39,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784373845,211,1,1,15,47,agh9ifb2mw3ivjusgedj7c3fe,1,31.3,64.5,2025-03-05T20:16:23.136Z,2025-03-05T22:58:46Z,5560047093,3,,5560047101,212,6,5560047103,213,5.78,5560047097,140,36.3,5560047095,56,Back,5560047099,141,60.3,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784373847,212,49,1,15,48,agh9ifb2mw3ivjusgedj7c3fe,1,35.4,61.1,2025-03-05T20:16:24.382Z,2025-03-05T22:58:47Z,,,,,,,,,,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784373863,213,1,1,15,49,agh9ifb2mw3ivjusgedj7c3fe,1,37,64,2025-03-05T20:16:25.623Z,2025-03-05T22:59:04Z,5560047187,212,7.8,5560047181,56,Back,5560047189,213,0.72,5560047185,141,71.6,5560047179,155,,5560047183,140,42.6,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784373871,214,50,1,15,50,agh9ifb2mw3ivjusgedj7c3fe,1,47.3,75.2,2025-03-05T20:16:26.799Z,2025-03-05T22:58:52Z,5560047239,233,128,5560047203,286,,5560047201,56,Back,,,,,,,,,,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784373859,128,7,1,15,50,9ldqu49smv1xg2va0n2cy28zl,0,52.7,24.8,2025-03-05T20:16:26.800Z,2025-03-05T22:58:51Z,5560047163,56,Center,5560240521,385,,5560047165,285,,5560047221,233,214,,,,,,,,,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784373875,215,61,1,15,51,agh9ifb2mw3ivjusgedj7c3fe,1,45.4,72.6,2025-03-05T20:16:27.081Z,2025-03-05T22:58:59Z,5560047233,56,Back,,,,,,,,,,,,,,,,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784373881,130,1,1,15,52,9ldqu49smv1xg2va0n2cy28zl,1,46.8,18,2025-03-05T20:16:28.568Z,2025-03-05T20:16:30Z,5560047277,140,58.5,5560047281,212,13.7,5560047283,213,5.82,5560047275,56,Right,5560047279,141,9,,,,,,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784373879,129,49,1,15,53,9ldqu49smv1xg2va0n2cy28zl,1,58.7,11.7,2025-03-05T20:16:29.296Z,2025-03-05T20:20:16Z,,,,,,,,,,,,,,,,,,,,,,,,,2z9h8lozjzxk4ah6ysho9hotl,K. Aktürkoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784373909,131,1,1,15,53,9ldqu49smv1xg2va0n2cy28zl,1,60.1,7.2,2025-03-05T20:16:29.400Z,2025-03-05T23:00:00Z,5560047443,141,16.9,5560047447,213,0.4,5560047439,56,Right,5560047441,140,75.1,5560047661,210,13,5560047445,212,17.1,,,,,,,2z9h8lozjzxk4ah6ysho9hotl,K. Aktürkoğlu,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784373913,132,13,1,15,59,9ldqu49smv1xg2va0n2cy28zl,1,89,33.6,2025-03-05T20:16:35.641Z,2025-03-05T23:00:01Z,5560047681,230,98,5560047679,103,88.9,5560047459,56,Center,5560047667,77,,5560047669,29,,5560048957,23,,5560047457,63,,5560047677,102,57.8,7sd87ylfbtgwgpb70hf68cel1,V. Pavlidis,,5560047579,72,,5560241293,215,,5560047673,55,5560047683,231,46,,,131,,,,,,,,,,,,,,,,,,,,,Benfica
2784373943,133,5,1,16,0,9ldqu49smv1xg2va0n2cy28zl,0,101.2,59.9,2025-03-05T20:16:36.447Z,2025-03-05T23:00:03Z,5560047625,233,216,5560047557,56,Center,5560047559,346,,,,,,,,,,,,,,,,,7sd87ylfbtgwgpb70hf68cel1,V. Pavlidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784373929,216,5,1,16,0,agh9ifb2mw3ivjusgedj7c3fe,1,-1.2,40.1,2025-03-05T20:16:36.447Z,2025-03-06T01:45:59Z,5560047527,56,Back,5560047601,233,133,5560047529,346,,,,,,,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784373999,217,1,1,16,13,agh9ifb2mw3ivjusgedj7c3fe,1,2.4,50.4,2025-03-05T20:16:48.966Z,2025-03-05T23:00:20Z,5560047877,56,Back,5560047879,140,14.9,5560047875,124,,5560047883,212,17.8,5560047891,189,,5560047889,237,,5560047885,213,5.54,5560047881,141,32.8,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784374007,218,1,1,16,16,agh9ifb2mw3ivjusgedj7c3fe,1,15.2,32.8,2025-03-05T20:16:52.710Z,2025-03-05T23:00:21Z,5560047945,141,54.2,5560047949,212,16.8,5560047941,140,7.2,5560047935,56,Back,5560047953,213,2.09,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784374015,219,1,1,16,19,agh9ifb2mw3ivjusgedj7c3fe,1,7.2,54.2,2025-03-05T20:16:55.782Z,2025-03-05T20:16:56Z,5560047979,212,10,5560047975,140,15.5,5560047977,141,46.9,5560047981,213,5.77,5560047973,56,Back,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784374025,220,1,1,16,20,agh9ifb2mw3ivjusgedj7c3fe,1,15.5,46.9,2025-03-05T20:16:56.582Z,2025-03-05T21:10:40Z,5560048023,212,12,5560048021,141,31.9,5560048019,140,9.5,5560048025,213,4.16,5560048017,56,Back,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784374043,221,1,1,16,23,agh9ifb2mw3ivjusgedj7c3fe,1,9.9,29.2,2025-03-05T20:16:59.286Z,2025-03-05T20:17:03Z,5560048153,141,32.8,5560048149,56,Back,5560048155,212,17.9,5560048157,213,0.14,5560048151,140,26.8,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784374045,222,4,1,16,26,agh9ifb2mw3ivjusgedj7c3fe,1,32.9,33,2025-03-05T20:17:02.934Z,2025-03-05T20:24:08Z,5560059803,285,,5560048337,233,134,5560048171,265,,5560048165,13,,5560048169,152,,5560048167,56,Back,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784374057,134,4,1,16,26,9ldqu49smv1xg2va0n2cy28zl,0,67.1,67,2025-03-05T20:17:02.935Z,2025-03-05T20:24:09Z,5560048331,152,,5560048343,233,222,5560048329,56,Center,5560048333,265,,5560059807,286,,5560048327,13,,,,,,,,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784374123,223,1,1,16,42,agh9ifb2mw3ivjusgedj7c3fe,1,27.9,33.2,2025-03-05T20:17:18.710Z,2025-03-05T23:01:12Z,5560048695,189,,5560048681,1,,5560048673,140,53.2,5560048667,155,,5560048679,213,0.98,5560048675,141,91.4,5560048677,212,47.7,5560048669,152,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,5560048665,5,,5560048671,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784374135,224,43,1,16,46,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-03-05T20:17:22.887Z,2025-03-05T23:01:23Z,5560242383,144,61,5560048745,56,Left,5560048761,189,0,,,,,,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784374151,225,1,1,16,49,agh9ifb2mw3ivjusgedj7c3fe,1,55,90.8,2025-03-05T20:17:25.302Z,2025-03-05T20:17:27Z,5560048851,212,16.4,5560048847,140,42.6,5560048845,56,Back,5560048849,141,76.2,5560048853,213,3.79,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784374183,226,1,1,16,51,agh9ifb2mw3ivjusgedj7c3fe,1,42.7,76.1,2025-03-05T20:17:27.111Z,2025-03-05T20:17:31Z,5560048975,141,67.7,5560048979,213,4.53,5560048971,56,Back,5560048973,140,41.7,5560048977,212,5.8,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784374195,227,1,1,16,55,agh9ifb2mw3ivjusgedj7c3fe,1,42.7,60.6,2025-03-05T20:17:31.110Z,2025-03-05T20:17:33Z,5560049049,140,53.8,5560049055,213,0.48,5560049047,56,Center,5560049051,141,69.5,5560049053,212,13.1,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784374197,228,61,1,16,57,agh9ifb2mw3ivjusgedj7c3fe,0,53.8,69.5,2025-03-05T20:17:33.302Z,2025-03-05T20:17:33Z,5560049059,56,Center,,,,,,,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784374219,135,1,1,16,58,9ldqu49smv1xg2va0n2cy28zl,1,42.3,31.2,2025-03-05T20:17:34.480Z,2025-03-05T20:17:35Z,5560049145,140,38.5,5560049153,212,6.2,5560049141,56,Back,5560049157,213,4.01,5560049147,141,24.3,,,,,,,,,,4dh4ws8ehn6uywozt6ygczs2d,F. Aursnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784374223,136,49,1,16,59,9ldqu49smv1xg2va0n2cy28zl,1,38.4,18.1,2025-03-05T20:17:35.591Z,2025-03-05T20:17:36Z,,,,,,,,,,,,,,,,,,,,,,,,,2z9h8lozjzxk4ah6ysho9hotl,K. Aktürkoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784374225,137,1,1,16,59,9ldqu49smv1xg2va0n2cy28zl,0,38.4,15.1,2025-03-05T20:17:35.824Z,2025-03-05T20:17:37Z,5560049189,141,19.2,5560049191,212,3,5560049185,56,Back,5560049187,140,39.5,5560049213,236,,5560049193,213,1.18,5560049219,286,,5560049215,233,229,2z9h8lozjzxk4ah6ysho9hotl,K. Aktürkoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784374231,229,74,1,16,59,agh9ifb2mw3ivjusgedj7c3fe,1,55.3,71.6,2025-03-05T20:17:35.825Z,2025-03-05T20:24:12Z,5560049209,56,Center,5560049271,233,137,5560049211,285,,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784374245,138,1,1,17,1,9ldqu49smv1xg2va0n2cy28zl,1,31.5,6.1,2025-03-05T20:17:37.648Z,2025-03-05T20:17:42Z,5560049293,212,23.4,5560049289,140,52.9,5560049291,141,15.7,5560049287,56,Right,5560049295,213,0.28,,,,,,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784374249,139,3,1,17,5,9ldqu49smv1xg2va0n2cy28zl,0,60.3,22.1,2025-03-05T20:17:41.797Z,2025-03-05T23:01:30Z,5560058891,233,230,5560242565,464,,5560049315,56,Center,5560049319,286,,,,,,,,,,,,,,2z9h8lozjzxk4ah6ysho9hotl,K. Aktürkoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784374259,230,7,1,17,5,agh9ifb2mw3ivjusgedj7c3fe,1,39.7,77.9,2025-03-05T20:17:41.798Z,2025-03-05T23:01:32Z,5560058867,233,139,5560242593,385,,5560049363,285,,5560049361,56,Back,,,,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784374265,231,49,1,17,7,agh9ifb2mw3ivjusgedj7c3fe,1,34.8,72.2,2025-03-05T20:17:42.966Z,2025-03-05T20:17:43Z,,,,,,,,,,,,,,,,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784374285,232,1,1,17,7,agh9ifb2mw3ivjusgedj7c3fe,0,44.2,76.7,2025-03-05T20:17:43.286Z,2025-03-05T23:01:41Z,5560049517,213,0.44,5560049513,141,86.7,5560049511,140,58.1,5560049509,56,Left,5560049515,212,16.1,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784374299,233,4,1,17,8,agh9ifb2mw3ivjusgedj7c3fe,1,61.4,85.4,2025-03-05T20:17:43.966Z,2025-03-05T23:01:43Z,5560049707,13,,5560049713,152,,5560049711,56,Left,5560049717,233,140,5560049709,295,,5560049715,286,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784374307,140,4,1,17,8,9ldqu49smv1xg2va0n2cy28zl,0,38.6,14.6,2025-03-05T20:17:43.967Z,2025-03-06T01:45:27Z,5560049705,285,,5560049699,295,,5560049725,233,233,5560049697,13,,5560049701,56,Back,5560049703,152,,,,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784374357,235,1,1,17,29,agh9ifb2mw3ivjusgedj7c3fe,1,60.6,74.9,2025-03-05T20:18:05.158Z,2025-03-05T20:18:07Z,5560049967,140,54.8,5560049975,212,8.2,5560049977,213,3.87,5560049971,141,66.9,5560049957,5,,5560049963,56,Center,5560049959,152,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784374365,236,1,1,17,30,agh9ifb2mw3ivjusgedj7c3fe,1,54.8,66.9,2025-03-05T20:18:06.902Z,2025-03-05T20:18:09Z,5560050017,141,74.4,5560050013,56,Center,5560050019,212,6.6,5560050021,213,0.88,5560050015,140,58.8,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784374371,237,1,1,17,32,agh9ifb2mw3ivjusgedj7c3fe,1,58.8,74.4,2025-03-05T20:18:08.886Z,2025-03-05T20:18:10Z,5560050063,140,64.8,5560050061,56,Center,5560050067,212,6.7,5560050065,141,71,5560050069,213,5.93,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784374373,238,50,1,17,34,agh9ifb2mw3ivjusgedj7c3fe,1,70.2,73.8,2025-03-05T20:18:10.630Z,2025-03-05T20:24:15Z,5560050075,286,,5560050143,233,141,5560050073,56,Center,,,,,,,,,,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784374381,141,7,1,17,34,9ldqu49smv1xg2va0n2cy28zl,1,29.8,26.2,2025-03-05T20:18:10.631Z,2025-03-05T23:01:54Z,5560050137,285,,5560242961,385,,5560050135,56,Back,5560050139,233,238,,,,,,,,,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784374389,142,1,1,17,36,9ldqu49smv1xg2va0n2cy28zl,1,39.1,23.8,2025-03-05T20:18:12.176Z,2025-03-05T23:01:57Z,5560050187,141,18.4,5560050183,56,Back,5560050189,212,5.3,5560050191,213,3.9,5560050185,140,35.4,,,,,,,,,,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784374391,143,49,1,17,37,9ldqu49smv1xg2va0n2cy28zl,1,35.4,18.4,2025-03-05T20:18:13.103Z,2025-03-05T23:01:58Z,,,,,,,,,,,,,,,,,,,,,,,,,2z9h8lozjzxk4ah6ysho9hotl,K. Aktürkoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784374397,144,1,1,17,38,9ldqu49smv1xg2va0n2cy28zl,1,35.4,18.4,2025-03-05T20:18:14.368Z,2025-03-05T20:18:16Z,5560050213,140,35.8,5560050209,155,,5560050211,56,Back,5560050217,212,24.5,5560050215,141,54.4,5560050219,213,1.55,,,,,,,2z9h8lozjzxk4ah6ysho9hotl,K. Aktürkoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784374409,145,1,1,17,40,9ldqu49smv1xg2va0n2cy28zl,1,35.8,54.8,2025-03-05T20:18:16.576Z,2025-03-05T20:18:20Z,5560050267,213,3.34,5560050261,140,17.5,5560050263,141,49.1,5560050265,212,19.6,5560050259,56,Back,,,,,,,,,,f4p22zbcs9l5dwhvqg6wstmcq,A. Schjelderup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784374429,146,1,1,17,43,9ldqu49smv1xg2va0n2cy28zl,1,15.5,49.5,2025-03-05T20:18:19.920Z,2025-03-05T23:02:12Z,5560050373,56,Back,5560050381,213,3.71,5560050377,141,38.5,5560050379,212,13.9,5560050375,140,4.3,,,,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784374441,147,1,1,17,46,9ldqu49smv1xg2va0n2cy28zl,0,8.1,34.5,2025-03-05T20:18:22.896Z,2025-03-05T20:18:26Z,5560050465,213,0.02,5560050459,140,48,5560050455,157,,5560050461,141,35.7,5560050457,56,Back,5560050463,212,41.9,5560050467,1,,,,,3i53phcjc5vwe7i0m9pqjo3fu,A. Trubin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784374449,239,44,1,17,49,agh9ifb2mw3ivjusgedj7c3fe,1,52.4,65.2,2025-03-05T20:18:25.198Z,2025-03-05T23:02:20Z,5560050503,56,Center,5560050523,233,148,5560050505,286,,,,,,,,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784374445,148,44,1,17,49,9ldqu49smv1xg2va0n2cy28zl,0,47.6,34.8,2025-03-05T20:18:25.199Z,2025-03-06T01:45:55Z,5560050483,285,,5560050481,56,Back,5560050527,233,239,,,,,,,,,,,,,,,,7sd87ylfbtgwgpb70hf68cel1,V. Pavlidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784374453,240,61,1,17,50,agh9ifb2mw3ivjusgedj7c3fe,1,53.6,67.1,2025-03-05T20:18:26.879Z,2025-03-05T20:18:27Z,5560050517,56,Center,,,,,,,,,,,,,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784374465,241,49,1,17,52,agh9ifb2mw3ivjusgedj7c3fe,1,27.6,56.4,2025-03-05T20:18:28.621Z,2025-03-05T23:02:23Z,,,,,,,,,,,,,,,,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784374501,242,1,1,17,53,agh9ifb2mw3ivjusgedj7c3fe,1,27.6,56.4,2025-03-05T20:18:29.894Z,2025-03-05T20:18:35Z,5560050753,212,8.6,5560050751,141,65.4,5560050747,56,Back,5560050755,213,0.79,5560050749,140,33.4,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
