id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/14/value,qualifier/9/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,teamName
2722584073,348,7,1,45,1,agh9ifb2mw3ivjusgedj7c3fe,0,13,9,2024-09-19T19:46:08.554Z,2024-09-20T04:07:37Z,5223468143,285,,5223468141,56,Back,5223903971,178,,5223603109,385,,5223468155,233,382,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722584071,383,61,1,45,2,4t4hod56fsj7utpjdor8so5q6,1,85.1,92,2024-09-19T19:46:08.638Z,2024-09-20T04:07:39Z,5223468129,56,Left,5223903979,178,,,,,,,,,,,,,,,,,,,,rn17zrbsh1g9r1tj4xyvhgr8,E. Ben Seghir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722584101,384,1,1,45,4,4t4hod56fsj7utpjdor8so5q6,1,86.9,73.4,2024-09-19T19:46:11.244Z,2024-09-20T04:07:41Z,5223468283,141,56,5223468281,140,85.5,5223468287,213,4.59,5223468279,56,Center,5223903983,178,,5223468539,154,,5223468285,212,11.9,5223468533,210,15,8vhjmcgjbzpzd4vv3zb945p1w,M. Akliouche,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722584103,385,15,1,45,6,4t4hod56fsj7utpjdor8so5q6,1,85.9,55.9,2024-09-19T19:46:12.846Z,2024-09-20T04:07:43Z,5223468569,147,55.1,5223468571,230,98.5,5223468449,20,,5223468563,103,19,5223468293,17,,5223468551,29,,5223903987,178,,5223468295,56,Center,csvqjyuk06gzvjm408513nydx,T. Minamino,5223468549,80,,,5223468453,82,5223468555,55,5223468567,146,5223468573,231,50.5,5223468291,22,,5223468561,102,384,87.2,46.8,,,5223468553,154,5223468575,233,349,,,,,,,Monaco
2722584091,349,10,1,45,6,agh9ifb2mw3ivjusgedj7c3fe,1,12.8,44.9,2024-09-19T19:46:12.878Z,2024-09-20T04:07:57Z,5223468233,94,,5223468579,233,385,5223903999,389,,5223468235,56,Back,,,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722584107,350,6,1,45,9,agh9ifb2mw3ivjusgedj7c3fe,0,5,56.2,2024-09-19T19:46:16.500Z,2024-09-20T04:07:59Z,5223468397,233,386,5223468335,73,,5223468333,56,Back,,,,,,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722584113,386,6,1,45,9,4t4hod56fsj7utpjdor8so5q6,1,95,43.8,2024-09-19T19:46:16.500Z,2024-09-20T04:07:59Z,5223468391,233,350,5223468383,75,,5223468381,56,Center,,,,,,,,,,,,,,,,csvqjyuk06gzvjm408513nydx,T. Minamino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722584243,387,1,1,45,37,4t4hod56fsj7utpjdor8so5q6,1,99.5,0.5,2024-09-19T19:46:44.409Z,2024-09-20T04:08:03Z,5223469013,140,91.1,5223469019,213,1.81,5223469263,154,,5223469015,141,52.7,5223469007,155,,5223604411,224,,5223469021,1,,5223469011,56,Center,8eq4c5cotvem9ae9uzb2yezo4,L. Camara,5223469005,6,,1,5223469017,212,5223469261,210,5223469003,2,5223904011,178,,5223604413,20,,,,15,,,36.6,,,,,,,,,,,,,Monaco
2722584247,388,44,1,45,39,4t4hod56fsj7utpjdor8so5q6,1,92,54.6,2024-09-19T19:46:46.359Z,2024-09-20T09:02:00Z,5223469043,56,Center,5223469045,286,,5223469073,233,352,,,,,,,,,,,,,,,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722584241,352,44,1,45,39,agh9ifb2mw3ivjusgedj7c3fe,0,8,45.4,2024-09-19T19:46:46.360Z,2024-09-20T04:08:05Z,5223469085,233,388,5223468999,56,Back,5223469001,285,,,,,,,,,,,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722584251,389,15,1,45,39,4t4hod56fsj7utpjdor8so5q6,1,91.1,52.7,2024-09-19T19:46:46.435Z,2024-09-20T09:02:00Z,5223469299,233,353,5223469139,25,,5223469063,56,Center,5223469287,147,50.2,5223469279,103,30.4,5223469141,15,,5223469273,55,387,5223904019,388,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,5223469145,328,,,5223469265,77,5223469283,146,5223469061,17,5223469277,102,52.5,5223469269,29,,5223469271,154,99,,,,,,,,,,,,,,,,Monaco
2722584249,353,10,1,45,41,agh9ifb2mw3ivjusgedj7c3fe,1,0.8,48.4,2024-09-19T19:46:48.261Z,2024-09-20T04:08:10Z,5223604615,378,,5223469053,56,Back,5223469093,177,,5223469051,182,,5223604613,181,,5223469165,233,389,,,,,,,2e55g4q93y382cg7h0yk5rtud,Marc-Andre ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722584257,354,52,1,45,41,agh9ifb2mw3ivjusgedj7c3fe,1,0.8,48.4,2024-09-19T19:46:48.460Z,2024-09-20T04:08:17Z,5223604647,378,,5223904029,388,,,,,,,,,,,,,,,,,,,,2e55g4q93y382cg7h0yk5rtud,Marc-Andre ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722584285,355,1,1,45,44,agh9ifb2mw3ivjusgedj7c3fe,1,7.7,38.6,2024-09-19T19:46:51.221Z,2024-09-20T04:08:20Z,5223469251,213,5.68,5223904033,178,,5223469239,123,,5223469243,56,Back,5223469247,141,14.6,5223469249,212,29,5223469245,140,30.5,,,,2e55g4q93y382cg7h0yk5rtud,Marc-Andre ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722584297,356,1,1,45,49,agh9ifb2mw3ivjusgedj7c3fe,1,37,12.3,2024-09-19T19:46:56.022Z,2024-09-20T04:08:24Z,5223469363,212,10.2,5223469361,141,2.5,5223469359,140,44.4,5223469357,56,Back,5223469365,213,5.57,5223904037,178,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722584303,357,1,1,45,51,agh9ifb2mw3ivjusgedj7c3fe,1,44.4,2.5,2024-09-19T19:46:58.398Z,2024-09-20T04:08:28Z,5223469455,141,3.4,5223469453,140,59.8,5223469451,56,Right,5223469459,213,0.04,5223469457,212,16.2,5223904045,178,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722584313,358,1,1,45,57,agh9ifb2mw3ivjusgedj7c3fe,1,72.9,3.5,2024-09-19T19:47:03.558Z,2024-09-20T04:08:31Z,5223469519,141,26.1,5223469517,140,65.1,5223469523,213,2.06,5223904053,178,,5223469521,212,17.4,5223469515,56,Center,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722584321,359,1,1,45,58,agh9ifb2mw3ivjusgedj7c3fe,1,65.1,26.1,2024-09-19T19:47:05.460Z,2024-09-20T04:08:34Z,5223469575,213,3.36,5223469567,56,Center,5223469573,212,6.7,5223469571,141,24,5223469569,140,58.9,5223904057,178,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722584345,360,1,1,46,0,agh9ifb2mw3ivjusgedj7c3fe,1,58.8,26.7,2024-09-19T19:47:07.229Z,2024-09-20T04:08:37Z,5223904065,178,,5223469705,56,Left,5223469711,212,42.6,5223469713,213,1.46,5223469707,140,63.4,5223469715,1,,5223469709,141,88.9,5223469701,155,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,5223469703,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722584353,361,2,1,46,7,agh9ifb2mw3ivjusgedj7c3fe,1,65.5,74.4,2024-09-19T19:47:14.327Z,2024-09-20T04:08:46Z,5223904077,178,,5223469955,7,2wl6h1rlrfnn2mr65vuo3t815,5223469747,140,79.1,5223469749,141,70.7,5223469745,56,Center,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722584373,391,55,1,46,7,4t4hod56fsj7utpjdor8so5q6,1,23.2,30.5,2024-09-19T19:47:14.328Z,2024-09-20T04:08:46Z,,,,,,,,,,,,,,,,,,,,,,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722584357,390,43,1,46,9,4t4hod56fsj7utpjdor8so5q6,1,0,0,2024-09-19T19:47:16.139Z,2024-09-19T19:47:21Z,5223469759,56,Back,5223469907,144,8,,,,,,,,,,,,,,,,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722584421,392,1,1,46,27,4t4hod56fsj7utpjdor8so5q6,1,27.6,29.3,2024-09-19T19:47:34.298Z,2024-09-20T04:08:48Z,5223470175,241,,5223470185,213,1.67,5223904087,178,,5223470173,5,,5223470179,140,25.5,5223470177,56,Back,5223470181,141,61.2,5223470183,212,21.8,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722584451,393,1,1,46,31,4t4hod56fsj7utpjdor8so5q6,1,28.7,64.9,2024-09-19T19:47:37.919Z,2024-09-20T04:08:51Z,5223470229,212,21.5,5223470227,141,94.1,5223470223,56,Back,5223470231,213,1.18,5223470225,140,36.6,5223904095,178,,,,,,,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722584471,394,1,1,46,34,4t4hod56fsj7utpjdor8so5q6,1,36.6,94.1,2024-09-19T19:47:41.127Z,2024-09-20T04:08:54Z,5223470369,213,4.33,5223470367,212,16.2,5223470363,140,30.9,5223470361,56,Back,5223470365,141,71.9,5223904099,178,,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722584479,395,1,1,46,39,4t4hod56fsj7utpjdor8so5q6,1,31.8,60.2,2024-09-19T19:47:46.054Z,2024-09-20T04:08:56Z,5223470423,212,16.2,5223470421,141,36.5,5223470419,140,30.8,5223904107,178,,5223470417,56,Back,5223470425,213,4.65,,,,,,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722584491,396,1,1,46,41,4t4hod56fsj7utpjdor8so5q6,1,31.3,41.1,2024-09-19T19:47:48.494Z,2024-09-20T04:08:59Z,5223470475,141,59.7,5223904117,178,,5223470473,140,26.8,5223470471,56,Back,5223470479,213,1.93,5223470477,212,13.5,,,,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722584525,397,1,1,46,43,4t4hod56fsj7utpjdor8so5q6,1,26.4,59.5,2024-09-19T19:47:50.460Z,2024-09-20T04:09:02Z,5223470687,213,3.97,5223470681,140,10.4,5223470683,141,32.8,5223470679,56,Back,5223904125,178,,5223470685,212,24.7,,,,,,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722584555,398,1,1,46,56,4t4hod56fsj7utpjdor8so5q6,1,18.1,42.1,2024-09-19T19:48:03.348Z,2024-09-20T04:09:05Z,5223470837,213,4.74,5223470831,140,18.4,5223470833,141,27.3,5223470835,212,10.1,5223470829,56,Back,5223904133,178,,,,,,,,a1q3mystvi6gkv7tjrn75kw6h,P. Köhn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722584553,362,30,1,47,0,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2024-09-19T19:48:06.590Z,2024-09-20T04:09:08Z,5223470827,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722584559,399,30,1,47,0,4t4hod56fsj7utpjdor8so5q6,1,0,0,2024-09-19T19:48:06.590Z,2024-09-20T04:09:08Z,5223470845,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722586555,400,18,2,45,0,4t4hod56fsj7utpjdor8so5q6,1,0,0,2024-09-19T20:03:58.034Z,2024-09-19T20:03:58Z,5223481333,42,,5223481377,55,401,5223481337,59,15,5223481335,44,Midfielder,,,,,,,,,,,,,8eq4c5cotvem9ae9uzb2yezo4,L. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722586559,401,19,2,45,0,4t4hod56fsj7utpjdor8so5q6,1,0,0,2024-09-19T20:03:58.035Z,2024-09-19T20:04:03Z,5223481441,293,4,5223481439,292,5,5223481361,55,400,5223481351,42,,5223481355,145,4,5223481359,44,Midfielder,5223481357,59,10,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722586635,363,32,2,45,0,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2024-09-19T20:04:26.490Z,2024-09-19T20:04:30Z,5223481731,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722586631,402,32,2,45,0,4t4hod56fsj7utpjdor8so5q6,1,0,0,2024-09-19T20:04:26.490Z,2024-09-19T23:23:55Z,5223481725,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722586645,403,1,2,45,0,4t4hod56fsj7utpjdor8so5q6,1,50.1,49.8,2024-09-19T20:04:26.501Z,2024-09-20T04:28:24Z,5223481795,279,S,5223481787,140,34.5,5223481793,213,2.87,5223481785,56,Back,5223481791,212,17,5223481789,141,56.4,5223906163,178,,,,,dkve6gf309h5tglwawqx8mlzp,B. Embolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722586647,404,1,2,45,2,4t4hod56fsj7utpjdor8so5q6,1,34.5,56.4,2024-09-19T20:04:28.589Z,2024-09-20T04:28:28Z,5223481805,141,69.4,5223906171,178,,5223481809,213,0.77,5223481807,212,12.6,5223481803,140,43.1,5223481801,56,Back,,,,,,,2jc6sdkse1kxjztsgystidot1,D. Zakaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722586651,405,1,2,45,4,4t4hod56fsj7utpjdor8so5q6,1,44.3,68.7,2024-09-19T20:04:31.017Z,2024-09-20T04:28:30Z,5223481817,56,Left,5223481819,140,57.2,5223481825,213,0.91,5223906175,178,,5223481821,141,94.3,5223481823,212,22.1,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722586657,406,1,2,45,6,4t4hod56fsj7utpjdor8so5q6,1,57.2,94.3,2024-09-19T20:04:33.089Z,2024-09-20T04:28:32Z,5223906185,178,,5223481859,56,Left,5223481871,213,4.52,5223481867,212,9.2,5223481863,141,81.1,5223481861,140,55.5,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722586671,407,1,2,45,10,4t4hod56fsj7utpjdor8so5q6,0,56.2,73.7,2024-09-19T20:04:36.652Z,2024-09-20T04:28:40Z,5223481935,56,Left,5223481943,213,0.28,5223481941,212,48.6,5223906207,178,,5223481939,141,93.6,5223481937,140,100,5223481933,155,,5223481945,1,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722586737,364,5,2,45,16,agh9ifb2mw3ivjusgedj7c3fe,1,-0.7,6.2,2024-09-19T20:04:42.749Z,2024-09-20T04:28:43Z,5223482287,346,,5223482293,233,408,5223482285,56,Back,,,,,,,,,,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722586675,408,5,2,45,16,4t4hod56fsj7utpjdor8so5q6,0,100.7,93.8,2024-09-19T20:04:42.749Z,2024-09-20T04:28:44Z,5223481951,56,Left,5223481953,346,,5223482297,233,364,,,,,,,,,,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722586741,365,1,2,45,36,agh9ifb2mw3ivjusgedj7c3fe,1,3.8,58.7,2024-09-19T20:05:03.179Z,2024-09-20T04:28:57Z,5223482307,141,50,5223482315,237,,5223482309,212,6,5223482301,124,,5223482303,56,Back,5223482305,140,2.8,5223482311,213,4.54,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722586745,366,1,2,45,39,agh9ifb2mw3ivjusgedj7c3fe,0,11.6,51,2024-09-19T20:05:05.571Z,2024-09-20T04:29:03Z,5223482327,141,55.4,5223482329,212,59.2,5223482321,155,,5223482323,56,Center,5223482333,1,,5223482331,213,0.05,5223482325,140,67.9,5223906259,178,,2e55g4q93y382cg7h0yk5rtud,Marc-Andre ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722586751,409,1,2,45,43,4t4hod56fsj7utpjdor8so5q6,1,33,46.8,2024-09-19T20:05:09.555Z,2024-09-20T04:29:07Z,5223482343,56,Back,5223906267,178,,5223482349,212,15.4,5223482347,141,24.1,5223482351,213,4.67,5223482345,140,32.4,,,,,,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722586753,410,49,2,45,44,4t4hod56fsj7utpjdor8so5q6,1,32.4,24.1,2024-09-19T20:05:11.384Z,2024-09-20T04:29:12Z,,,,,,,,,,,,,,,,,,,,,,,,,f065kc6qn2cpxjxcm6i08rz3e,W. Singo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722586757,411,1,2,45,44,4t4hod56fsj7utpjdor8so5q6,1,32.4,24.1,2024-09-19T20:05:11.436Z,2024-09-20T04:29:16Z,5223482377,141,44.6,5223482379,212,23.3,5223482373,56,Back,5223482381,213,2.5,5223482375,140,14.6,5223906305,178,,,,,,,,f065kc6qn2cpxjxcm6i08rz3e,W. Singo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722586761,412,1,2,45,49,4t4hod56fsj7utpjdor8so5q6,1,14.6,44.6,2024-09-19T20:05:15.848Z,2024-09-20T04:29:21Z,5223482421,1,,5223482409,155,,5223482415,141,89.6,5223482413,140,59.3,5223482411,56,Left,5223482419,213,0.58,5223482417,212,56,5223906323,178,,a1q3mystvi6gkv7tjrn75kw6h,P. Köhn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722586767,413,1,2,45,54,4t4hod56fsj7utpjdor8so5q6,0,59.4,88.6,2024-09-19T20:05:20.830Z,2024-09-20T04:29:26Z,5223482449,213,5.81,5223482445,141,75.7,5223482447,212,19.1,5223482443,140,75.6,5223482441,56,Center,5223906339,178,,,,,,,,rn17zrbsh1g9r1tj4xyvhgr8,E. Ben Seghir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722586815,367,12,2,45,56,agh9ifb2mw3ivjusgedj7c3fe,1,24.3,23.1,2024-09-19T20:05:22.723Z,2024-09-20T04:29:31Z,5223482689,213,4.8,5223482687,212,13.8,5223482683,140,25.4,5223482681,56,Back,5223482685,141,2.9,5223906359,389,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722586777,414,1,2,45,59,4t4hod56fsj7utpjdor8so5q6,1,76.7,93.3,2024-09-19T20:05:26.465Z,2024-09-20T04:29:37Z,5223482477,213,3.42,5223482473,141,90,5223482469,56,Left,5223482471,140,69.1,5223482475,212,8.3,5223906383,178,,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722586781,415,1,2,46,2,4t4hod56fsj7utpjdor8so5q6,1,74.7,86.1,2024-09-19T20:05:28.759Z,2024-09-20T04:29:41Z,5223482497,140,72,5223482499,141,75.4,5223482501,212,7.8,5223482503,213,4.34,5223906391,178,,5223482495,56,Center,,,,,,,rn17zrbsh1g9r1tj4xyvhgr8,E. Ben Seghir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722586787,416,1,2,46,4,4t4hod56fsj7utpjdor8so5q6,1,71.8,73.4,2024-09-19T20:05:31.196Z,2024-09-20T04:29:46Z,5223482525,140,71.2,5223482531,213,4.66,5223906395,178,,5223482523,56,Center,5223482529,212,11,5223482527,141,57.2,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722586801,417,1,2,46,6,4t4hod56fsj7utpjdor8so5q6,1,71.2,57.2,2024-09-19T20:05:32.840Z,2024-09-20T04:29:51Z,5223482575,140,70.4,5223482577,141,67.7,5223482579,212,7.2,5223482573,56,Center,5223482581,213,1.69,5223906405,178,,,,,,,,8vhjmcgjbzpzd4vv3zb945p1w,M. Akliouche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722586807,418,1,2,46,9,4t4hod56fsj7utpjdor8so5q6,1,69.4,50.8,2024-09-19T20:05:36.089Z,2024-09-20T04:29:54Z,5223482625,213,5.11,5223482623,212,26.8,5223482621,141,14.4,5223906417,178,,5223482619,140,79.2,5223482617,56,Right,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722586813,419,1,2,46,13,4t4hod56fsj7utpjdor8so5q6,0,85.4,10.5,2024-09-19T20:05:39.844Z,2024-09-20T04:29:58Z,5223482651,2,,5223482657,140,91.6,5223608399,224,,5223482663,213,1.32,5223482653,155,,5223482659,141,47.5,5223906427,178,,5223482655,56,Center,f065kc6qn2cpxjxcm6i08rz3e,W. Singo,5223608401,20,,,5223482661,212,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,Monaco
2722586819,368,12,2,46,14,agh9ifb2mw3ivjusgedj7c3fe,1,8.5,55.4,2024-09-19T20:05:41.204Z,2024-09-20T04:30:01Z,5223482701,56,Back,5223482715,15,,5223482709,141,48.7,5223906435,388,,5223482711,212,16.7,5223482713,213,6.01,5223482705,140,23.8,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722586825,420,1,2,46,16,4t4hod56fsj7utpjdor8so5q6,1,73.3,42.5,2024-09-19T20:05:43.153Z,2024-09-20T04:30:04Z,5223482747,213,1.23,5223482741,140,77.4,5223482743,141,60.5,5223906439,178,,5223482745,212,13,5223482737,3,,5223482739,56,Center,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722586827,421,1,2,46,17,4t4hod56fsj7utpjdor8so5q6,0,77.4,60.5,2024-09-19T20:05:44.180Z,2024-09-20T04:30:10Z,5223482759,140,86.9,5223482757,56,Center,5223482765,213,5.48,5223482755,155,,5223482763,212,14.4,5223482761,141,45.2,5223906443,178,,,,,rn17zrbsh1g9r1tj4xyvhgr8,E. Ben Seghir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722586839,369,12,2,46,19,agh9ifb2mw3ivjusgedj7c3fe,1,12.8,49.6,2024-09-19T20:05:45.981Z,2024-09-20T04:30:26Z,5223482803,56,Back,5223482809,212,14.4,5223482807,141,51,5223482811,213,0.07,5223906465,178,,5223482805,140,26.5,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722586845,422,1,2,46,20,4t4hod56fsj7utpjdor8so5q6,0,72.7,47,2024-09-19T20:05:47.396Z,2024-09-20T04:30:31Z,5223482835,212,12.9,5223906477,388,,5223482827,3,,5223482829,56,Center,5223482833,141,40.8,5223482831,140,84.3,5223482837,213,5.95,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722586843,370,44,2,46,21,agh9ifb2mw3ivjusgedj7c3fe,1,15.5,56.9,2024-09-19T20:05:48.361Z,2024-09-20T09:02:01Z,5223482875,233,423,5223482817,56,Back,5223482819,285,,,,,,,,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722586847,423,44,2,46,21,4t4hod56fsj7utpjdor8so5q6,0,84.5,43.1,2024-09-19T20:05:48.362Z,2024-09-20T04:30:34Z,5223482845,56,Center,5223482847,286,,5223482879,233,370,,,,,,,,,,,,,,,,8vhjmcgjbzpzd4vv3zb945p1w,M. Akliouche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722586851,371,12,2,46,21,agh9ifb2mw3ivjusgedj7c3fe,1,15.5,51.7,2024-09-19T20:05:48.458Z,2024-09-20T09:02:01Z,5223482863,140,13.7,5223482861,56,Back,5223482869,213,1.7,5223482873,15,,5223482867,212,14.9,5223482865,141,73.4,5223906501,178,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
