id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,assist,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/20/value,teamName
2712640051,174,1,1,25,44,3czravw89omgc9o4s0w3l1bg5,1,34.4,53.4,2024-08-24T17:28:01.054Z,2024-08-25T07:29:57Z,5168879769,213,4.51,5168879763,140,31.8,5168879767,212,13.5,5171616357,178,,5168879761,56,Back,5168879765,141,33.9,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712640089,175,1,1,25,47,3czravw89omgc9o4s0w3l1bg5,0,31.1,30.7,2024-08-24T17:28:03.345Z,2024-08-25T07:30:00Z,5168879965,212,25.3,5168879969,213,6.04,5168879959,140,54.5,5168879961,141,21.6,5171616425,178,,5168879957,56,Center,,,,,,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712640101,289,8,1,25,48,agh9ifb2mw3ivjusgedj7c3fe,1,45.3,79.5,2024-08-24T17:28:04.828Z,2024-08-25T07:30:07Z,5170457159,385,,5171616569,178,,5168880049,56,Back,,,,,,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712640183,176,1,1,25,53,3czravw89omgc9o4s0w3l1bg5,1,46.3,44.3,2024-08-24T17:28:09.457Z,2024-08-25T07:30:15Z,5171616707,178,,5168880431,140,53.7,5168880433,141,44.6,5168880437,212,7.8,5168880429,56,Center,5168880439,213,0.03,,,,,,,dfcbvsb7o18lavmonbp5ucwoa,Oihan Sancet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712640201,177,1,1,25,54,3czravw89omgc9o4s0w3l1bg5,1,55.2,44.9,2024-08-24T17:28:10.597Z,2024-08-25T07:30:18Z,5171616759,178,,5168880523,212,9.9,5168880521,141,57.2,5168880525,213,1.01,5168880517,56,Center,5168880519,140,60.2,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712640269,178,1,1,25,55,3czravw89omgc9o4s0w3l1bg5,1,62.5,57.2,2024-08-24T17:28:11.748Z,2024-08-25T07:30:21Z,5168880925,56,Left,5168880935,212,34.6,5168880933,141,89.6,5168880937,213,0.69,5171616815,178,,5168880929,140,87.9,5168880939,1,,,,,ddvvwqxpsqqboupi3gx1ijhed,I. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712640307,179,1,1,26,2,3czravw89omgc9o4s0w3l1bg5,0,89.7,81.4,2024-08-24T17:28:18.514Z,2024-08-25T07:30:24Z,5170457689,223,,5168881131,140,100,5168881129,56,Center,5170457691,20,,5168881137,213,5.09,5168881133,141,41.1,5168881127,155,,5171616885,178,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,5168881135,212,29.5,5168881125,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712640313,180,5,1,26,3,3czravw89omgc9o4s0w3l1bg5,0,101,39.6,2024-08-24T17:28:19.846Z,2024-08-25T07:30:27Z,5168883519,233,290,5168881145,56,Center,5168881147,346,,,,,,,,,,,,,,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712640693,290,5,1,26,3,agh9ifb2mw3ivjusgedj7c3fe,1,-1,60.4,2024-08-24T17:28:19.846Z,2024-08-25T07:30:28Z,5168883423,56,Back,5168883465,233,180,5168883425,346,,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712640707,291,1,1,26,38,agh9ifb2mw3ivjusgedj7c3fe,1,5.3,41.1,2024-08-24T17:28:54.878Z,2024-08-25T07:30:46Z,5168883541,237,,5168883531,140,4.1,5168883529,56,Back,5168883537,213,1.68,5168883563,189,,5168883533,141,58.6,5168883527,124,,5168883535,212,12,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712640771,292,1,1,26,45,agh9ifb2mw3ivjusgedj7c3fe,1,13,56.2,2024-08-24T17:29:01.704Z,2024-08-25T07:30:50Z,5168883897,56,Back,5168883899,140,20.6,5168883905,213,5.07,5168883901,141,24.5,5171617479,178,,5168883903,212,23,,,,,,,2e55g4q93y382cg7h0yk5rtud,Marc-Andre ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712640803,293,1,1,26,48,agh9ifb2mw3ivjusgedj7c3fe,1,20.6,24.5,2024-08-24T17:29:04.445Z,2024-08-25T07:30:53Z,5168884099,213,2.19,5168884089,141,46.1,5168884087,140,10.6,5168884093,212,18.1,5168884085,56,Back,5171617533,178,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712640909,294,1,1,26,51,agh9ifb2mw3ivjusgedj7c3fe,1,13.2,57.4,2024-08-24T17:29:07.498Z,2024-08-25T07:30:57Z,5168884645,56,Back,5168884647,140,24,5168884649,141,90.9,5171617579,178,,5168884653,212,25.4,5168884657,213,1.11,,,,,,,2e55g4q93y382cg7h0yk5rtud,Marc-Andre ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712640951,295,1,1,26,58,agh9ifb2mw3ivjusgedj7c3fe,1,29.7,87.1,2024-08-24T17:29:14.618Z,2024-08-25T07:31:00Z,5168884955,141,95.6,5168884951,56,Back,5171617621,178,,5168884959,213,0.31,5168884953,140,46.9,5168884957,212,19,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712640997,296,1,1,27,0,agh9ifb2mw3ivjusgedj7c3fe,1,46.9,95.6,2024-08-24T17:29:16.868Z,2024-08-25T07:31:02Z,5171617667,178,,5168885175,213,3.18,5168885173,212,7.3,5168885167,56,Back,5168885169,140,40,5168885171,141,95.2,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712641041,297,1,1,27,3,agh9ifb2mw3ivjusgedj7c3fe,1,36.7,91.5,2024-08-24T17:29:19.407Z,2024-08-25T07:31:05Z,5168885415,141,83.3,5171617711,178,,5168885411,56,Back,5168885419,213,3.62,5168885417,212,12.1,5168885413,140,26.5,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712641057,298,1,1,27,7,agh9ifb2mw3ivjusgedj7c3fe,1,29.9,83.8,2024-08-24T17:29:23.657Z,2024-08-25T07:31:10Z,5171617831,178,,5168885557,140,34,5168885561,212,6.7,5168885559,141,76.3,5168885555,56,Back,5168885563,213,5.41,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712641081,299,1,1,27,8,agh9ifb2mw3ivjusgedj7c3fe,1,34,76.3,2024-08-24T17:29:24.375Z,2024-08-25T07:31:14Z,5168885731,141,69.8,5168885727,56,Back,5168885733,212,9,5168885729,140,26.5,5168885735,213,3.65,5171617895,178,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712641151,300,1,1,27,11,agh9ifb2mw3ivjusgedj7c3fe,1,29.4,63,2024-08-24T17:29:27.697Z,2024-08-25T07:31:18Z,5171618021,178,,5168886085,56,Back,5168886091,212,19.9,5168886089,141,33.8,5168886087,140,28.4,5168886093,213,4.66,,,,,,,4et6r42e7q2ojgaumwnua2kgk,Marc Bernal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712641179,301,1,1,27,15,agh9ifb2mw3ivjusgedj7c3fe,1,34,25.2,2024-08-24T17:29:31.369Z,2024-08-25T07:31:21Z,5168886273,212,20.4,5168886267,56,Back,5168886275,213,5.58,5168886269,140,48.8,5171618085,178,,5168886271,141,5.8,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712641219,302,1,1,27,17,agh9ifb2mw3ivjusgedj7c3fe,0,52.1,5.6,2024-08-24T17:29:33.787Z,2024-08-25T07:31:24Z,5168886509,141,22.1,5171618137,178,,5168886499,155,,5168886501,56,Center,5168886511,212,28.2,5168886505,140,76.7,5168886517,213,0.41,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712641261,181,1,1,27,20,3czravw89omgc9o4s0w3l1bg5,0,21.6,78.7,2024-08-24T17:29:36.495Z,2024-08-25T07:31:28Z,5168886775,213,3.51,5168886771,141,65.1,5171618253,178,,5168886767,56,Back,5168886773,212,25.4,5168886769,140,0,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712641263,182,6,1,27,21,3czravw89omgc9o4s0w3l1bg5,0,8.2,69.9,2024-08-24T17:29:37.988Z,2024-08-25T07:31:32Z,5168887005,73,,5168887115,233,303,5168887003,56,Back,,,,,,,,,,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712641257,303,6,1,27,21,agh9ifb2mw3ivjusgedj7c3fe,1,91.8,30.1,2024-08-24T17:29:37.988Z,2024-08-25T07:31:32Z,5168886843,56,Center,5168886847,75,,5168887029,233,182,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712641679,304,1,1,27,45,agh9ifb2mw3ivjusgedj7c3fe,1,99.5,0.5,2024-08-24T17:30:02.066Z,2024-08-25T07:31:42Z,5168889115,213,2.84,5168889105,6,,5168889111,141,8.1,5168889109,140,83.9,5168889107,56,Right,5168889113,212,17.2,5171618519,178,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712641689,305,1,1,27,50,agh9ifb2mw3ivjusgedj7c3fe,1,78.1,29.2,2024-08-24T17:30:07.226Z,2024-08-25T07:31:48Z,5168889177,56,Center,5168889185,213,3.06,5168889179,140,73.9,5168889181,141,29.7,5171618655,178,,5168889183,212,4.4,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712641759,306,1,1,27,52,agh9ifb2mw3ivjusgedj7c3fe,1,73.9,29.7,2024-08-24T17:30:08.437Z,2024-08-25T07:31:50Z,5168889557,212,16.4,5168889553,140,86.2,5168889559,213,5.62,5168889551,56,Right,5168891011,210,15,5168889555,141,14.9,5171618691,178,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712641761,183,45,1,27,55,3czravw89omgc9o4s0w3l1bg5,0,11,74.9,2024-08-24T17:30:11.777Z,2024-08-25T07:31:56Z,5168889567,56,Back,5168889685,233,307,5168889569,285,,,,,,,,,,,,,,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712641775,307,3,1,27,55,agh9ifb2mw3ivjusgedj7c3fe,1,89,25.1,2024-08-24T17:30:11.777Z,2024-08-25T07:31:55Z,5168889631,286,,5168889663,233,183,5168889629,56,Center,5171618809,178,,5170459039,464,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712641779,308,15,1,27,56,agh9ifb2mw3ivjusgedj7c3fe,1,87,28.1,2024-08-24T17:30:12.757Z,2024-08-25T07:31:59Z,5168891065,233,184,5168890329,72,,5168891055,231,47.5,5168891049,146,88.4,5168889653,63,,5168891045,103,19,5168891039,55,306,5168890335,82,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,5170459291,80,,5168890327,25,,,5168891047,215,,,5168891043,102,47.4,5171618933,178,,5168891051,147,30.1,5168889655,56,5168891037,29,5168891053,230,,98.5,Center,,,,,,,,,,,,,,,,Barcelona
2712641821,184,10,1,27,56,3czravw89omgc9o4s0w3l1bg5,1,10.9,68.4,2024-08-24T17:30:12.881Z,2024-08-25T07:32:03Z,5168891101,233,308,5168889885,56,Back,5171619061,178,,5168889883,94,,,,,,,,,,,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712641925,185,4,1,27,58,3czravw89omgc9o4s0w3l1bg5,1,10.6,44.4,2024-08-24T17:30:14.647Z,2024-08-25T07:32:09Z,5168890491,265,,5168890573,233,309,5168890489,152,,5168890493,285,,5168890487,56,Back,5168890485,13,,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712641831,309,4,1,27,58,agh9ifb2mw3ivjusgedj7c3fe,0,89.4,55.6,2024-08-24T17:30:14.648Z,2024-08-25T07:32:09Z,5168889975,286,,5171619229,178,,5168890607,233,185,5168889969,56,Center,5168889973,265,,5168889967,13,,5168889971,152,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712642491,186,1,1,28,39,3czravw89omgc9o4s0w3l1bg5,0,24.4,39.5,2024-08-24T17:30:55.424Z,2024-08-25T07:32:24Z,5168893665,152,,5168893677,213,0.09,5168893673,212,52.4,5168893679,1,,5168893661,5,,5171619547,178,,5168893663,157,,5168893667,56,Center,b9q69u0q11bjpu0393sdy50,Á. Padilla,5168893669,140,74.1,5168893671,141,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712642495,310,44,1,28,42,agh9ifb2mw3ivjusgedj7c3fe,1,26.1,51.6,2024-08-24T17:30:58.776Z,2024-08-25T08:56:24Z,5168893699,285,,5168893697,56,Back,5168893761,233,187,,,,,,,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712642503,187,44,1,28,42,3czravw89omgc9o4s0w3l1bg5,0,73.9,48.4,2024-08-24T17:30:58.777Z,2024-08-25T07:32:28Z,5168893725,286,,5168893807,233,310,5168893721,56,Center,,,,,,,,,,,,,,,,ddvvwqxpsqqboupi3gx1ijhed,I. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712642537,311,1,1,28,42,agh9ifb2mw3ivjusgedj7c3fe,1,26.5,47.8,2024-08-24T17:30:58.908Z,2024-08-25T08:56:24Z,5168893911,212,7.2,5168893905,56,Back,5168893913,213,5.9,5168893909,141,43.8,5168893907,140,32.9,5168893903,3,,5171619679,388,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712642549,312,1,1,28,44,agh9ifb2mw3ivjusgedj7c3fe,1,32.9,43.8,2024-08-24T17:31:00.424Z,2024-08-25T07:32:35Z,5168893995,141,33.1,5171619751,388,,5168893999,213,5.45,5168893989,168,,5168893993,140,39.2,5168893997,212,9.8,5168893987,3,,5168893991,56,Back,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712642575,313,1,1,28,45,agh9ifb2mw3ivjusgedj7c3fe,1,39.2,33.1,2024-08-24T17:31:02.049Z,2024-08-25T07:32:43Z,5168894163,56,Back,5168894167,141,37.3,5168894169,212,7.8,5168894171,213,2.77,5171619975,21,,5168894213,156,,5168894165,140,32.3,5171619973,178,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712642589,314,49,1,28,47,agh9ifb2mw3ivjusgedj7c3fe,1,32.3,37.3,2024-08-24T17:31:03.698Z,2024-08-25T07:32:47Z,,,,,,,,,,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712642639,315,1,1,28,47,agh9ifb2mw3ivjusgedj7c3fe,1,32.3,37.3,2024-08-24T17:31:03.780Z,2024-08-25T07:32:51Z,5168894481,56,Right,5171620141,178,,5168894487,212,31.5,5170460339,155,,5168894483,140,54.3,5168894489,213,5.54,5168894485,141,5.8,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712642643,316,61,1,28,49,agh9ifb2mw3ivjusgedj7c3fe,0,54.3,5.8,2024-08-24T17:31:05.966Z,2024-08-25T07:32:57Z,5168894511,56,Right,5171620271,178,,,,,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712642665,188,3,1,28,51,3czravw89omgc9o4s0w3l1bg5,1,43.4,94.5,2024-08-24T17:31:07.256Z,2024-08-25T07:33:11Z,5171620285,178,,5168894631,56,Back,5168894633,286,,5168894701,233,317,5170460427,465,,,,,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712642653,317,45,1,28,51,agh9ifb2mw3ivjusgedj7c3fe,0,56.6,5.5,2024-08-24T17:31:07.256Z,2024-08-25T07:33:11Z,5168894563,56,Right,5168894719,233,188,5168894565,285,,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712642707,190,50,1,28,52,3czravw89omgc9o4s0w3l1bg5,1,46,89.8,2024-08-24T17:31:08.298Z,2024-08-25T07:33:19Z,5168894847,286,,5168894845,56,Back,5168905373,233,318,,,,,,,,,,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712642679,189,49,1,28,52,3czravw89omgc9o4s0w3l1bg5,1,40.5,95.6,2024-08-24T17:31:08.354Z,2024-08-25T07:33:04Z,,,,,,,,,,,,,,,,,,,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712642697,318,7,1,28,52,agh9ifb2mw3ivjusgedj7c3fe,1,54,10.2,2024-08-24T17:31:08.686Z,2024-08-25T07:33:24Z,5168894873,233,190,5171620733,178,,5170460707,383,,5168894807,56,Right,5168894809,285,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712642701,319,49,1,28,53,agh9ifb2mw3ivjusgedj7c3fe,1,41.7,16.7,2024-08-24T17:31:09.831Z,2024-08-25T07:33:34Z,,,,,,,,,,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712642757,191,45,1,28,53,3czravw89omgc9o4s0w3l1bg5,0,56.7,81.8,2024-08-24T17:31:09.853Z,2024-08-25T07:33:37Z,5168895139,285,,5168895137,56,Left,5168895173,233,320,,,,,,,,,,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712642739,320,3,1,28,53,agh9ifb2mw3ivjusgedj7c3fe,1,43.3,18.2,2024-08-24T17:31:09.853Z,2024-08-25T07:33:37Z,5168895147,233,191,5170461121,465,,5168895021,56,Back,5171620967,178,,5168895023,286,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712642781,321,1,1,28,56,agh9ifb2mw3ivjusgedj7c3fe,1,44.3,22.5,2024-08-24T17:31:12.296Z,2024-08-25T07:33:42Z,5168895291,212,13.6,5168895287,141,8.8,5168895283,140,53.8,5171621057,178,,5168895295,213,5.53,5168895279,56,Right,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712642815,322,1,1,28,58,agh9ifb2mw3ivjusgedj7c3fe,0,58.5,9.8,2024-08-24T17:31:14.607Z,2024-08-25T07:33:45Z,5168895481,212,20.4,5171621131,178,,5168895483,213,0.57,5168895475,56,Center,5168895477,140,74.8,5168895479,141,26,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712642833,192,8,1,29,0,3czravw89omgc9o4s0w3l1bg5,1,22.9,73,2024-08-24T17:31:16.506Z,2024-08-25T07:33:53Z,5168895593,56,Back,5171621227,389,,5170461531,385,,,,,,,,,,,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712642877,193,1,1,29,1,3czravw89omgc9o4s0w3l1bg5,1,25.2,57.5,2024-08-24T17:31:17.370Z,2024-08-25T07:34:04Z,5168895839,56,Back,5168895849,1,,5168895843,141,70.3,5171621475,178,,5168895847,213,0.72,5168895841,140,34.6,5168895835,157,,5168895845,212,13.2,v7isqpxiursyjhj5rmhyhjv9,Lekue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712642883,194,49,1,29,2,3czravw89omgc9o4s0w3l1bg5,1,32.6,71.7,2024-08-24T17:31:18.698Z,2024-08-25T07:34:07Z,,,,,,,,,,,,,,,,,,,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712642911,195,1,1,29,3,3czravw89omgc9o4s0w3l1bg5,1,32.6,71.7,2024-08-24T17:31:19.696Z,2024-08-25T07:34:12Z,5168896035,140,28.1,5171621629,178,,5168896041,213,2.83,5168896033,56,Back,5168896037,141,73.9,5168896039,212,5,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712642959,196,1,1,29,4,3czravw89omgc9o4s0w3l1bg5,0,28.1,73.9,2024-08-24T17:31:20.395Z,2024-08-25T07:34:16Z,5168896341,1,,5168896331,56,Back,5168896339,213,5.09,5168896329,157,,5168896337,212,44,5168896333,140,43.4,5171621777,178,,5168896335,141,13.7,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712642969,323,49,1,29,8,agh9ifb2mw3ivjusgedj7c3fe,1,56.8,89.8,2024-08-24T17:31:24.825Z,2024-08-25T07:34:25Z,,,,,,,,,,,,,,,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712643041,324,1,1,29,8,agh9ifb2mw3ivjusgedj7c3fe,1,56.8,89.8,2024-08-24T17:31:24.904Z,2024-08-25T07:34:30Z,5168896795,141,79.7,5168896791,56,Back,5168896797,212,20.4,5168896793,140,38.5,5171622099,178,,5168896799,213,3.48,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712643109,325,1,1,29,13,agh9ifb2mw3ivjusgedj7c3fe,1,37,81.9,2024-08-24T17:31:29.546Z,2024-08-25T07:34:33Z,5168897125,141,75.7,5171622141,178,,5168897123,140,55.4,5168897127,212,19.8,5168897121,56,Center,5168897131,213,6.07,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
