id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,keyPass,qualifier/13/value,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,teamName
2727478893,860,5,2,75,32,agh9ifb2mw3ivjusgedj7c3fe,0,101.8,83.6,2024-09-28T20:34:56.511Z,2024-09-29T09:25:30Z,5250199727,346,,5250199725,56,Left,5250203507,233,507,,,,,,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727479537,508,40,2,76,17,2l0ldgiwsgb8d6y3z0sfgjzyj,1,0,0,2024-09-28T20:35:41.318Z,2024-09-29T11:54:02Z,5250203453,130,4,5250203449,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",5250203451,59,"1, 12, 3, 6, 24, 22, 8, 10, 17, 19, 15, 13, 32, 2, 4, 5, 9, 16, 20, 21, 23, 27",5250203455,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",5250203457,194,amjegysk3et638l4od103c7o5,5250203447,30,"amjegysk3et638l4od103c7o5, 7r7wgbcu7vmlj19m9jpjhu1yi, 8ij122duxc65thlj8flk2xdjp, d3pdr28q2n295ldry2lc1uklx, bi8nrmyaxsgbhixw921fzvm5l, 5tiol5jc7h11oic9vvyu83fqi, eqw6fu3no9qxejk17tqgeey5m, bpf2fcb73l96fwspo72shmkiy, 946z96r5q70ryslp3hlhafnx1, bzv32rpgvs111w8e2gch452xg, 1vupjbihmf0b4gzjskmrmptqt, 15no5m0njma23gf0ygu9agt05, nvnqfn0xoddn4rem857xjz84, akjusy9dt1qd2fjhttviek6ol, 7ms6l8qho3p4jm1soleldqvv9, 5b9awsil5bgqrsc13xsoj35nu, cy3c0cj6yy1mokaj0mlk4k9re, 5t2ngljfiapcn98qlnbifg53p, 5xthw4pr86vwld0r2bz0b2v2t, f38syop4mrz23n5vdcugcuxgp, bvs3rixmobb9gje6kfvhgb52i, 6nq6p1kfoejfmnzpckquv4tn8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727479599,509,18,2,76,19,2l0ldgiwsgb8d6y3z0sfgjzyj,1,0,0,2024-09-28T20:35:43.551Z,2024-09-29T09:25:52Z,5250203803,59,19,5250203867,55,510,5250203801,44,Forward,5250203799,42,,,,,,,,,,,,,,bzv32rpgvs111w8e2gch452xg,Bryan Zaragoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727479607,510,19,2,76,19,2l0ldgiwsgb8d6y3z0sfgjzyj,1,0,0,2024-09-28T20:35:43.552Z,2024-09-29T09:25:53Z,5250203835,59,23,5250203837,44,Midfielder,5250203829,42,,5250207885,292,6,5250207887,293,1,5250203833,145,10,5250203839,55,509,,,,bvs3rixmobb9gje6kfvhgb52i,Abel Bretones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727479767,511,18,2,76,32,2l0ldgiwsgb8d6y3z0sfgjzyj,1,0,0,2024-09-28T20:35:56.479Z,2024-09-29T09:25:55Z,5250204893,42,,5250204989,55,512,5250204897,59,17,5250204895,44,Forward,,,,,,,,,,,,,946z96r5q70ryslp3hlhafnx1,A. Budimir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727479773,512,19,2,76,32,2l0ldgiwsgb8d6y3z0sfgjzyj,1,0,0,2024-09-28T20:35:56.480Z,2024-09-29T09:25:56Z,5250204925,145,9,5250204927,59,9,5250204935,55,511,5250204933,44,Forward,5250204921,42,,5250204929,292,9,5250204931,293,3,,,,cy3c0cj6yy1mokaj0mlk4k9re,Raúl García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727479919,513,1,2,76,40,2l0ldgiwsgb8d6y3z0sfgjzyj,0,3.3,49.4,2024-09-28T20:36:04.870Z,2024-09-29T09:26:09Z,5250205781,1,,5250205779,213,0.06,5250205773,140,60.8,5250205771,56,Center,5250205783,74,,5250205769,124,,5250205775,141,54.5,5250205777,212,60.5,amjegysk3et638l4od103c7o5,Sergio Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727479927,862,1,2,76,42,agh9ifb2mw3ivjusgedj7c3fe,0,45.1,46.6,2024-09-28T20:36:07.051Z,2024-09-29T09:26:14Z,5251870527,388,,5250205813,3,,5250205819,141,57.3,5250205817,140,54.1,5250205815,56,Center,5250205821,212,11.9,5250205823,213,0.66,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727479961,514,1,2,76,43,2l0ldgiwsgb8d6y3z0sfgjzyj,0,44.5,37.6,2024-09-28T20:36:07.926Z,2024-09-29T09:26:20Z,5250206007,140,63.4,5250206005,56,Center,5250206009,141,51.2,5250206003,3,,5250206013,213,0.44,5251870647,178,,5250206011,212,21.9,,,,eqw6fu3no9qxejk17tqgeey5m,Pablo Ibáñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727479975,863,1,2,76,45,agh9ifb2mw3ivjusgedj7c3fe,0,36.5,43.1,2024-09-28T20:36:09.473Z,2024-09-29T09:26:25Z,5250206089,140,45.4,5250206091,141,34.9,5251870715,388,,5250206095,213,5.75,5250206085,3,,5250206087,56,Back,5250206093,212,10.9,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727480011,515,1,2,76,46,2l0ldgiwsgb8d6y3z0sfgjzyj,0,54.6,65.7,2024-09-28T20:36:10.660Z,2024-09-29T09:26:33Z,5250206329,141,50.3,5250206323,157,,5250206331,212,31,5250206333,213,5.94,5250206335,1,,5250206325,56,Center,5250206327,140,82.4,5251870853,178,,bvs3rixmobb9gje6kfvhgb52i,Abel Bretones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727480029,864,59,2,76,50,agh9ifb2mw3ivjusgedj7c3fe,1,19.8,50.6,2024-09-28T20:36:14.601Z,2024-09-29T09:26:38Z,5250206435,56,Back,,,,,,,,,,,,,,,,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727480041,865,12,2,76,50,agh9ifb2mw3ivjusgedj7c3fe,1,19.8,50.6,2024-09-28T20:36:14.632Z,2024-09-29T09:26:42Z,5250206481,213,1.59,5250206479,212,20.4,5250206473,56,Back,5250206485,15,,5250206475,140,19.5,5250206477,141,80.6,5251871089,388,,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727480055,866,49,2,76,53,agh9ifb2mw3ivjusgedj7c3fe,1,11.9,84.4,2024-09-28T20:36:17.583Z,2024-09-29T09:26:49Z,,,,,,,,,,,,,,,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727480099,867,4,2,76,55,agh9ifb2mw3ivjusgedj7c3fe,1,9.4,86.2,2024-09-28T20:36:19.365Z,2024-09-29T09:26:53Z,5250206907,56,Back,5250206905,294,,5250206951,233,516,5250206909,152,,5250206903,13,,5250206911,285,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727480093,516,4,2,76,55,2l0ldgiwsgb8d6y3z0sfgjzyj,0,90.6,13.8,2024-09-28T20:36:19.366Z,2024-09-29T09:26:53Z,5250206897,152,,5250206895,56,Right,5251871397,178,,5250206965,233,867,5250206891,13,,5250206899,286,,5250206893,294,,,,,cy3c0cj6yy1mokaj0mlk4k9re,Raúl García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727480161,868,1,2,76,57,agh9ifb2mw3ivjusgedj7c3fe,1,9.1,87.4,2024-09-28T20:36:21.886Z,2024-09-29T09:26:58Z,5250207147,212,10.1,5250207127,152,,5250207135,140,10.4,5250207151,213,4.85,5250207141,141,72.7,5250207131,56,Back,5251871507,178,,5250207123,5,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727480187,869,1,2,77,0,agh9ifb2mw3ivjusgedj7c3fe,1,10.4,72.7,2024-09-28T20:36:24.798Z,2024-09-29T09:27:03Z,5250207315,213,5.17,5250207307,56,Back,5251871653,178,,5250207311,141,43.4,5250207313,212,22.2,5250207309,140,19.8,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727480271,870,1,2,77,3,agh9ifb2mw3ivjusgedj7c3fe,1,21.8,41.9,2024-09-28T20:36:27.787Z,2024-09-29T09:27:06Z,5250207775,141,17,5250207767,56,Back,5251871759,178,,5250207771,140,36.1,5250207781,213,5.44,5250207779,212,22.6,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727480297,871,1,2,77,9,agh9ifb2mw3ivjusgedj7c3fe,1,39.8,21.3,2024-09-28T20:36:33.385Z,2024-09-29T09:27:09Z,5250207921,140,36.9,5250207923,141,38.3,5250207925,212,12,5250207927,213,1.83,5251871811,178,,5250207919,56,Back,,,,,,,4jpwo30o4qp53k59oxvuj90k4,Sergi Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727480357,872,1,2,77,11,agh9ifb2mw3ivjusgedj7c3fe,1,38.3,44.5,2024-09-28T20:36:35.990Z,2024-09-29T09:27:11Z,5250208325,212,15.8,5251871869,178,,5250208327,213,1.32,5250208319,56,Back,5250208321,140,42.1,5250208323,141,67,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727480387,873,1,2,77,14,agh9ifb2mw3ivjusgedj7c3fe,1,48.6,65.8,2024-09-28T20:36:38.748Z,2024-09-29T09:27:14Z,5250208507,141,82,5250208505,140,58.4,5251871941,178,,5250208503,56,Left,5250208509,212,15.1,5250208511,213,0.82,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727480407,874,1,2,77,16,agh9ifb2mw3ivjusgedj7c3fe,0,59,82,2024-09-28T20:36:41.182Z,2024-09-29T09:27:17Z,5250208657,212,24.6,5250208661,213,5.79,5251872015,178,,5250208649,56,Center,5250208653,141,64.8,5250208651,140,79.6,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727480467,517,49,2,77,18,2l0ldgiwsgb8d6y3z0sfgjzyj,1,24.5,26.2,2024-09-28T20:36:42.474Z,2024-09-29T09:27:23Z,,,,,,,,,,,,,,,,,,,,,,,,,7r7wgbcu7vmlj19m9jpjhu1yi,Jesús Areso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727480475,518,61,2,77,20,2l0ldgiwsgb8d6y3z0sfgjzyj,0,14.5,14.6,2024-09-28T20:36:44.955Z,2024-09-29T09:27:27Z,5250208981,56,Back,5251872295,178,,,,,,,,,,,,,,,,,,,,7r7wgbcu7vmlj19m9jpjhu1yi,Jesús Areso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727480511,519,5,2,77,21,2l0ldgiwsgb8d6y3z0sfgjzyj,0,17.7,-1.4,2024-09-28T20:36:45.889Z,2024-09-29T09:27:31Z,5250209275,233,875,5250209173,56,Back,5250209175,347,,,,,,,,,,,,,,,,,7r7wgbcu7vmlj19m9jpjhu1yi,Jesús Areso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727480503,875,5,2,77,21,agh9ifb2mw3ivjusgedj7c3fe,1,82.3,101.4,2024-09-28T20:36:45.889Z,2024-09-29T09:27:32Z,5250209139,347,,5250209229,233,519,5250209137,56,Left,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727480667,876,1,2,77,29,agh9ifb2mw3ivjusgedj7c3fe,1,79.8,100,2024-09-28T20:36:54.032Z,2024-09-29T09:27:39Z,5250210001,212,11,5250209997,140,74.4,5250209995,56,Left,5250210003,213,4.17,5250209993,107,,5250209999,141,88.1,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727480705,877,1,2,77,34,agh9ifb2mw3ivjusgedj7c3fe,1,74.4,88.1,2024-09-28T20:36:58.358Z,2024-09-29T09:27:43Z,5250210221,140,63.8,5251872759,178,,5250210229,213,4.13,5250210223,141,63,5250210225,212,20.4,5250210219,56,Center,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727480745,878,1,2,77,36,agh9ifb2mw3ivjusgedj7c3fe,1,63.8,63,2024-09-28T20:37:00.813Z,2024-09-29T09:27:49Z,5250210467,140,90.5,5251872867,178,,5250210465,56,Center,5251602875,4,,5250210463,155,,5250210469,141,43.6,5250210471,212,31,5250210473,213,5.84,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727480751,879,61,2,77,38,agh9ifb2mw3ivjusgedj7c3fe,0,90.5,43.6,2024-09-28T20:37:02.757Z,2024-09-29T09:27:57Z,5251873041,178,,5250210499,56,Center,,,,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727480755,520,52,2,77,39,2l0ldgiwsgb8d6y3z0sfgjzyj,1,6.4,51.3,2024-09-28T20:37:04.170Z,2024-09-29T09:28:08Z,5251602977,376,,5251873383,389,,,,,,,,,,,,,,,,,,,,amjegysk3et638l4od103c7o5,Sergio Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727480975,521,1,2,77,55,2l0ldgiwsgb8d6y3z0sfgjzyj,0,11.2,40.1,2024-09-28T20:37:19.470Z,2024-09-29T09:28:15Z,5250211891,56,Center,5250211889,199,,5250211901,1,,5250211899,213,6.09,5250211893,140,71.9,5250211895,141,21.8,5250211897,212,64.9,,,,amjegysk3et638l4od103c7o5,Sergio Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727481017,880,1,2,77,58,agh9ifb2mw3ivjusgedj7c3fe,1,30.8,85.1,2024-09-28T20:37:22.668Z,2024-09-29T09:28:20Z,5250212103,140,38.1,5250212109,213,5.77,5250212099,56,Back,5250212097,3,,5251873709,178,,5250212107,212,8.8,5250212105,141,78.7,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727481023,881,49,2,78,0,agh9ifb2mw3ivjusgedj7c3fe,1,37.2,78.5,2024-09-28T20:37:24.274Z,2024-09-29T09:29:02Z,,,,,,,,,,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727481091,882,4,2,78,4,agh9ifb2mw3ivjusgedj7c3fe,1,36.1,70.8,2024-09-28T20:37:28.448Z,2024-09-29T09:29:10Z,5250212607,56,Back,5250212663,233,522,5250212605,295,,5250212609,152,,5250212603,13,,5250212611,286,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727481087,522,4,2,78,4,2l0ldgiwsgb8d6y3z0sfgjzyj,0,63.9,29.2,2024-09-28T20:37:28.449Z,2024-09-29T09:29:09Z,5250212643,295,,5250212649,285,,5250212641,13,,5250212645,56,Center,5250212647,152,,5250212723,233,882,5251874965,178,,,,,eqw6fu3no9qxejk17tqgeey5m,Pablo Ibáñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727481161,883,1,2,78,7,agh9ifb2mw3ivjusgedj7c3fe,1,36.7,69.6,2024-09-28T20:37:31.333Z,2024-09-29T09:29:12Z,5250212871,140,35.8,5250212869,56,Back,5250212873,141,35.4,5251875061,178,,5250212875,212,23.3,5250212877,213,4.67,5250212867,152,,5250212865,5,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727481185,884,1,2,78,9,agh9ifb2mw3ivjusgedj7c3fe,1,35.8,35.4,2024-09-28T20:37:33.497Z,2024-09-29T09:29:16Z,5251875163,178,,5250213017,212,15.6,5250213015,141,13.7,5250213011,56,Back,5250213013,140,40.5,5250213019,213,5.04,,,,,,,4jpwo30o4qp53k59oxvuj90k4,Sergi Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727481265,885,1,2,78,11,agh9ifb2mw3ivjusgedj7c3fe,1,40.5,13.7,2024-09-28T20:37:35.343Z,2024-09-29T09:29:21Z,5250213499,141,29.2,5250213503,213,2.16,5250213501,212,12.7,5251875229,178,,5250213495,56,Back,5250213497,140,33.8,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727481317,886,1,2,78,14,agh9ifb2mw3ivjusgedj7c3fe,1,38.7,29.8,2024-09-28T20:37:39.030Z,2024-09-29T09:29:27Z,5250213733,140,34,5250213739,213,1.88,5250213731,56,Back,5250213737,212,16.4,5250213735,141,52.8,5251875421,178,,,,,,,,4jpwo30o4qp53k59oxvuj90k4,Sergi Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727481401,887,1,2,78,17,agh9ifb2mw3ivjusgedj7c3fe,1,35.2,53.6,2024-09-28T20:37:41.233Z,2024-09-29T09:29:34Z,5250214143,141,74.4,5250214141,140,45.8,5250214139,56,Back,5251875611,178,,5250214147,213,0.9,5250214145,212,18,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727481425,888,1,2,78,21,agh9ifb2mw3ivjusgedj7c3fe,1,57.4,76.9,2024-09-28T20:37:45.456Z,2024-09-29T09:29:40Z,5250214277,56,Center,5251875735,178,,5250214285,213,5.8,5250214283,212,12,5250214279,140,67.5,5250214281,141,68.7,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727481427,889,1,2,78,22,agh9ifb2mw3ivjusgedj7c3fe,0,67.5,68.7,2024-09-28T20:37:46.336Z,2024-09-29T09:29:43Z,5251875843,178,,5250214293,141,70.6,5250214295,212,1.4,5250214297,213,1.12,5250214291,140,68.1,5250214289,56,Center,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727481465,523,8,2,78,22,2l0ldgiwsgb8d6y3z0sfgjzyj,1,33.3,26.7,2024-09-28T20:37:46.788Z,2024-09-29T09:29:49Z,5251876019,178,,5250214469,56,Back,5251603595,384,,,,,,,,,,,,,,,,,eqw6fu3no9qxejk17tqgeey5m,Pablo Ibáñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727481497,524,49,2,78,23,2l0ldgiwsgb8d6y3z0sfgjzyj,1,35.8,33.3,2024-09-28T20:37:47.658Z,2024-09-29T09:29:54Z,,,,,,,,,,,,,,,,,,,,,,,,,d3pdr28q2n295ldry2lc1uklx,Lucas Torró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727481541,890,83,2,78,27,agh9ifb2mw3ivjusgedj7c3fe,0,57.5,71.4,2024-09-28T20:37:51.513Z,2024-09-29T09:29:57Z,5250215069,399,d3pdr28q2n295ldry2lc1uklx,,,,,,,,,,,,,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727481567,525,1,2,78,28,2l0ldgiwsgb8d6y3z0sfgjzyj,1,41.8,19.7,2024-09-28T20:37:52.521Z,2024-09-29T09:30:01Z,5250215037,213,6.08,5250215027,140,72.4,5250215025,56,Right,5251876349,178,,5250215029,141,10,5250215465,1,,5250215033,212,32.8,,,,d3pdr28q2n295ldry2lc1uklx,Lucas Torró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727481661,526,1,2,78,34,2l0ldgiwsgb8d6y3z0sfgjzyj,0,93.1,37,2024-09-28T20:37:58.569Z,2024-09-29T09:30:05Z,5250215569,213,1.06,5250215559,140,93.9,5251876395,178,,5250215555,56,Center,5250215565,212,1.7,5250215561,141,39.2,5250215617,233,891,5250215615,236,,1vupjbihmf0b4gzjskmrmptqt,Rubén Peña,5250215621,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727481653,891,74,2,78,34,agh9ifb2mw3ivjusgedj7c3fe,1,5.9,56.7,2024-09-28T20:37:58.582Z,2024-09-29T09:30:08Z,5250215533,285,,5250215531,56,Back,5251876519,178,,5250215665,233,526,,,,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727481689,527,6,2,78,35,2l0ldgiwsgb8d6y3z0sfgjzyj,1,94,41.5,2024-09-28T20:37:59.720Z,2024-09-29T09:30:12Z,5250215763,233,892,5250215741,56,Center,5250215743,75,,,,,,,,,,,,,,,,,1vupjbihmf0b4gzjskmrmptqt,Rubén Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727481669,892,6,2,78,35,agh9ifb2mw3ivjusgedj7c3fe,0,6,58.5,2024-09-28T20:37:59.720Z,2024-09-29T09:30:12Z,5250215699,73,,5250215799,233,527,5250215697,56,Back,,,,,,,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727482219,528,1,2,79,16,2l0ldgiwsgb8d6y3z0sfgjzyj,0,99.5,0.5,2024-09-28T20:38:40.262Z,2024-09-29T09:30:19Z,5250218739,213,1.79,5250218729,224,,5250218733,140,94.2,5250218723,2,,5250218731,56,Center,5251876823,178,,5250218727,155,,5250218725,6,,1vupjbihmf0b4gzjskmrmptqt,Rubén Peña,5250218735,141,5251604363,20,,5250218737,212,25.5,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727482259,893,12,2,79,17,agh9ifb2mw3ivjusgedj7c3fe,1,8.1,67,2024-09-28T20:38:41.432Z,2024-09-29T09:30:26Z,5251876979,178,,5250218967,213,1.19,5250218965,212,25.4,5250219007,167,,5250218963,141,100,5250218959,56,Back,5250218961,140,17.2,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727482633,529,5,2,79,19,2l0ldgiwsgb8d6y3z0sfgjzyj,1,82.8,-1.7,2024-09-28T20:38:43.491Z,2024-09-29T09:30:31Z,5250221115,233,894,5250221071,347,,5250221069,56,Right,,,,,,,,,,,,,,,,1vupjbihmf0b4gzjskmrmptqt,Rubén Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727482265,894,5,2,79,19,agh9ifb2mw3ivjusgedj7c3fe,0,17.2,101.7,2024-09-28T20:38:43.491Z,2024-09-29T09:30:32Z,5250221161,233,529,5250219001,56,Back,5250219003,347,,,,,,,,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727482721,530,1,2,79,45,2l0ldgiwsgb8d6y3z0sfgjzyj,1,85.5,0,2024-09-28T20:39:09.608Z,2024-09-29T09:30:34Z,5250221637,141,31.8,5250221635,140,92.5,5250221631,107,,5250221643,1,,5250221641,213,1.26,5250221639,212,23.9,5250221633,56,Center,,,,7r7wgbcu7vmlj19m9jpjhu1yi,Jesús Areso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727482729,531,44,2,79,47,2l0ldgiwsgb8d6y3z0sfgjzyj,1,90.6,40.2,2024-09-28T20:39:11.555Z,2024-09-29T11:54:26Z,5250221685,56,Center,5250221717,233,895,5250221689,286,,,,,,,,,,,,,,,,,d3pdr28q2n295ldry2lc1uklx,Lucas Torró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
