id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,teamName
2759858471,588,1,1,50,7,agh9ifb2mw3ivjusgedj7c3fe,1,46,86.3,2024-12-15T20:52:27.371Z,2024-12-16T06:51:20Z,5426704029,140,55.5,5426704035,213,5.09,5426704033,212,26.8,5426704031,141,49.7,5426704027,56,Center,5427167701,178,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759858491,589,1,1,50,8,agh9ifb2mw3ivjusgedj7c3fe,1,55.5,49.7,2024-12-15T20:52:28.831Z,2024-12-16T06:51:24Z,5426704127,56,Center,5426704131,141,45.2,5427167717,178,,5426704133,212,6.6,5426704129,140,61.1,5426704135,213,5.8,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759858517,317,45,1,50,10,3krm0f4yr1l80j1sd7823f9xn,0,31.4,63.8,2024-12-15T20:52:30.784Z,2024-12-16T06:54:30Z,5426704341,233,591,5426704281,56,Back,5426704283,285,,,,,,,,,,,,,,,,,ea5xlslcii56ycrlmyo6uiimt,Óscar Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759858523,591,3,1,50,10,agh9ifb2mw3ivjusgedj7c3fe,1,68.6,36.2,2024-12-15T20:52:30.784Z,2024-12-16T06:54:30Z,5426704309,286,,5427168913,178,,5426704331,233,317,5426987007,465,,5426704307,56,Center,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759858509,316,45,1,50,12,3krm0f4yr1l80j1sd7823f9xn,0,37.4,62.6,2024-12-15T20:52:32.325Z,2024-12-16T06:54:49Z,5426704257,233,590,5426704237,285,,5426704235,56,Back,,,,,,,,,,,,,,,,48ctbksxfm5hrdmwphb4eril1,Jorge Sáenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759858503,590,3,1,50,12,agh9ifb2mw3ivjusgedj7c3fe,1,62.6,37.4,2024-12-15T20:52:32.325Z,2024-12-16T06:54:49Z,5426986971,465,,5426704225,286,,5426704223,56,Center,5427167749,178,,5426704253,233,316,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759858569,592,1,1,50,13,agh9ifb2mw3ivjusgedj7c3fe,1,75.8,41.5,2024-12-15T20:52:33.940Z,2024-12-16T06:54:37Z,5426704489,56,Center,5426705325,210,13,5426704497,141,27,5426704501,213,5.47,5427168955,178,,5426704493,140,84.7,5426704499,212,13.6,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759858577,318,45,1,50,16,3krm0f4yr1l80j1sd7823f9xn,0,12.7,69.7,2024-12-15T20:52:36.777Z,2024-12-16T06:54:54Z,5426704675,233,593,5426704525,285,,5426704523,56,Back,,,,,,,,,,,,,,,,3xxwjf3ymu1j9825xjuwuknah,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759858599,593,3,1,50,16,agh9ifb2mw3ivjusgedj7c3fe,1,87.3,30.3,2024-12-15T20:52:36.777Z,2024-12-16T06:54:54Z,5426987115,465,,5427169079,178,,5426704659,233,318,5426704627,286,,5426704625,56,Center,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759858601,594,13,1,50,18,agh9ifb2mw3ivjusgedj7c3fe,1,93.1,32.2,2024-12-15T20:52:38.273Z,2024-12-16T06:54:59Z,5426704631,63,,5426705357,102,43,5427169149,178,,5426705365,231,44.8,5426705351,29,,5426705363,230,98.6,5426704633,56,Center,5426704629,22,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,5426704811,20,,5426705353,55,,592,5426987411,87,5426705359,103,56.9,5426705361,215,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759858609,319,5,1,50,18,3krm0f4yr1l80j1sd7823f9xn,1,-0.9,52.8,2024-12-15T20:52:38.879Z,2024-12-16T06:55:04Z,5426704711,346,,5426704709,56,Back,5426704731,233,595,,,,,,,,,,,,,,,,3xxwjf3ymu1j9825xjuwuknah,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759858611,595,5,1,50,18,agh9ifb2mw3ivjusgedj7c3fe,0,100.9,47.2,2024-12-15T20:52:38.879Z,2024-12-16T06:55:05Z,5426704713,56,Center,5426704735,233,319,5426704715,346,,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759858801,320,30,1,50,25,3krm0f4yr1l80j1sd7823f9xn,1,0,0,2024-12-15T20:52:46.200Z,2024-12-16T06:55:34Z,5426705749,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759858805,596,30,1,50,25,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2024-12-15T20:52:46.200Z,2024-12-16T06:55:34Z,5426705771,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759865447,321,32,2,45,0,3krm0f4yr1l80j1sd7823f9xn,1,0,0,2024-12-15T21:10:06.455Z,2024-12-15T21:10:06Z,5426746075,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759865453,597,32,2,45,0,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2024-12-15T21:10:06.455Z,2024-12-16T04:15:06Z,5426746133,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759865469,322,1,2,45,0,3krm0f4yr1l80j1sd7823f9xn,1,49.9,50.3,2024-12-15T21:10:06.504Z,2024-12-16T07:00:15Z,5426746269,279,S,5426746265,212,19.5,5427171543,178,,5426746259,56,Back,5426746263,141,46.3,5426746261,140,31.5,5426746267,213,3.28,,,,a233iunrs5zqk5q62xv0oogdl,Miguel de la Fuente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759865479,323,1,2,45,3,3krm0f4yr1l80j1sd7823f9xn,0,33,46.4,2024-12-15T21:10:09.605Z,2024-12-16T07:00:19Z,5426746387,157,,5426746391,140,71.9,5426746393,141,78.2,5426746395,212,46.2,5426746399,1,,5427171555,178,,5426746389,56,Center,5426746397,213,0.49,dvyl5rfgfkoplnwrs73rkidhx,Sergio González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759865481,598,1,2,45,6,agh9ifb2mw3ivjusgedj7c3fe,1,25.3,18.2,2024-12-15T21:10:12.541Z,2024-12-16T07:00:26Z,5426746411,56,Back,5426746413,140,34,5427171587,178,,5426746409,3,,5426746415,141,24.6,5426746419,213,0.44,5426746417,212,10.1,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759865483,599,49,2,45,8,agh9ifb2mw3ivjusgedj7c3fe,1,34,27.4,2024-12-15T21:10:14.886Z,2024-12-16T07:00:35Z,,,,,,,,,,,,,,,,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759865493,600,1,2,45,9,agh9ifb2mw3ivjusgedj7c3fe,1,34.3,28.2,2024-12-15T21:10:16.419Z,2024-12-16T07:00:42Z,5427171675,178,,5426746505,212,5.3,5426746503,141,23.1,5426746501,140,38.1,5426746507,213,5.57,5426746499,56,Back,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759865505,601,1,2,45,10,agh9ifb2mw3ivjusgedj7c3fe,1,38.1,23.1,2024-12-15T21:10:17.072Z,2024-12-16T07:00:46Z,5427171701,178,,5426746597,56,Back,5426746605,213,2.65,5426746603,212,14.6,5426746599,140,25.9,5426746601,141,33.3,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759865519,602,1,2,45,13,agh9ifb2mw3ivjusgedj7c3fe,1,26.3,36.6,2024-12-15T21:10:19.462Z,2024-12-16T07:00:51Z,5426746717,141,60.5,5427171745,178,,5426746715,140,44.5,5426746721,213,0.7,5426746719,212,25.1,5426746713,56,Back,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759865537,603,1,2,45,17,agh9ifb2mw3ivjusgedj7c3fe,1,51.5,42.2,2024-12-15T21:10:24.027Z,2024-12-16T07:01:43Z,5426746839,212,26.9,5426746835,140,61,5426746841,213,5.09,5426746837,141,5.5,5427172125,178,,5426746833,56,Right,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759865557,604,1,2,45,19,agh9ifb2mw3ivjusgedj7c3fe,1,61.1,5.6,2024-12-15T21:10:25.827Z,2024-12-16T07:03:32Z,5426746969,141,10.7,5426746965,56,Right,5426746973,213,0.12,5426746971,212,29.4,5426746967,140,88.9,5427173059,178,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759865563,605,1,2,45,22,agh9ifb2mw3ivjusgedj7c3fe,0,90.5,12.8,2024-12-15T21:10:28.571Z,2024-12-16T07:03:43Z,5427025297,20,,5426747017,212,24.4,5427173167,178,,5426747003,2,,5426747019,213,1.36,5427025295,224,,5426747015,141,47.9,5426747009,56,Center,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,5426747013,140,95.3,5426747005,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759865571,324,52,2,45,24,3krm0f4yr1l80j1sd7823f9xn,1,3.8,50.9,2024-12-15T21:10:30.553Z,2024-12-16T07:03:53Z,5427173289,178,,5427025403,378,,,,,,,,,,,,,,,,,,,,bahph7009sc73jl6s2bramn6d,M. Dmitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759865707,325,1,2,45,35,3krm0f4yr1l80j1sd7823f9xn,1,15.5,53.7,2024-12-15T21:10:41.913Z,2024-12-16T07:03:59Z,5426747875,212,61.1,5426747869,56,Left,5426747879,1,,5426747871,140,70.8,5426747873,141,81.8,5426747877,213,0.32,5426747867,199,,,,,bahph7009sc73jl6s2bramn6d,M. Dmitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759865867,327,44,2,45,39,3krm0f4yr1l80j1sd7823f9xn,1,73,85.8,2024-12-15T21:10:45.489Z,2024-12-16T07:33:37Z,5426748867,56,Left,5426749711,233,606,5426748869,286,,,,,,,,,,,,,,,,,a233iunrs5zqk5q62xv0oogdl,Miguel de la Fuente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759865677,606,44,2,45,39,agh9ifb2mw3ivjusgedj7c3fe,0,27,14.2,2024-12-15T21:10:45.490Z,2024-12-16T07:04:03Z,5426747731,285,,5426747729,56,Back,5426749719,233,327,,,,,,,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759865709,326,61,2,45,39,3krm0f4yr1l80j1sd7823f9xn,0,70.7,84.8,2024-12-15T21:10:45.629Z,2024-12-16T07:33:37Z,5427173435,178,,5427173433,21,,5426747991,56,Left,,,,,,,,,,,,,,,,a233iunrs5zqk5q62xv0oogdl,Miguel de la Fuente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759865683,607,43,2,45,39,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2024-12-15T21:10:46.243Z,2024-12-15T21:11:23Z,5426749729,144,61,5426747749,56,Back,,,,,,,,,,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759865721,608,1,2,45,41,agh9ifb2mw3ivjusgedj7c3fe,0,26.4,13.4,2024-12-15T21:10:47.704Z,2024-12-16T07:04:17Z,5427173459,178,,5426747967,140,26.4,5426747973,213,1.57,5426747971,212,2.2,5426747969,141,16.7,5426747965,56,Back,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759917575,653,61,2,45,41,3krm0f4yr1l80j1sd7823f9xn,1,73.7,84.7,2024-12-15T21:10:48.088Z,2024-12-16T07:04:23Z,5427173505,178,,5427025973,56,Left,,,,,,,,,,,,,,,,,,,a233iunrs5zqk5q62xv0oogdl,Miguel de la Fuente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759865729,609,49,2,45,44,agh9ifb2mw3ivjusgedj7c3fe,1,27.9,21.8,2024-12-15T21:10:51.380Z,2024-12-16T07:04:28Z,,,,,,,,,,,,,,,,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759865789,610,1,2,45,45,agh9ifb2mw3ivjusgedj7c3fe,1,28.7,23.9,2024-12-15T21:10:51.459Z,2024-12-16T07:04:32Z,5426748379,141,29.8,5427173563,178,,5426748375,56,Back,5426748383,213,0.36,5426748381,212,11.4,5426748377,140,38.9,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759865811,611,1,2,45,50,agh9ifb2mw3ivjusgedj7c3fe,1,43.5,42.7,2024-12-15T21:10:57.110Z,2024-12-16T07:04:36Z,5426748511,212,34.4,5426748505,56,Left,5426748509,141,92,5426748513,213,1.35,5426748515,1,,5427173579,178,,5426748507,140,50.8,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759865843,612,1,2,45,53,agh9ifb2mw3ivjusgedj7c3fe,1,50.8,92,2024-12-15T21:11:00.294Z,2024-12-16T07:04:39Z,5426748723,212,15.8,5426748715,56,Back,5426748719,141,77.9,5426748725,213,3.79,5426748717,140,38.8,5427173603,178,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759865877,613,1,2,45,57,agh9ifb2mw3ivjusgedj7c3fe,1,38.8,77.9,2024-12-15T21:11:03.688Z,2024-12-16T07:04:43Z,5426748917,140,44.5,5426748925,213,5.2,5427173631,178,,5426748921,212,12.8,5426748919,141,61.2,5426748915,56,Back,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759865921,614,1,2,46,2,agh9ifb2mw3ivjusgedj7c3fe,1,50.7,67,2024-12-15T21:11:08.654Z,2024-12-16T07:08:07Z,5427175493,178,,5426749127,212,20.4,5426749125,141,38,5426749129,213,4.45,5426749121,56,Back,5426749123,140,45.6,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759865967,615,1,2,46,5,agh9ifb2mw3ivjusgedj7c3fe,1,53.2,37,2024-12-15T21:11:11.680Z,2024-12-16T07:08:11Z,5427175551,178,,5426749407,56,Right,5426749411,141,8.9,5426749413,212,20.1,5426749409,140,59.2,5426749415,213,5.03,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759865977,616,1,2,46,8,agh9ifb2mw3ivjusgedj7c3fe,1,59.2,8.9,2024-12-15T21:11:15.247Z,2024-12-16T07:08:15Z,5426749451,56,Center,5426749453,140,55.7,5426749455,141,27.1,5426749459,213,1.86,5426749457,212,12.9,5427175591,178,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759865983,617,1,2,46,9,agh9ifb2mw3ivjusgedj7c3fe,0,55.7,27.1,2024-12-15T21:11:15.977Z,2024-12-16T07:08:20Z,5426749481,56,Center,5426749483,140,64.7,5426749485,141,40.6,5426749489,213,0.77,5427175629,178,,5426749487,212,13.2,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759865989,328,49,2,46,11,3krm0f4yr1l80j1sd7823f9xn,1,30.9,57.3,2024-12-15T21:11:17.713Z,2024-12-16T07:08:25Z,,,,,,,,,,,,,,,,,,,,,,,,,48ctbksxfm5hrdmwphb4eril1,Jorge Sáenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759866027,329,1,2,46,14,3krm0f4yr1l80j1sd7823f9xn,1,44.2,47.8,2024-12-15T21:11:21.051Z,2024-12-16T07:08:28Z,5426749747,141,96,5427175689,178,,5426750019,155,,5426749751,213,1.25,5426749745,140,54.5,5426749749,212,34.5,5426749753,1,,5426749743,56,Left,48ctbksxfm5hrdmwphb4eril1,Jorge Sáenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759866033,330,61,2,46,16,3krm0f4yr1l80j1sd7823f9xn,0,54.5,96,2024-12-15T21:11:23.177Z,2024-12-16T07:08:52Z,5427175895,388,,5426749773,56,Left,,,,,,,,,,,,,,,,,,,ea5xlslcii56ycrlmyo6uiimt,Óscar Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759866039,331,5,2,46,18,3krm0f4yr1l80j1sd7823f9xn,0,54.8,101.3,2024-12-15T21:11:24.510Z,2024-12-16T07:08:39Z,5426749795,56,Left,5426749797,347,,5426749923,233,618,,,,,,,,,,,,,,,,ea5xlslcii56ycrlmyo6uiimt,Óscar Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759866059,618,5,2,46,18,agh9ifb2mw3ivjusgedj7c3fe,1,45.2,-1.3,2024-12-15T21:11:24.510Z,2024-12-16T07:08:40Z,5426749919,233,331,5426749903,56,Back,5426749905,347,,,,,,,,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759866075,619,1,2,46,20,agh9ifb2mw3ivjusgedj7c3fe,1,44.4,0,2024-12-15T21:11:27.133Z,2024-12-16T07:08:59Z,5426749967,140,45.3,5426749965,56,Back,5426749969,141,11.6,5426749971,212,8.5,5426749963,107,,5426749973,213,1.46,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759866101,620,1,2,46,22,agh9ifb2mw3ivjusgedj7c3fe,1,45.3,11.6,2024-12-15T21:11:28.497Z,2024-12-16T07:09:02Z,5426750029,213,4.42,5427176007,178,,5426750025,141,2.8,5426750023,140,43.6,5426750021,56,Back,5426750027,212,6.2,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759866105,621,1,2,46,23,agh9ifb2mw3ivjusgedj7c3fe,0,43.6,2.8,2024-12-15T21:11:30.256Z,2024-12-16T07:11:10Z,5426750059,213,1.57,5426750051,140,43.6,5427177367,178,,5426750049,56,Back,5426750053,141,7.4,5426750057,212,3.1,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759866111,332,8,2,46,24,3krm0f4yr1l80j1sd7823f9xn,1,61.6,93.9,2024-12-15T21:11:30.645Z,2024-12-16T07:11:13Z,5426750087,56,Left,5427026777,384,,5427177405,178,,,,,,,,,,,,,,,,,ea5xlslcii56ycrlmyo6uiimt,Óscar Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759866119,333,49,2,46,25,3krm0f4yr1l80j1sd7823f9xn,1,67.3,97.4,2024-12-15T21:11:32.009Z,2024-12-16T07:11:15Z,,,,,,,,,,,,,,,,,,,,,,,,,a233iunrs5zqk5q62xv0oogdl,Miguel de la Fuente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759866129,334,1,2,46,27,3krm0f4yr1l80j1sd7823f9xn,1,67,97.1,2024-12-15T21:11:33.486Z,2024-12-16T07:11:23Z,5426750209,141,96.2,5426750205,56,Left,5426750211,212,11.4,5427177511,178,,5426750215,213,3.2,5426750207,140,56.2,,,,,,,a233iunrs5zqk5q62xv0oogdl,Miguel de la Fuente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759866155,335,1,2,46,28,3krm0f4yr1l80j1sd7823f9xn,1,56.2,96.2,2024-12-15T21:11:34.530Z,2024-12-16T07:11:29Z,5427177573,178,,5426750353,213,4.44,5426750349,141,87.8,5426750345,56,Left,5426750347,140,54.7,5426750351,212,5.9,,,,,,,ea5xlslcii56ycrlmyo6uiimt,Óscar Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759866187,336,1,2,46,29,3krm0f4yr1l80j1sd7823f9xn,1,53.1,94.2,2024-12-15T21:11:35.991Z,2024-12-16T07:11:32Z,5427177629,178,,5426750559,212,5.6,5426750561,213,3.69,5426750555,140,48.5,5426750553,56,Back,5426750557,141,89.9,,,,,,,6772p87u8cf9g6qyk5x414h61,Y. Neyou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759866191,337,1,2,46,30,3krm0f4yr1l80j1sd7823f9xn,0,48.5,89.9,2024-12-15T21:11:37.097Z,2024-12-16T07:11:37Z,5426750585,155,,5427177691,178,,5426750597,141,100,5426750587,56,Left,5426750591,140,58.2,5426750605,213,0.66,5426750601,212,12.9,,,,3xxwjf3ymu1j9825xjuwuknah,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759866199,338,5,2,46,32,3krm0f4yr1l80j1sd7823f9xn,0,58,101.6,2024-12-15T21:11:38.927Z,2024-12-16T07:11:41Z,5426750749,233,622,5426750631,56,Left,5426750633,347,,,,,,,,,,,,,,,,,3xxwjf3ymu1j9825xjuwuknah,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759866209,622,5,2,46,32,agh9ifb2mw3ivjusgedj7c3fe,1,42,-1.6,2024-12-15T21:11:38.927Z,2024-12-16T07:11:41Z,5426750689,347,,5426750727,233,338,5426750685,56,Back,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759866263,623,1,2,46,38,agh9ifb2mw3ivjusgedj7c3fe,1,42.4,0,2024-12-15T21:11:45.267Z,2024-12-16T07:11:44Z,5426751047,56,Back,5426751055,213,2.17,5426751053,212,20,5426751049,140,31.7,5426751051,141,22.8,5426751373,189,,5426751045,107,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759866277,624,1,2,46,40,agh9ifb2mw3ivjusgedj7c3fe,1,30.5,27.7,2024-12-15T21:11:47.174Z,2024-12-16T07:11:51Z,5426751181,212,18.3,5426751183,213,1.04,5426751175,56,Back,5426751179,141,50.9,5426751419,189,,5427177797,178,,5426751177,140,39.3,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759866281,625,1,2,46,46,agh9ifb2mw3ivjusgedj7c3fe,0,52.7,44,2024-12-15T21:11:52.680Z,2024-12-16T07:11:58Z,5426751219,140,67.7,5426751221,141,28.6,5427177843,178,,5426751223,212,18.9,5426751225,213,5.7,5426751217,56,Center,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759866287,339,8,2,46,46,3krm0f4yr1l80j1sd7823f9xn,1,32.4,65.5,2024-12-15T21:11:53.299Z,2024-12-16T07:12:01Z,5427177867,178,,5427027491,385,,5426751249,56,Back,,,,,,,,,,,,,,,,3o41frgi9jxrms6rvc6ml1plh,D. Brašanac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
