id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/11/value,assist,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/20/value,teamName
2724523227,30,5,1,2,47,agh9ifb2mw3ivjusgedj7c3fe,0,98,-0.8,2024-09-22T16:34:18.450Z,2024-09-23T07:33:15Z,5233926223,347,,5233926445,233,25,5233926219,56,Right,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724523655,26,1,1,3,6,74mcjsm72vr3l9pw2i4qfjchj,1,8.5,100,2024-09-22T16:34:37.570Z,2024-09-23T07:33:29Z,5233928403,141,96.3,5233928407,213,5.76,5233928393,107,,5233928399,140,13.5,5233929811,189,,5233928395,56,Back,5233928405,212,6.1,,,,4x854vpovag131b2kdutv4qju,Sergi Cardona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724523695,27,1,1,3,7,74mcjsm72vr3l9pw2i4qfjchj,1,12.8,96.2,2024-09-22T16:34:37.987Z,2024-09-23T07:33:34Z,5233928609,141,95.7,5233928607,140,5.2,5233928605,56,Back,5233928611,212,8,5233931213,156,,5233928613,213,3.18,5236272387,178,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724523717,28,1,1,3,8,74mcjsm72vr3l9pw2i4qfjchj,0,5.3,96.5,2024-09-22T16:34:38.844Z,2024-09-23T07:33:39Z,5233928727,213,6.09,5233928721,140,27.5,5233928723,141,89.7,5233928717,157,,5236272425,178,,5233928719,56,Back,5233928729,1,,5233928725,212,23.8,4x854vpovag131b2kdutv4qju,Sergi Cardona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724523787,31,1,1,3,11,agh9ifb2mw3ivjusgedj7c3fe,1,70.1,10.4,2024-09-22T16:34:41.674Z,2024-09-23T07:33:43Z,5236272447,388,,5233929075,212,11.5,5233929069,56,Center,5233929077,213,0.71,5233929071,140,78.4,5233929073,141,21.4,5233929065,3,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724523799,32,49,1,3,13,agh9ifb2mw3ivjusgedj7c3fe,1,77.5,23.5,2024-09-22T16:34:43.971Z,2024-09-23T07:33:48Z,,,,,,,,,,,,,,,,,,,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724523819,33,61,1,3,14,agh9ifb2mw3ivjusgedj7c3fe,0,77.3,21.7,2024-09-22T16:34:45.025Z,2024-09-23T07:35:18Z,5236272999,178,,5233929271,56,Center,,,,,,,,,,,,,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724523881,29,1,1,3,15,74mcjsm72vr3l9pw2i4qfjchj,0,21.9,83.9,2024-09-22T16:34:46.174Z,2024-09-23T07:35:22Z,5236273039,178,,5233929593,157,,5233929597,140,59.8,5233929599,141,45.4,5233929603,213,5.7,5233929601,212,47.6,5233929605,1,,5233929595,56,Center,5zoz3mjooujpv0wdcphyrztd6,Álex Baena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724523955,34,1,1,3,19,agh9ifb2mw3ivjusgedj7c3fe,1,40.5,57.9,2024-09-22T16:34:49.908Z,2024-09-23T07:35:29Z,5233929995,140,22.1,5236273071,178,,5233930001,213,3.3,5233929999,212,19.6,5233929997,141,53.3,5233929993,56,Back,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724524151,35,1,1,3,21,agh9ifb2mw3ivjusgedj7c3fe,1,22.1,52.7,2024-09-22T16:34:52.395Z,2024-09-23T07:35:33Z,5233930995,140,27.2,5233930999,141,28.3,5233931001,212,17.4,5236273101,178,,5233931003,213,5.02,5233930993,56,Back,,,,,,,2e55g4q93y382cg7h0yk5rtud,Marc-Andre ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724524225,36,1,1,3,28,agh9ifb2mw3ivjusgedj7c3fe,1,33.2,29.3,2024-09-22T16:34:59.252Z,2024-09-23T07:35:36Z,5233931375,56,Back,5233931383,213,1.6,5233931381,212,24.7,5233931379,141,65.6,5236273121,178,,5233931377,140,32.4,,,,,,,4jpwo30o4qp53k59oxvuj90k4,Sergi Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724524269,37,1,1,3,33,agh9ifb2mw3ivjusgedj7c3fe,1,39.6,69.9,2024-09-22T16:35:03.656Z,2024-09-23T07:35:41Z,5233931635,140,60.4,5233931639,141,94.7,5236273139,178,,5233931647,213,0.66,5233931643,212,27.6,5233931633,56,Left,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724524283,38,1,1,3,35,agh9ifb2mw3ivjusgedj7c3fe,1,60.4,94.7,2024-09-22T16:35:06.185Z,2024-09-23T07:35:44Z,5233931687,56,Left,5233931695,213,4.29,5233931689,140,57.7,5233931691,141,85.4,5233931693,212,6.9,5236273153,178,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724524303,39,1,1,3,36,agh9ifb2mw3ivjusgedj7c3fe,1,57.7,85.4,2024-09-22T16:35:07.099Z,2024-09-23T07:35:47Z,5233931807,213,2,5233931799,56,Left,5233931801,140,54.2,5233931803,141,97.1,5236273191,178,,5233931805,212,8.8,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724524523,40,1,1,3,37,agh9ifb2mw3ivjusgedj7c3fe,1,54.2,97.1,2024-09-22T16:35:07.919Z,2024-09-23T07:35:52Z,5233932945,1,,5233932935,140,23.5,5236273225,178,,5233932939,141,85.7,5233932943,213,3.38,5233932941,212,33.2,5233932931,56,Back,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724524677,41,1,1,3,47,agh9ifb2mw3ivjusgedj7c3fe,1,27.2,71.9,2024-09-22T16:35:18.094Z,2024-09-23T07:35:55Z,5233933583,141,37.6,5233933587,213,4.62,5233933581,140,25.2,5236273249,178,,5233933579,56,Back,5233933585,212,23.4,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724524797,42,1,1,3,54,agh9ifb2mw3ivjusgedj7c3fe,1,27.2,36.7,2024-09-22T16:35:24.900Z,2024-09-23T07:35:59Z,5233934245,212,26.5,5233934239,56,Back,5233934241,140,26.7,5233934247,213,1.59,5236273279,178,,5233934243,141,75.6,,,,,,,4jpwo30o4qp53k59oxvuj90k4,Sergi Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724524881,43,1,1,4,0,agh9ifb2mw3ivjusgedj7c3fe,1,29.5,72.5,2024-09-22T16:35:31.331Z,2024-09-23T07:36:02Z,5233934743,213,0.43,5233934741,212,10.4,5233934737,140,38.5,5233934739,141,78.9,5236273297,178,,5233934735,56,Back,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724524931,44,1,1,4,5,agh9ifb2mw3ivjusgedj7c3fe,1,45.3,82.7,2024-09-22T16:35:35.762Z,2024-09-23T07:36:06Z,5233934979,212,16.5,5233934977,141,96.8,5236273331,178,,5233934971,56,Left,5233934975,140,58.1,5233934981,213,0.62,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724524969,45,1,1,4,7,agh9ifb2mw3ivjusgedj7c3fe,1,56.8,96.8,2024-09-22T16:35:37.917Z,2024-09-23T07:36:10Z,5233935217,213,3.75,5233935205,56,Back,5233935213,141,76.8,5236273353,178,,5233935209,140,38.1,5233935215,212,23.9,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724525027,46,1,1,4,9,agh9ifb2mw3ivjusgedj7c3fe,1,41.2,74.4,2024-09-22T16:35:40.585Z,2024-09-23T07:36:14Z,5236273383,178,,5233935507,140,42,5233935509,141,35.8,5233935513,213,4.74,5233935511,212,26.3,5233935505,56,Back,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724525113,47,1,1,4,13,agh9ifb2mw3ivjusgedj7c3fe,1,42.5,34.7,2024-09-22T16:35:44.193Z,2024-09-23T07:36:17Z,5233935925,141,16.1,5236273407,178,,5233935929,213,4.73,5233935923,140,42.7,5233935921,56,Back,5233935927,212,12.6,,,,,,,4jpwo30o4qp53k59oxvuj90k4,Sergi Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724525189,48,1,1,4,15,agh9ifb2mw3ivjusgedj7c3fe,1,43.5,18.1,2024-09-22T16:35:46.462Z,2024-09-23T07:36:21Z,5236273447,178,,5233936355,213,1.67,5233936357,1,,5233936351,141,66.5,5233936349,140,40.5,5233936353,212,33.1,5233936347,56,Back,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724525265,49,1,1,4,19,agh9ifb2mw3ivjusgedj7c3fe,1,40.5,66.5,2024-09-22T16:35:49.739Z,2024-09-23T07:36:24Z,5236273473,178,,5233936679,213,0.88,5233936661,56,Left,5233936667,140,56.3,5233936669,141,95.9,5233936675,212,26,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724525295,50,1,1,4,21,agh9ifb2mw3ivjusgedj7c3fe,1,60.5,95.4,2024-09-22T16:35:52.473Z,2024-09-23T07:36:28Z,5233936875,56,Left,5236273497,178,,5233936883,213,4.34,5233936881,212,7.5,5233936879,141,85.1,5233936877,140,57.9,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724525363,51,1,1,4,24,agh9ifb2mw3ivjusgedj7c3fe,1,61.8,80.9,2024-09-22T16:35:54.914Z,2024-09-23T07:36:31Z,5233938253,4,,5236273517,178,,5233938019,210,15,5233937223,155,,5233937227,56,Center,5233937231,140,89.4,5233937237,213,5.81,5233937233,141,59,4ftlhtels58lyzfluwofzwxuy,Pedri,5233937239,1,,5233937235,212,5233938023,154,,,,,,1,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724525369,52,15,1,4,26,agh9ifb2mw3ivjusgedj7c3fe,1,89.4,59,2024-09-22T16:35:57.129Z,2024-09-23T07:36:34Z,5233937535,328,,5233938075,103,16.5,5236273537,388,,5233938079,147,54,5233938129,233,30,5233937531,15,,5233938073,102,51.3,5233938077,146,95.8,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,5233938069,55,51,5233937283,56,5233938063,78,,5233938067,154,5233937281,17,,Center,5233937279,22,5233938065,29,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724525373,30,10,1,4,27,74mcjsm72vr3l9pw2i4qfjchj,1,2.9,48.1,2024-09-22T16:35:57.813Z,2024-09-23T07:36:36Z,5233937307,178,,5233937441,177,,5233937613,233,52,5233937311,56,Back,5233937309,182,,5235025685,377,,,,,,,,5mj2vxkh3pmkbwj139mp93n4l,Diego Conde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724525405,31,52,1,4,27,74mcjsm72vr3l9pw2i4qfjchj,1,2.7,50,2024-09-22T16:35:58.161Z,2024-09-23T07:36:38Z,5235025883,377,,5236273567,178,,,,,,,,,,,,,,,,,,,,5mj2vxkh3pmkbwj139mp93n4l,Diego Conde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724525537,32,1,1,4,32,74mcjsm72vr3l9pw2i4qfjchj,1,9,42.5,2024-09-22T16:36:02.761Z,2024-09-23T07:36:45Z,5233938271,123,,5233938273,56,Back,5233938285,213,5.11,5233938603,189,,5236273611,178,,5233938279,141,8.2,5233938283,212,25.2,5233938275,140,18.2,5mj2vxkh3pmkbwj139mp93n4l,Diego Conde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724525549,33,1,1,4,36,74mcjsm72vr3l9pw2i4qfjchj,1,18.9,10.3,2024-09-22T16:36:06.965Z,2024-09-23T07:36:48Z,5233938313,56,Back,5236273623,178,,5233938321,213,2.29,5233938317,141,29.4,5233938319,212,17.2,5233938315,140,8.1,,,,,,,6wpnjdlg2p8f19y3gjpz1su6t,Kiko Femenía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724525813,34,1,1,4,49,74mcjsm72vr3l9pw2i4qfjchj,0,22.4,46.3,2024-09-22T16:36:19.754Z,2024-09-23T07:36:52Z,5233939803,141,92.7,5233939807,212,34.5,5233939799,140,35.8,5233939793,56,Back,5233939789,155,,5233939813,1,,5236273639,178,,5233939811,213,1.15,9jw0h4escxh3eqz8oh860r3yt,E. Bailly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724525863,53,1,1,4,51,agh9ifb2mw3ivjusgedj7c3fe,0,64.2,8.6,2024-09-22T16:36:21.890Z,2024-09-23T07:36:58Z,5236273677,388,,5233940075,56,Right,5233940079,141,9.5,5233940077,140,85.1,5233940081,212,22,5233940073,3,,5233940083,213,0.03,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724525931,35,1,1,4,54,74mcjsm72vr3l9pw2i4qfjchj,0,14.4,92.7,2024-09-22T16:36:24.834Z,2024-09-23T07:37:01Z,5236273699,178,,5233940469,141,83.6,5233940475,1,,5233940465,56,Back,5233940463,157,,5233940473,213,6.11,5233940471,212,36.1,5233940467,140,48.3,59knsm910b1ruk024rkksla3u,Logan Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724525987,54,1,1,4,56,agh9ifb2mw3ivjusgedj7c3fe,1,51.7,14,2024-09-22T16:36:27.639Z,2024-09-23T07:37:04Z,5233940825,141,13.9,5233940829,213,6.27,5233940827,212,3.9,5233940821,56,Right,5233940823,140,55.4,5236273721,178,,,,,,,,4jpwo30o4qp53k59oxvuj90k4,Sergi Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724525997,55,1,1,4,57,agh9ifb2mw3ivjusgedj7c3fe,0,55.4,13.9,2024-09-22T16:36:28.525Z,2024-09-23T07:37:13Z,5233940881,56,Right,5233940883,140,56.7,5233940891,212,4.8,5236273771,178,,5233940885,141,7.1,5233940895,213,5,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724526163,36,1,1,5,0,74mcjsm72vr3l9pw2i4qfjchj,1,54.4,91.7,2024-09-22T16:36:30.827Z,2024-09-23T07:37:18Z,5236273807,178,,5233941693,212,15.3,5233941691,141,92.4,5233941695,213,0.03,5233941689,140,69,5233941687,56,Left,,,,,,,5zoz3mjooujpv0wdcphyrztd6,Álex Baena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724526221,37,1,1,5,5,74mcjsm72vr3l9pw2i4qfjchj,1,77.8,91.2,2024-09-22T16:36:36.595Z,2024-09-23T07:37:24Z,5233942055,140,90.1,5235029117,20,,5233942059,212,28.5,5233942057,141,53.9,5233942051,155,,5233942053,56,Center,5233942049,2,,5235029115,223,,drwacyyicuhy3heg4j0ipqj85,Ayoze Pérez,5236273841,178,,5233942063,213,5233944645,210,13,5233944647,154,,,1,5.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724526223,38,13,1,5,7,74mcjsm72vr3l9pw2i4qfjchj,1,90.1,54.3,2024-09-22T16:36:37.863Z,2024-09-23T07:37:30Z,5233944757,230,97.8,5233942081,56,Center,5233944751,103,20.8,5233944753,214,,5236273903,388,,5233944737,29,,5233944741,154,,5233944747,102,40.2,3n9jnuteyjx6w6dxviuead0b9,N. Pépé,5233944759,231,50.5,5233944743,55,5233942077,22,,5233944735,75,5233942253,15,,37,5233942257,328,5233942079,17,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724526227,39,5,1,5,8,74mcjsm72vr3l9pw2i4qfjchj,0,100.6,39.2,2024-09-22T16:36:39.561Z,2024-09-23T07:37:34Z,5233942107,346,,5233942105,56,Center,5233943243,233,56,,,,,,,,,,,,,,,,3n9jnuteyjx6w6dxviuead0b9,N. Pépé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724526429,56,5,1,5,8,agh9ifb2mw3ivjusgedj7c3fe,1,-0.6,60.8,2024-09-22T16:36:39.561Z,2024-09-23T07:37:34Z,5233943211,233,39,5233943187,56,Back,5233943189,346,,,,,,,,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724526693,57,1,1,5,29,agh9ifb2mw3ivjusgedj7c3fe,1,5,63,2024-09-22T16:36:59.761Z,2024-09-23T07:37:49Z,5233944693,124,,5233944697,140,26.1,5233944699,141,35,5233944709,237,,5233944701,212,29.2,5235031339,189,,5233944695,56,Back,5233944703,213,5.57,2e55g4q93y382cg7h0yk5rtud,Marc-Andre ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724526713,58,1,1,5,31,agh9ifb2mw3ivjusgedj7c3fe,0,30.3,36.2,2024-09-22T16:37:01.921Z,2024-09-23T07:37:53Z,5233944863,56,Center,5233944861,155,,5233944867,141,77,5233944869,212,35.4,5235031427,189,,5233944875,1,,5236274039,178,,5233944871,213,0.9,4jpwo30o4qp53k59oxvuj90k4,Sergi Domínguez,5233944865,140,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724526755,40,1,1,5,33,74mcjsm72vr3l9pw2i4qfjchj,0,47.7,25.3,2024-09-22T16:37:04.245Z,2024-09-23T07:37:56Z,5233945081,212,25.3,5233945083,213,0.12,5233945075,56,Center,5233945077,140,71.6,5233945073,3,,5236274059,388,,5233945079,141,29.7,,,,6wpnjdlg2p8f19y3gjpz1su6t,Kiko Femenía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724526799,59,1,1,5,35,agh9ifb2mw3ivjusgedj7c3fe,1,24.9,72.3,2024-09-22T16:37:06.171Z,2024-09-23T07:37:59Z,5233945331,213,1.13,5236274075,388,,5233945329,212,16.9,5233945319,56,Back,5233945317,3,,5233945321,140,31.8,5233945327,141,94.8,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724526849,60,1,1,5,37,agh9ifb2mw3ivjusgedj7c3fe,1,31.8,94.8,2024-09-22T16:37:08.448Z,2024-09-23T07:38:02Z,5236274093,178,,5233945577,56,Back,5233945579,140,44.1,5233945585,141,90.9,5233945589,212,13.2,5233945595,213,6.08,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724526905,61,1,1,5,41,agh9ifb2mw3ivjusgedj7c3fe,1,47.8,93.3,2024-09-22T16:37:11.690Z,2024-09-23T07:38:06Z,5233945891,141,97.2,5233945893,212,8.1,5233945887,56,Left,5233945895,213,0.33,5233945889,140,55.1,5236274119,178,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724526939,62,1,1,5,43,agh9ifb2mw3ivjusgedj7c3fe,1,54.5,97.2,2024-09-22T16:37:13.702Z,2024-09-23T07:38:10Z,5233946079,213,3.11,5236274151,178,,5233946073,140,38.5,5233946071,56,Back,5233946077,212,16.8,5233946075,141,98,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724526981,63,1,1,5,46,agh9ifb2mw3ivjusgedj7c3fe,1,38.8,95.3,2024-09-22T16:37:16.914Z,2024-09-23T07:38:13Z,5233946373,212,14.8,5233946371,141,77.4,5233946377,213,4.11,5233946369,140,30.8,5233946367,56,Back,5236274179,178,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724527109,64,1,1,5,49,agh9ifb2mw3ivjusgedj7c3fe,1,31.6,72.5,2024-09-22T16:37:19.971Z,2024-09-23T07:38:17Z,5236274211,178,,5233947009,212,24.6,5233947007,141,36.4,5233947003,56,Back,5233947011,213,4.63,5233947005,140,29.6,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724527219,65,1,1,5,52,agh9ifb2mw3ivjusgedj7c3fe,1,29.7,40,2024-09-22T16:37:23.149Z,2024-09-23T07:38:21Z,5233947607,212,25.8,5233947601,56,Back,5233947603,140,32.8,5233947609,213,1.44,5236274241,178,,5233947605,141,77.6,,,,,,,4jpwo30o4qp53k59oxvuj90k4,Sergi Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724527321,66,1,1,5,59,agh9ifb2mw3ivjusgedj7c3fe,1,40.2,70.7,2024-09-22T16:37:30.283Z,2024-09-23T07:38:24Z,5233948191,141,17.2,5233948197,213,4.62,5233948201,1,,5233948195,212,36.5,5236274283,178,,5233948187,140,37.1,5233948183,56,Back,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724527359,67,1,1,6,5,agh9ifb2mw3ivjusgedj7c3fe,1,44.1,15.2,2024-09-22T16:37:36.488Z,2024-09-23T07:38:30Z,5233948339,56,Right,5236274329,178,,5233948347,213,5.67,5233948341,140,55.4,5233948343,141,2.9,5233948345,212,14.5,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724527387,68,1,1,6,6,agh9ifb2mw3ivjusgedj7c3fe,1,55.4,2.9,2024-09-22T16:37:37.578Z,2024-09-23T07:38:33Z,5233948483,212,8.7,5233948481,141,12.7,5236274357,178,,5233948471,56,Right,5233948479,140,60.8,5233948485,213,0.87,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724527467,69,1,1,6,7,agh9ifb2mw3ivjusgedj7c3fe,1,60.8,12.7,2024-09-22T16:37:38.271Z,2024-09-23T07:38:38Z,5233948927,56,Right,5233948935,213,4.5,5236274399,178,,5233948929,140,59.7,5233948933,212,5.4,5233948931,141,5,,,,,,,5kodjbsarkql4vhs126p2vhwq,Pablo Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724527545,70,1,1,6,11,agh9ifb2mw3ivjusgedj7c3fe,1,66.3,3.8,2024-09-22T16:37:42.391Z,2024-09-23T07:38:41Z,5236274419,178,,5233949363,213,2.97,5233949355,140,53.4,5233949353,56,Right,5233949357,141,7.3,5233949359,212,13.8,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724527619,71,1,1,6,14,agh9ifb2mw3ivjusgedj7c3fe,1,53,8.5,2024-09-22T16:37:44.993Z,2024-09-23T07:38:45Z,5233949765,212,20,5236274447,178,,5233949759,56,Back,5233949763,141,33.8,5233949761,140,43.2,5233949767,213,2.11,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
