id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/9/value,keyPass,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/22/id,qualifier/22/qualifierId,qualifier/22/value,teamName
2725893085,466,12,2,81,26,1n1j0wsl763lq7ee1k0c11c02,1,12,56.7,2024-09-25T20:40:30.727Z,2024-09-26T06:01:53Z,5242162043,178,,5241490063,56,Back,5241490071,213,0.57,5241490067,141,78.9,5241490065,140,34.2,5241490069,212,27.8,,,,,,,5gorfhj7uwpomrhlso1krxrkl,M. Arambarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725892999,931,1,2,81,28,agh9ifb2mw3ivjusgedj7c3fe,1,66.8,29.8,2024-09-25T20:40:32.743Z,2024-09-26T06:01:56Z,5241489675,140,77.1,5241489677,141,37,5241489681,213,0.43,5242162069,178,,5241489673,56,Center,5241489679,212,11.9,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725893005,932,1,2,81,30,agh9ifb2mw3ivjusgedj7c3fe,1,77.1,37,2024-09-25T20:40:34.598Z,2024-09-26T06:01:59Z,5241489711,140,73.3,5242162093,178,,5241489709,56,Center,5241489745,156,,5241489713,141,46,5241489717,213,2.15,5241489715,212,7.3,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725893071,933,1,2,81,31,agh9ifb2mw3ivjusgedj7c3fe,1,70.5,46.3,2024-09-25T20:40:36.402Z,2024-09-26T06:02:02Z,5242162101,178,,5241489997,213,1.3,5241489995,212,8.5,5241489991,140,72.7,5241489989,56,Center,5241489993,141,58.4,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725893103,934,1,2,81,34,agh9ifb2mw3ivjusgedj7c3fe,1,73.5,60.6,2024-09-25T20:40:38.815Z,2024-09-26T06:02:05Z,5241490187,140,80.6,5242162119,178,,5241490195,213,1.19,5241490191,141,87.8,5241490183,56,Left,5241490193,212,19.9,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725893131,935,1,2,81,37,agh9ifb2mw3ivjusgedj7c3fe,1,80.6,87.8,2024-09-25T20:40:41.495Z,2024-09-26T06:02:07Z,5241490349,56,Left,5241490355,212,7.6,5241490357,213,3.74,5241490353,141,81.5,5242162125,178,,5241490351,140,74.6,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725893197,936,1,2,81,38,agh9ifb2mw3ivjusgedj7c3fe,1,73,78.2,2024-09-25T20:40:43.232Z,2024-09-26T06:02:10Z,5241490685,140,72.8,5241490687,141,28.5,5241490683,56,Center,5241490691,213,4.71,5242162143,178,,5241490689,212,33.8,5241490693,1,,5241490681,155,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725893223,937,1,2,81,43,agh9ifb2mw3ivjusgedj7c3fe,1,75,23.4,2024-09-25T20:40:47.480Z,2024-09-26T06:02:13Z,5241490855,140,92.3,5241490857,141,54.2,5241490861,213,0.86,5242060609,224,,5242060611,20,,5242162169,178,,5241490849,2,,5241492167,154,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,5241492165,210,5241490853,56,13,5241490851,155,5241490859,212,,,,Center,1,,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725893227,938,13,2,81,44,agh9ifb2mw3ivjusgedj7c3fe,1,92.3,52.1,2024-09-25T20:40:48.930Z,2024-09-26T06:02:18Z,5241492169,73,,5241492187,231,49.3,5241492173,154,,5241492185,230,98.4,5241492179,102,61.7,5241492171,29,,5241491237,15,,5241490887,17,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,5241490885,22,5241491241,328,,5242162211,178,5241490889,56,5241492183,214,,,,,Center,,5241492175,55,937,5241492181,103,,,,16.7,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725893417,467,5,2,81,45,1n1j0wsl763lq7ee1k0c11c02,1,-1.6,37.4,2024-09-25T20:40:49.969Z,2024-09-26T06:02:19Z,5241491989,56,Back,5241492063,233,939,5241491991,346,,,,,,,,,,,,,,,,,5gorfhj7uwpomrhlso1krxrkl,M. Arambarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725893241,939,5,2,81,45,agh9ifb2mw3ivjusgedj7c3fe,0,101.6,62.6,2024-09-25T20:40:49.969Z,2024-09-26T06:02:19Z,5241492113,233,467,5241490953,346,,5241490951,56,Center,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725893683,468,1,2,82,17,1n1j0wsl763lq7ee1k0c11c02,1,4.3,50.3,2024-09-25T20:41:21.888Z,2024-09-26T06:02:49Z,5241493365,74,,5241493351,140,52.6,5241493359,1,,5241493347,124,,5241493353,141,42.2,5241493357,213,6.18,5241493349,56,Center,5241493355,212,51,vota9gwygxp3wc998tl7ldxx,David Soria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725893693,469,1,2,82,20,1n1j0wsl763lq7ee1k0c11c02,0,52.6,42.2,2024-09-25T20:41:25.375Z,2024-09-26T06:02:51Z,5242162433,388,,5241493407,140,62.9,5241493405,56,Center,5241493413,213,6.05,5241493409,141,38.5,5241493401,3,,5241493411,212,11.1,5241493403,168,,ch1lxxbn01at4jmkafy4uevh1,Luis Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725893713,940,1,2,82,22,agh9ifb2mw3ivjusgedj7c3fe,1,37.1,58.1,2024-09-25T20:41:27.086Z,2024-09-26T06:02:53Z,5241493531,140,56.4,5242162453,388,,5241493533,141,46,5241493527,3,,5241493529,56,Center,5241493535,212,21.9,5241493537,213,5.9,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725992871,1049,49,2,82,24,agh9ifb2mw3ivjusgedj7c3fe,1,51.4,51.9,2024-09-25T20:41:28.859Z,2024-09-26T06:02:59Z,,,,,,,,,,,,,,,,,,,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725893731,941,1,2,82,24,agh9ifb2mw3ivjusgedj7c3fe,0,56.4,46,2024-09-25T20:41:28.929Z,2024-09-26T06:03:03Z,5241493633,213,5.76,5241493625,56,Center,5241493627,140,67.4,5241493631,212,13.3,5242162485,178,,5241493623,155,,5241493629,141,36.3,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725992901,564,49,2,82,25,1n1j0wsl763lq7ee1k0c11c02,1,30.3,58.5,2024-09-25T20:41:30.085Z,2024-09-26T06:03:07Z,,,,,,,,,,,,,,,,,,,,,,,,,2o3bka7gokfjkej1f600ovbo5,O. Alderete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725893799,470,1,2,82,26,1n1j0wsl763lq7ee1k0c11c02,0,33.1,63.2,2024-09-25T20:41:31.255Z,2024-09-26T06:03:10Z,5241494005,141,100,5241494001,56,Left,5241494013,1,,5241494009,212,38.7,5241494003,140,60,5242162507,178,,5241494011,213,0.75,,,,2o3bka7gokfjkej1f600ovbo5,O. Alderete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725893803,471,5,2,82,31,1n1j0wsl763lq7ee1k0c11c02,0,57.6,101.8,2024-09-25T20:41:36.103Z,2024-09-26T06:03:11Z,5241494765,233,942,5241494027,347,,5241494025,56,Left,,,,,,,,,,,,,,,,2o3bka7gokfjkej1f600ovbo5,O. Alderete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725893911,942,5,2,82,31,agh9ifb2mw3ivjusgedj7c3fe,1,42.4,-1.8,2024-09-25T20:41:36.103Z,2024-09-26T06:03:12Z,5241494745,233,471,5241494695,347,,5241494693,56,Back,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725893943,943,1,2,82,47,agh9ifb2mw3ivjusgedj7c3fe,1,46.2,0,2024-09-25T20:41:51.679Z,2024-09-26T06:03:13Z,5241494935,212,23,5241494937,213,0.18,5241494929,56,Right,5241494927,107,,5241494933,141,4.3,5241494931,140,67.8,5241494939,1,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725893951,944,1,2,82,49,agh9ifb2mw3ivjusgedj7c3fe,0,69,4,2024-09-25T20:41:54.411Z,2024-09-26T06:03:18Z,5241495005,213,1.22,5241494997,56,Center,5241494999,140,75.4,5241495003,212,19.5,5242162551,178,,5241495001,141,30.9,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725893963,472,49,2,82,52,1n1j0wsl763lq7ee1k0c11c02,1,28.3,68.6,2024-09-25T20:41:56.495Z,2024-09-26T06:03:21Z,,,,,,,,,,,,,,,,,,,,,,,,,bdaxbuz59551ktjj7g31slfc9,Juan Berrocal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725893987,473,1,2,82,52,1n1j0wsl763lq7ee1k0c11c02,1,28.3,68.6,2024-09-25T20:41:56.526Z,2024-09-26T06:03:27Z,5241495145,56,Back,5241495151,141,76.4,5241495153,212,6.5,5242162605,178,,5241495149,140,24.8,5241495155,213,2.18,,,,,,,bdaxbuz59551ktjj7g31slfc9,Juan Berrocal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725893999,474,1,2,82,52,1n1j0wsl763lq7ee1k0c11c02,1,24.8,76.4,2024-09-25T20:41:57.337Z,2024-09-26T06:03:31Z,5241495235,140,33.1,5241495247,213,5.86,5242162617,178,,5241495239,141,70.6,5241495243,212,9.6,5241495231,56,Back,,,,,,,2o3bka7gokfjkej1f600ovbo5,O. Alderete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725894029,475,1,2,82,54,1n1j0wsl763lq7ee1k0c11c02,1,33.2,70.5,2024-09-25T20:41:58.687Z,2024-09-26T06:03:33Z,5241495421,56,Back,5241495429,213,0.76,5241495423,140,37.6,5241495427,212,6.4,5241495425,141,77,5242162653,178,,,,,,,,5gorfhj7uwpomrhlso1krxrkl,M. Arambarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725894005,945,43,2,82,54,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2024-09-25T20:41:59.256Z,2024-09-26T02:53:35Z,5242061801,144,83,5241495565,399,ch1lxxbn01at4jmkafy4uevh1,,,,,,,,,,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725894053,476,1,2,82,56,1n1j0wsl763lq7ee1k0c11c02,1,35.8,77,2024-09-25T20:42:01.070Z,2024-09-26T06:03:37Z,5242162659,178,,5241495551,213,0.82,5241495545,140,48.5,5241495547,141,98.1,5241495549,212,19.6,5241495543,56,Back,,,,,,,ch1lxxbn01at4jmkafy4uevh1,Luis Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725894061,477,2,2,83,0,1n1j0wsl763lq7ee1k0c11c02,1,53.4,91.4,2024-09-25T20:42:05.079Z,2024-09-26T06:03:39Z,5241495635,140,58.8,5241495637,141,67.7,5241495947,56,Center,5241495945,7,k23exoxg1u76w0qaxc9gdpm,5242162689,178,,,,,,,,,,,52e2ogoex674bz6pcwluapdxx,Borja Mayoral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725894075,946,55,2,83,0,agh9ifb2mw3ivjusgedj7c3fe,1,41.7,14.8,2024-09-25T20:42:05.080Z,2024-09-26T06:03:40Z,,,,,,,,,,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725894091,947,43,2,83,2,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2024-09-25T20:42:07.128Z,2024-09-25T20:42:11Z,5241495783,56,Back,5241495961,144,61,,,,,,,,,,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725894645,948,1,2,83,46,agh9ifb2mw3ivjusgedj7c3fe,1,35.7,58.5,2024-09-25T20:42:50.952Z,2024-09-26T06:03:45Z,5241499131,5,,5241499139,141,83.2,5241499143,213,1.31,5242162731,178,,5241499133,241,,5241499141,212,17.4,5241499137,140,40,5241499135,56,Back,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725894745,949,1,2,83,53,agh9ifb2mw3ivjusgedj7c3fe,1,69.6,74.8,2024-09-25T20:42:57.648Z,2024-09-26T06:03:48Z,5241499667,212,8.7,5241499665,141,86.6,5242162765,178,,5241499663,140,72.7,5241499669,213,1.19,5241499661,56,Left,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725993141,1050,3,2,84,0,agh9ifb2mw3ivjusgedj7c3fe,0,80.7,97.1,2024-09-25T20:43:04.603Z,2024-09-26T06:23:17Z,5242062683,286,,5242162807,178,,5242062681,56,Left,5242062685,464,,5242062687,467,5gorfhj7uwpomrhlso1krxrkl,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725894765,950,1,2,84,1,agh9ifb2mw3ivjusgedj7c3fe,1,87.5,92.4,2024-09-25T20:43:05.730Z,2024-09-26T06:03:59Z,5241499759,141,93.9,5241499763,213,2.95,5242162823,178,,5241499757,140,82.6,5241499755,56,Left,5241499761,212,5.2,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725894781,951,1,2,84,2,agh9ifb2mw3ivjusgedj7c3fe,1,82.6,93.9,2024-09-25T20:43:06.796Z,2024-09-26T06:04:02Z,5241499859,56,Left,5241499865,212,8.2,5241499867,213,4.09,5241499863,141,84.1,5242162879,178,,5241499861,140,78,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725894805,952,1,2,84,4,agh9ifb2mw3ivjusgedj7c3fe,0,75.8,80.9,2024-09-25T20:43:08.763Z,2024-09-26T06:04:05Z,5241500021,1,,5242162887,178,,5241500017,212,37.5,5242062857,225,,5241500005,2,,5242062861,20,,5241500007,155,,5241500013,141,29.5,3hht0os2uzu234yq550i3fbe2,Marc Casadó,5242062859,387,5241500009,56,,5241500011,140,5241500019,213,,,,Center,,88.8,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725894841,478,12,2,84,6,1n1j0wsl763lq7ee1k0c11c02,1,11.5,68.2,2024-09-25T20:43:11.091Z,2024-09-26T06:04:10Z,5241500171,56,Back,5241500227,15,,5241500179,213,1.05,5242162943,388,,5241500173,140,20.9,5241500177,212,19.9,5241500175,141,93.6,,,,5lzbyj5i0cotpry4gneap8c89,Juan Iglesias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725894879,953,1,2,84,11,agh9ifb2mw3ivjusgedj7c3fe,1,86.2,9.5,2024-09-25T20:43:15.994Z,2024-09-26T06:04:13Z,5241500365,140,84.4,5241500367,141,17,5241500369,212,5.4,5241500371,213,1.93,5241500363,56,Right,5242162971,178,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725894899,954,1,2,84,12,agh9ifb2mw3ivjusgedj7c3fe,1,83,18.8,2024-09-25T20:43:17.109Z,2024-09-26T06:04:15Z,5241500485,213,2.35,5241500479,140,78.1,5242163023,178,,5241500477,56,Center,5241500483,212,7.3,5241500481,141,26.5,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725894957,955,1,2,84,14,agh9ifb2mw3ivjusgedj7c3fe,0,78,27.6,2024-09-25T20:43:18.602Z,2024-09-26T06:04:18Z,5241500811,141,61.4,5241500809,140,100,5241500813,212,33.4,5242163043,178,,5241500807,56,Center,5241500817,1,,5241500815,213,0.76,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725895165,479,5,2,84,16,1n1j0wsl763lq7ee1k0c11c02,1,-1.2,37.1,2024-09-25T20:43:21.059Z,2024-09-26T06:04:20Z,5241502133,346,,5241502149,233,956,5241502131,56,Back,,,,,,,,,,,,,,,,5lzbyj5i0cotpry4gneap8c89,Juan Iglesias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725894967,956,5,2,84,16,agh9ifb2mw3ivjusgedj7c3fe,0,101.2,62.9,2024-09-25T20:43:21.059Z,2024-09-26T06:04:21Z,5241500843,346,,5241500839,56,Center,5241502183,233,479,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725895413,480,1,2,85,3,1n1j0wsl763lq7ee1k0c11c02,1,4.1,48.6,2024-09-25T20:44:07.488Z,2024-09-26T06:04:23Z,5241503663,213,6,5241503669,74,,5241503657,140,56.6,5241503655,56,Center,5241503661,212,57.4,5241503665,1,,5241503659,141,25.3,5241503653,124,,vota9gwygxp3wc998tl7ldxx,David Soria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725895417,481,44,2,85,5,1n1j0wsl763lq7ee1k0c11c02,1,61.8,19.4,2024-09-25T20:44:09.979Z,2024-09-26T10:26:56Z,5241503711,286,,5241503709,56,Right,5241503739,233,957,,,,,,,,,,,,,,,,k23exoxg1u76w0qaxc9gdpm,B. Yıldırım,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725895409,957,44,2,85,5,agh9ifb2mw3ivjusgedj7c3fe,0,38.2,80.6,2024-09-25T20:44:09.980Z,2024-09-26T06:04:25Z,5241503631,56,Back,5241503633,285,,5241503743,233,481,,,,,,,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725895475,482,1,2,85,5,1n1j0wsl763lq7ee1k0c11c02,1,56.6,25.3,2024-09-25T20:44:10.070Z,2024-09-26T10:26:56Z,5241504033,140,66.4,5241504027,3,,5241504031,56,Center,5241504039,213,0.16,5241504037,212,10.4,5241504035,141,27.8,5241504029,168,,5242163109,388,,k23exoxg1u76w0qaxc9gdpm,B. Yıldırım,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725895495,483,1,2,85,9,1n1j0wsl763lq7ee1k0c11c02,1,63.9,12.4,2024-09-25T20:44:13.979Z,2024-09-26T06:04:30Z,5241504143,141,6.7,5241504139,56,Right,5242163129,178,,5241504145,212,7.1,5241504147,213,3.72,5241504141,140,58.2,,,,,,,52e2ogoex674bz6pcwluapdxx,Borja Mayoral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725895565,484,1,2,85,11,1n1j0wsl763lq7ee1k0c11c02,1,58,6.5,2024-09-25T20:44:16.440Z,2024-09-26T06:04:32Z,5241504505,212,30.7,5241504507,213,1.99,5241504493,56,Back,5241504497,140,46,5242163141,178,,5241504501,141,47.7,,,,,,,9see13i1f0n1ju4uhs8sijutx,D. Dakonam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725895587,485,1,2,85,16,1n1j0wsl763lq7ee1k0c11c02,1,46.6,46.4,2024-09-25T20:44:21.318Z,2024-09-26T06:04:34Z,5241504653,213,5.17,5241504651,212,30.4,5242163151,178,,5241504645,56,Right,5241504647,140,59.3,5241504649,141,6.2,5241504643,155,,,,,2o3bka7gokfjkej1f600ovbo5,O. Alderete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725895615,486,1,2,85,20,1n1j0wsl763lq7ee1k0c11c02,1,61.4,6.1,2024-09-25T20:44:24.871Z,2024-09-26T06:04:37Z,5242163159,178,,5241504827,212,26.4,5241504825,141,8.2,5241504821,56,Right,5241504829,213,0.05,5241504823,140,86.5,,,,,,,9see13i1f0n1ju4uhs8sijutx,D. Dakonam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725895633,487,1,2,85,23,1n1j0wsl763lq7ee1k0c11c02,0,87.9,9,2024-09-25T20:44:28.095Z,2024-09-26T06:04:39Z,5242163183,178,,5241504929,2,,5241504937,141,44.3,5242063467,224,,5241504935,140,95.3,5242063469,20,,5241504939,212,25.2,5241504931,155,,52e2ogoex674bz6pcwluapdxx,Borja Mayoral,5241504941,213,5241504933,56,1.26,,,,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725895649,958,12,2,85,24,agh9ifb2mw3ivjusgedj7c3fe,1,4.4,57.3,2024-09-25T20:44:29.316Z,2024-09-26T06:04:46Z,5241505009,212,11.1,5241505011,213,2.16,5241505019,167,,5241505003,56,Back,5241505005,140,0,5241505007,141,70.8,5242163253,178,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725895645,488,6,2,85,26,1n1j0wsl763lq7ee1k0c11c02,1,99.2,34.9,2024-09-25T20:44:31.087Z,2024-09-26T06:04:48Z,5241505049,75,,5241505047,56,Center,5241505067,233,959,,,,,,,,,,,,,,,,52e2ogoex674bz6pcwluapdxx,Borja Mayoral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725895653,959,6,2,85,26,agh9ifb2mw3ivjusgedj7c3fe,0,0.8,65.1,2024-09-25T20:44:31.087Z,2024-09-26T06:04:48Z,5241505053,56,Back,5241505055,73,,5241505071,233,488,,,,,,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725896027,489,1,2,86,10,1n1j0wsl763lq7ee1k0c11c02,1,99.5,0.5,2024-09-25T20:45:14.746Z,2024-09-26T06:04:51Z,5241507219,2,,5241507231,141,54.8,5242063585,20,,5241507225,224,,5241507233,212,38.7,5241507227,56,Center,5242163321,178,,5241507221,6,,ch1lxxbn01at4jmkafy4uevh1,Luis Milla,5241507229,140,5241507235,213,88.6,5241507237,1,5241507223,155,5241508017,154,,1.87,1,,,,5241508015,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725896031,490,13,2,86,12,1n1j0wsl763lq7ee1k0c11c02,1,88.3,53.8,2024-09-25T20:45:16.608Z,2024-09-26T06:04:54Z,5241508061,230,99.4,5241508057,102,57,5242163369,388,,5241507517,328,,5241508063,231,50.5,5241508047,77,,5241508049,29,,5241507249,17,,2o3bka7gokfjkej1f600ovbo5,O. Alderete,5241507251,56,5241508053,55,Center,5241507511,25,5241508051,154,5241508059,103,,489,,,,79.2,5241507513,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725896041,491,5,2,86,14,1n1j0wsl763lq7ee1k0c11c02,0,100.9,57.9,2024-09-25T20:45:18.602Z,2024-09-26T06:04:55Z,5241507649,233,960,5241507311,346,,5241507309,56,Center,,,,,,,,,,,,,,,,2o3bka7gokfjkej1f600ovbo5,O. Alderete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
