id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/14/value,qualifier/16/value,qualifier/17/value,teamName
2791950101,625,1,2,49,39,agh9ifb2mw3ivjusgedj7c3fe,1,10.3,50.1,2025-03-27T21:11:55.910Z,2025-03-27T23:28:00Z,5601622847,56,Back,5601622851,141,16.4,5601622855,213,4.7,5601622853,212,22.9,5601622849,140,10.1,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950109,626,1,2,49,41,agh9ifb2mw3ivjusgedj7c3fe,1,10.1,16.6,2025-03-27T21:11:57.774Z,2025-03-27T23:28:00Z,5601622907,213,0.25,5601622903,141,25,5601622899,56,Back,5601622905,212,23.1,5601622901,140,31.4,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950113,627,1,2,49,43,agh9ifb2mw3ivjusgedj7c3fe,1,31.4,25,2025-03-27T21:11:59.581Z,2025-03-27T23:27:59Z,5601622929,213,0.69,5601622923,140,38.5,5601622921,56,Back,5601622925,141,34.1,5601622927,212,9.7,5601622919,168,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950131,628,2,2,49,49,agh9ifb2mw3ivjusgedj7c3fe,1,75.4,38.5,2025-03-27T21:12:06.262Z,2025-03-28T00:09:00Z,5601623025,140,82.2,5601623151,7,2szgrzcosfeifh664tgt3mfvt,5601623027,141,46.8,5601623153,56,Center,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950157,342,55,2,49,49,2l0ldgiwsgb8d6y3z0sfgjzyj,1,18,57.3,2025-03-27T21:12:06.263Z,2025-03-27T23:30:25Z,,,,,,,,,,,,,,,,,,,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950161,343,17,2,49,56,2l0ldgiwsgb8d6y3z0sfgjzyj,1,0,0,2025-03-27T21:12:13.271Z,2025-03-27T23:30:24Z,5601623373,31,,5601623379,485,,5601623803,191,,,,,,,,,,,,,,,,,8ij122duxc65thlj8flk2xdjp,Juan Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950233,344,1,2,50,33,2l0ldgiwsgb8d6y3z0sfgjzyj,1,18.7,54.6,2025-03-27T21:12:50.110Z,2025-03-27T23:30:24Z,5601623637,213,5.19,5601623627,241,,5601623635,212,33,5601623631,140,33.2,5601623625,5,,5601623629,56,Back,5601623633,141,11.6,5601623639,1,,amjegysk3et638l4od103c7o5,Sergio Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950241,345,1,2,50,37,2l0ldgiwsgb8d6y3z0sfgjzyj,1,37.4,8.2,2025-03-27T21:12:53.424Z,2025-03-28T00:09:55Z,5601623681,213,0.52,5601623671,155,,5601623675,140,66.4,5601623679,212,35.1,5601623683,1,,5601623673,56,Center,5601623677,141,34,,,,5tiol5jc7h11oic9vvyu83fqi,E. Boyomo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950243,346,4,2,50,39,2l0ldgiwsgb8d6y3z0sfgjzyj,1,67.7,33.2,2025-03-27T21:12:56.367Z,2025-03-28T00:09:51Z,5601623689,286,,5601743459,264,,5601623777,233,630,5601623761,152,,5601623687,56,Center,5601623757,13,,,,,,,,cy3c0cj6yy1mokaj0mlk4k9re,Raúl García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950249,630,4,2,50,39,agh9ifb2mw3ivjusgedj7c3fe,0,32.3,66.8,2025-03-27T21:12:56.368Z,2025-03-28T00:09:53Z,5601743493,264,,5601623747,13,,5601623753,152,,5601623799,233,346,5601623755,285,,5601623751,56,Back,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950289,348,1,2,51,16,2l0ldgiwsgb8d6y3z0sfgjzyj,0,65.7,34.8,2025-03-27T21:13:33.358Z,2025-03-27T23:30:23Z,5601623951,5,,5601623955,152,,5601623953,155,,5601623959,140,89.4,5601623963,212,28.1,5601623957,56,Center,5601623965,213,0.48,5601623961,141,54,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950291,631,52,2,51,18,agh9ifb2mw3ivjusgedj7c3fe,1,12.1,47.2,2025-03-27T21:13:35.085Z,2025-03-28T00:10:08Z,5601743767,377,,,,,,,,,,,,,,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950305,632,1,2,51,23,agh9ifb2mw3ivjusgedj7c3fe,1,10.6,50.7,2025-03-27T21:13:40.326Z,2025-03-27T23:27:57Z,5601624051,212,26.7,5601624045,56,Back,5601624049,141,20.6,5601624043,123,,5601624053,213,5.41,5601624047,140,27,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950309,633,1,2,51,26,agh9ifb2mw3ivjusgedj7c3fe,1,25.9,24.1,2025-03-27T21:13:42.654Z,2025-03-27T23:27:57Z,5601624069,56,Back,5601624077,213,5.47,5601624073,141,6.4,5601624071,140,36.7,5601624075,212,16.5,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950313,634,1,2,51,30,agh9ifb2mw3ivjusgedj7c3fe,1,39,10,2025-03-27T21:13:46.566Z,2025-03-27T23:27:57Z,5601624095,56,Back,5601624099,141,28.1,5601624103,213,2.06,5601624101,212,13.9,5601624097,140,32.8,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950329,635,1,2,51,34,agh9ifb2mw3ivjusgedj7c3fe,1,35.7,33.2,2025-03-27T21:13:50.733Z,2025-03-27T23:27:56Z,5601624197,140,31.2,5601624203,213,4.28,5601624199,141,18.1,5601624201,212,11.3,5601624195,56,Back,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950333,636,1,2,51,39,agh9ifb2mw3ivjusgedj7c3fe,1,32.5,18.8,2025-03-27T21:13:55.966Z,2025-03-27T23:27:56Z,5601624227,213,2.6,5601624223,141,32,5601624225,212,17.3,5601624221,140,18.4,5601624219,56,Back,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950341,637,1,2,51,41,agh9ifb2mw3ivjusgedj7c3fe,1,18.4,32,2025-03-27T21:13:58.238Z,2025-03-27T23:27:55Z,5601624269,212,19.7,5601624267,141,58.5,5601624263,56,Back,5601624265,140,10.9,5601624271,213,1.98,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950349,638,1,2,51,44,agh9ifb2mw3ivjusgedj7c3fe,1,10.9,58.4,2025-03-27T21:14:00.397Z,2025-03-27T23:27:55Z,5601624315,212,21.3,5601624311,140,24.8,5601624309,56,Back,5601624313,141,81.3,5601624317,213,0.82,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950359,639,1,2,51,46,agh9ifb2mw3ivjusgedj7c3fe,1,25.5,81.9,2025-03-27T21:14:02.965Z,2025-03-27T23:27:55Z,5601624381,56,Back,5601624385,141,80.7,5601624389,213,6.23,5601624383,140,38.9,5601624387,212,14.1,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950361,640,50,2,51,50,agh9ifb2mw3ivjusgedj7c3fe,1,41.9,85.6,2025-03-27T21:14:06.654Z,2025-03-27T23:27:54Z,5601624395,286,,5601624411,233,349,5601624393,56,Back,,,,,,,,,,,,,,,,5kodjbsarkql4vhs126p2vhwq,Pablo Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950363,349,7,2,51,50,2l0ldgiwsgb8d6y3z0sfgjzyj,1,58.1,14.4,2025-03-27T21:14:06.655Z,2025-03-28T00:10:15Z,5601624403,56,Right,5601624407,233,640,5601743877,383,,5601624405,285,,,,,,,,,,,,,,5tiol5jc7h11oic9vvyu83fqi,E. Boyomo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950365,350,49,2,51,51,2l0ldgiwsgb8d6y3z0sfgjzyj,1,43,0.8,2025-03-27T21:14:08.335Z,2025-03-27T23:30:22Z,,,,,,,,,,,,,,,,,,,,,,,,,5tiol5jc7h11oic9vvyu83fqi,E. Boyomo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950369,351,1,2,51,54,2l0ldgiwsgb8d6y3z0sfgjzyj,1,27.9,2.6,2025-03-27T21:14:11.327Z,2025-03-27T23:30:21Z,5601624425,141,26.5,5601624421,56,Back,5601624427,212,21.4,5601624423,140,14.6,5601624429,213,2.28,,,,,,,,,,5tiol5jc7h11oic9vvyu83fqi,E. Boyomo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950371,352,1,2,51,57,2l0ldgiwsgb8d6y3z0sfgjzyj,1,13.9,25.6,2025-03-27T21:14:13.487Z,2025-03-27T23:30:21Z,5601624433,56,Back,5601624439,212,16.1,5601624435,140,16.8,5601624441,213,4.9,5601624437,141,2.3,,,,,,,,,,amjegysk3et638l4od103c7o5,Sergio Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950373,353,1,2,51,59,2l0ldgiwsgb8d6y3z0sfgjzyj,1,18.7,1.3,2025-03-27T21:14:15.566Z,2025-03-27T23:30:21Z,5601624453,212,15,5601624449,140,32.9,5601624455,213,0.1,5601624451,141,3.5,5601624447,56,Back,,,,,,,,,,5tiol5jc7h11oic9vvyu83fqi,E. Boyomo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950381,354,2,2,52,1,2l0ldgiwsgb8d6y3z0sfgjzyj,1,32.6,2.5,2025-03-27T21:14:18.095Z,2025-03-28T00:10:49Z,5601624481,140,51.1,5601624483,141,14.8,5601624487,7,9xbo6c8uq29ueuyinngjjiaj9,5601624491,56,Right,,,,,,,,,,,,,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950383,641,55,2,52,1,agh9ifb2mw3ivjusgedj7c3fe,1,50.1,90.1,2025-03-27T21:14:18.096Z,2025-03-28T00:10:45Z,,,,,,,,,,,,,,,,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950411,642,1,2,52,17,agh9ifb2mw3ivjusgedj7c3fe,1,32.1,86.3,2025-03-27T21:14:33.469Z,2025-03-28T00:10:54Z,5601624665,212,10.3,5601624661,140,41.9,5601624657,241,,5601624671,189,,5601624663,141,87.8,5601624659,56,Back,5601624655,5,,5601624667,213,0.1,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950421,643,1,2,52,23,agh9ifb2mw3ivjusgedj7c3fe,1,41.9,87.8,2025-03-27T21:14:40.349Z,2025-03-27T23:27:53Z,5601624717,212,10.3,5601624719,213,3.27,5601624713,140,32.2,5601624715,141,85.8,5601624711,56,Back,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950423,644,1,2,52,29,agh9ifb2mw3ivjusgedj7c3fe,1,30.1,81.5,2025-03-27T21:14:45.629Z,2025-03-27T23:27:53Z,5601624759,56,Back,5601624765,212,24.6,5601624761,140,12.1,5601624763,141,58.4,5601624767,213,3.84,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950425,645,1,2,52,33,agh9ifb2mw3ivjusgedj7c3fe,1,11.5,57.8,2025-03-27T21:14:50.333Z,2025-03-27T23:27:52Z,5601624777,141,90.2,5601624781,213,1.33,5601624775,140,16.7,5601624779,212,22.7,5601624773,56,Back,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950427,646,1,2,52,37,agh9ifb2mw3ivjusgedj7c3fe,0,16.7,90.2,2025-03-27T21:14:53.558Z,2025-03-27T23:27:52Z,5601624805,212,24.9,5601624801,140,40.3,5601624799,56,Back,5601624803,141,87.2,5601624797,155,,5601624807,213,6.2,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950429,355,49,2,52,40,2l0ldgiwsgb8d6y3z0sfgjzyj,1,54.1,8,2025-03-27T21:14:56.558Z,2025-03-27T23:30:20Z,,,,,,,,,,,,,,,,,,,,,,,,,5tiol5jc7h11oic9vvyu83fqi,E. Boyomo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950433,356,1,2,52,41,2l0ldgiwsgb8d6y3z0sfgjzyj,1,55,4.3,2025-03-27T21:14:57.646Z,2025-03-27T23:30:19Z,5601624819,140,63.2,5601624821,141,7,5601624825,213,0.21,5601624817,56,Right,5601624823,212,8.8,,,,,,,,,,5tiol5jc7h11oic9vvyu83fqi,E. Boyomo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950435,357,1,2,52,42,2l0ldgiwsgb8d6y3z0sfgjzyj,1,63.2,7,2025-03-27T21:14:58.926Z,2025-03-27T23:30:19Z,5601624837,213,2.44,5601624841,156,,5601624831,140,55.7,5601624835,212,10.3,5601624829,56,Right,5601624833,141,16.8,,,,,,,9xbo6c8uq29ueuyinngjjiaj9,Rubén García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950437,358,1,2,52,46,2l0ldgiwsgb8d6y3z0sfgjzyj,1,55.7,17.9,2025-03-27T21:15:02.494Z,2025-03-27T23:30:19Z,5601624859,140,44,5601624857,56,Back,5601624865,213,2.17,5601624861,141,44.5,5601624863,212,21.9,,,,,,,,,,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950451,359,1,2,52,47,2l0ldgiwsgb8d6y3z0sfgjzyj,1,44,44.5,2025-03-27T21:15:03.727Z,2025-03-27T23:30:18Z,5601624947,56,Center,5601624953,212,10.9,5601624949,140,51.6,5601624955,213,0.75,5601624951,141,55.4,,,,,,,,,,5b9awsil5bgqrsc13xsoj35nu,Jorge Herrando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950459,360,1,2,52,52,2l0ldgiwsgb8d6y3z0sfgjzyj,1,45.8,88,2025-03-27T21:15:09.374Z,2025-03-27T23:30:18Z,5601624987,213,3.63,5601624981,140,15.2,5601624985,212,36.4,5601625011,1,,5601624979,56,Back,5601624983,141,63,,,,,,,eqw6fu3no9qxejk17tqgeey5m,Pablo Ibáñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950475,361,1,2,52,57,2l0ldgiwsgb8d6y3z0sfgjzyj,1,15.2,60.8,2025-03-27T21:15:13.471Z,2025-03-27T23:30:17Z,5601625077,1,,5601625067,56,Back,5601625065,155,,5601625075,213,5.13,5601625071,141,1.9,5601625069,140,32,5601625073,212,43.8,,,,amjegysk3et638l4od103c7o5,Sergio Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950481,362,3,2,53,0,2l0ldgiwsgb8d6y3z0sfgjzyj,1,39.7,9.9,2025-03-27T21:15:17.294Z,2025-03-28T00:11:05Z,5601625135,286,,5601744803,465,,5601625133,56,Back,5601625137,233,647,,,,,,,,,,,,,5tiol5jc7h11oic9vvyu83fqi,E. Boyomo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950477,647,45,2,53,0,agh9ifb2mw3ivjusgedj7c3fe,0,60.3,90.1,2025-03-27T21:15:17.294Z,2025-03-27T23:27:51Z,5601625117,56,Left,5601625119,285,,5601625153,233,362,,,,,,,,,,,,,,,,5kodjbsarkql4vhs126p2vhwq,Pablo Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950485,363,1,2,53,2,2l0ldgiwsgb8d6y3z0sfgjzyj,1,43,5.9,2025-03-27T21:15:18.926Z,2025-03-27T23:30:17Z,5601625159,140,39.9,5601625163,212,13.1,5601625157,56,Back,5601625165,213,1.82,5601625161,141,24.6,,,,,,,,,,5tiol5jc7h11oic9vvyu83fqi,E. Boyomo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950493,364,1,2,53,4,2l0ldgiwsgb8d6y3z0sfgjzyj,1,39.9,24.6,2025-03-27T21:15:20.718Z,2025-03-27T23:30:16Z,5601625201,212,7.9,5601625195,56,Back,5601625199,141,36.1,5601625203,213,1.48,5601625197,140,40.6,,,,,,,,,,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950495,365,1,2,53,5,2l0ldgiwsgb8d6y3z0sfgjzyj,1,40.2,34.2,2025-03-27T21:15:22.110Z,2025-03-27T23:30:16Z,5601625219,213,4.33,5601625213,140,37.6,5601625215,141,24.3,5601625211,56,Back,5601625217,212,7.3,,,,,,,,,,bpf2fcb73l96fwspo72shmkiy,Aimar Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950499,366,1,2,53,7,2l0ldgiwsgb8d6y3z0sfgjzyj,1,37.5,24.3,2025-03-27T21:15:23.662Z,2025-03-27T23:30:15Z,5601625239,141,30,5601625235,56,Back,5601625241,212,13.1,5601625237,140,25.6,5601625243,213,2.84,,,,,,,,,,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950507,367,1,2,53,10,2l0ldgiwsgb8d6y3z0sfgjzyj,1,27.5,26.2,2025-03-27T21:15:26.750Z,2025-03-27T23:30:15Z,5601625301,141,3.5,5601625305,213,5.56,5601625297,56,Back,5601625303,212,23.2,5601625299,140,44,5601625295,155,,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950511,368,3,2,53,12,2l0ldgiwsgb8d6y3z0sfgjzyj,0,49.4,13.3,2025-03-27T21:15:29.383Z,2025-03-28T01:50:25Z,5601625309,56,Back,5601745151,465,,5601670111,233,1144,5601625311,286,,,,,,,,,,,,,,5tiol5jc7h11oic9vvyu83fqi,E. Boyomo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791958621,1144,7,2,53,13,agh9ifb2mw3ivjusgedj7c3fe,1,50.6,86.7,2025-03-27T21:15:29.384Z,2025-03-28T00:11:44Z,5601670103,285,,5601745169,385,,5601670101,56,Left,5601670105,233,368,,,,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950523,370,43,2,53,13,2l0ldgiwsgb8d6y3z0sfgjzyj,1,0,0,2025-03-27T21:15:29.876Z,2025-03-27T21:15:50Z,5601625355,56,Right,5601625517,144,61,,,,,,,,,,,,,,,,,,,5tiol5jc7h11oic9vvyu83fqi,E. Boyomo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950535,648,4,2,53,15,agh9ifb2mw3ivjusgedj7c3fe,1,46.1,89,2025-03-27T21:15:32.141Z,2025-03-27T23:27:51Z,5601625425,286,,5601625421,152,,5601625417,13,,5601626807,233,369,5601625423,265,,5601625419,56,Back,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950513,369,4,2,53,15,2l0ldgiwsgb8d6y3z0sfgjzyj,0,53.9,11,2025-03-27T21:15:32.142Z,2025-03-27T23:30:14Z,5601625337,152,,5601625341,285,,5601626811,233,648,5601625335,56,Right,5601625333,13,,5601625339,265,,,,,,,,5tiol5jc7h11oic9vvyu83fqi,E. Boyomo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950549,649,1,2,53,30,agh9ifb2mw3ivjusgedj7c3fe,1,42.7,83.4,2025-03-27T21:15:46.525Z,2025-03-28T00:11:48Z,5601625527,141,65,5601625537,189,,5601625519,5,,5601625523,56,Back,5601625529,212,12.6,5601625521,152,,5601625525,140,44,5601625531,213,4.82,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791958727,1147,1,2,53,33,agh9ifb2mw3ivjusgedj7c3fe,1,42.4,65.9,2025-03-27T21:15:49.384Z,2025-03-28T00:11:53Z,5601670747,212,34.6,5601670741,56,Back,5601670751,1,,5601670745,141,15.1,5601670743,140,41.5,5601670759,189,,5601670749,213,4.69,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950557,650,1,2,53,39,agh9ifb2mw3ivjusgedj7c3fe,1,55.6,32.2,2025-03-27T21:15:55.861Z,2025-03-27T23:27:49Z,5601625575,141,44.2,5601625571,56,Back,5601625573,140,40.4,5601625577,212,17.9,5601625579,213,2.67,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950561,651,1,2,53,42,agh9ifb2mw3ivjusgedj7c3fe,1,41.1,44.6,2025-03-27T21:15:59.325Z,2025-03-27T23:27:49Z,5601625601,212,14.5,5601625603,213,0.4,5601625597,140,53.8,5601625593,56,Center,5601625599,141,53,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950563,652,1,2,53,43,agh9ifb2mw3ivjusgedj7c3fe,1,53.8,53,2025-03-27T21:16:00.381Z,2025-03-27T23:27:49Z,5601625635,56,Center,5601625639,141,35.8,5601625643,213,4.84,5601625637,140,55.2,5601625641,212,11.8,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950567,653,1,2,53,45,agh9ifb2mw3ivjusgedj7c3fe,1,55.3,35.6,2025-03-27T21:16:02.245Z,2025-03-27T23:27:48Z,5601625667,141,11.8,5601625669,212,17.7,5601625661,56,Right,5601625665,140,62.2,5601625671,213,5.13,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950573,654,1,2,53,47,agh9ifb2mw3ivjusgedj7c3fe,1,62.2,11.8,2025-03-27T21:16:03.941Z,2025-03-27T23:27:48Z,5601625711,213,1.88,5601625705,140,58.3,5601625709,212,13.4,5601625703,56,Center,5601625707,141,30.5,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950597,655,1,2,53,49,agh9ifb2mw3ivjusgedj7c3fe,1,58.1,30.2,2025-03-27T21:16:05.924Z,2025-03-27T23:27:47Z,5601625821,56,Back,5601625825,141,35.6,5601625823,140,40.5,5601625827,212,18.8,5601625829,213,2.95,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950605,656,1,2,53,54,agh9ifb2mw3ivjusgedj7c3fe,1,43.9,45.8,2025-03-27T21:16:10.389Z,2025-03-27T23:27:47Z,5601625875,213,1.12,5601625871,141,78,5601625869,140,54,5601625873,212,24.3,5601625867,56,Center,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950613,657,1,2,53,57,agh9ifb2mw3ivjusgedj7c3fe,1,54.3,77.7,2025-03-27T21:16:13.837Z,2025-03-27T23:27:47Z,5601625907,56,Left,5601625911,141,81,5601625915,213,0.2,5601625909,140,65.1,5601625913,212,11.6,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950617,658,1,2,53,59,agh9ifb2mw3ivjusgedj7c3fe,1,65.1,81,2025-03-27T21:16:15.477Z,2025-03-27T23:27:46Z,5601625939,213,2.19,5601625933,140,59.6,5601625935,141,92.9,5601625931,56,Left,5601625937,212,9.9,,,,,,,,,,5kodjbsarkql4vhs126p2vhwq,Pablo Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950629,659,1,2,54,0,agh9ifb2mw3ivjusgedj7c3fe,1,59.6,92.9,2025-03-27T21:16:16.965Z,2025-03-27T23:27:46Z,5601626007,140,51.9,5601626013,213,3.91,5601626009,141,81.5,5601626005,56,Left,5601626011,212,11.2,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791950631,660,1,2,54,3,agh9ifb2mw3ivjusgedj7c3fe,1,51.9,81.5,2025-03-27T21:16:19.597Z,2025-03-27T23:27:45Z,5601626023,141,66,5601626027,213,5.17,5601626019,56,Center,5601626025,212,11.7,5601626021,140,56.8,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
