id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,teamName
2714381467,411,45,2,55,57,3budh3j9xivsid3ptm8ptpy4k,0,31.8,93.5,2024-08-27T20:47:13.505Z,2024-08-28T05:44:16Z,5178436765,233,596,5178436669,56,Back,5178436671,285,,,,,,,,,,,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714381477,596,3,2,55,57,agh9ifb2mw3ivjusgedj7c3fe,1,68.2,6.5,2024-08-27T20:47:13.505Z,2024-08-28T05:44:16Z,5178813111,465,,5178883755,178,,5178436711,56,Right,5178436747,233,411,5178436713,286,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714381503,597,1,2,55,58,agh9ifb2mw3ivjusgedj7c3fe,1,67.9,4.6,2024-08-27T20:47:14.755Z,2024-08-28T05:44:18Z,5178436835,141,26.1,5178436839,213,1.31,5178436837,212,15.1,5178883777,178,,5178436831,56,Center,5178436833,140,71.6,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714381511,412,45,2,56,0,3budh3j9xivsid3ptm8ptpy4k,0,28.6,71,2024-08-27T20:47:16.770Z,2024-08-28T05:44:22Z,5178436889,285,,5178436887,56,Back,5178436957,233,598,,,,,,,,,,,,,,,,1ho7koiegfhsuevuum2meibu2,P. Ciss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714381525,598,3,2,56,0,agh9ifb2mw3ivjusgedj7c3fe,1,71.4,29,2024-08-27T20:47:16.770Z,2024-08-28T05:44:21Z,5178436909,286,,5178813161,464,,5178436907,56,Center,5178883791,178,,5178436953,233,412,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714381561,599,1,2,56,2,agh9ifb2mw3ivjusgedj7c3fe,1,71.8,47,2024-08-27T20:47:19.093Z,2024-08-28T05:44:27Z,5178437123,141,88,5178883811,178,,5178437121,140,68.3,5178437119,56,Left,5178437127,213,1.7,5178437125,212,28.1,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714381573,600,1,2,56,7,agh9ifb2mw3ivjusgedj7c3fe,1,68.3,88,2024-08-27T20:47:23.680Z,2024-08-28T05:44:33Z,5178437201,140,69,5178437203,141,72.7,5178437205,212,10.4,5178437209,213,4.78,5178883831,178,,5178437199,56,Center,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714381579,601,1,2,56,8,agh9ifb2mw3ivjusgedj7c3fe,1,69,72.7,2024-08-27T20:47:24.536Z,2024-08-28T05:44:37Z,5178437263,213,1.57,5178883845,178,,5178437255,56,Left,5178437259,141,87.1,5178437261,212,9.8,5178437257,140,69,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714381611,602,1,2,56,9,agh9ifb2mw3ivjusgedj7c3fe,1,69,87.1,2024-08-27T20:47:25.928Z,2024-08-28T05:44:41Z,5178437411,141,69.4,5178437409,140,67.8,5178437407,56,Center,5178437413,212,12.1,5178437415,213,4.61,5178883865,178,,5178438245,210,15,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714381615,603,15,2,56,15,agh9ifb2mw3ivjusgedj7c3fe,1,80.2,65.5,2024-08-27T20:47:31.902Z,2024-08-28T05:44:50Z,5178438259,103,19,5178438261,215,,5178883885,178,,5178437587,82,,5178437437,56,Center,5178438267,230,98.6,5178438253,55,602,5178438249,78,,4et6r42e7q2ojgaumwnua2kgk,Marc Bernal,5178438257,102,5178438285,233,413,5178437435,18,,50.6,,5178438263,146,5178438269,231,5178438251,29,,5178437433,22,84.7,51.6,5178438265,147,62.1,,,5178438247,72,,,,,,,,,,,Barcelona
2714381625,413,10,2,56,15,3budh3j9xivsid3ptm8ptpy4k,1,15.3,37.9,2024-08-27T20:47:32.059Z,2024-08-28T05:44:53Z,5178883903,178,,5178437475,56,Back,5178438301,233,603,5178437473,94,,,,,,,,,,,,,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714381641,414,49,2,56,18,3budh3j9xivsid3ptm8ptpy4k,1,23,20.4,2024-08-27T20:47:34.625Z,2024-08-28T05:44:58Z,,,,,,,,,,,,,,,,,,,,,,,,,c157xhi78x9cykn7xz816bjd,Jorge de Frutos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714381655,415,1,2,56,22,3budh3j9xivsid3ptm8ptpy4k,1,24.4,27.5,2024-08-27T20:47:38.607Z,2024-08-28T05:45:11Z,5178883945,178,,5178437663,213,2.34,5178437655,56,Back,5178437657,140,19.8,5178437661,212,6.9,5178437659,141,34.8,,,,,,,c157xhi78x9cykn7xz816bjd,Jorge de Frutos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714381669,416,1,2,56,24,3budh3j9xivsid3ptm8ptpy4k,1,19.8,34.8,2024-08-27T20:47:40.297Z,2024-08-28T05:45:16Z,5178437723,56,Back,5178883973,178,,5178437727,141,23.5,5178437729,212,16.4,5178437725,140,6,5178437731,213,3.63,,,,,,,8onruhr4es313aq52xsl7nxlh,Óscar Valentín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714381677,417,1,2,56,25,3budh3j9xivsid3ptm8ptpy4k,1,6,23.5,2024-08-27T20:47:41.468Z,2024-08-28T05:45:19Z,5178883977,178,,5178437793,140,10.4,5178437799,213,5.08,5178437797,212,13,5178437795,141,5.7,5178437791,56,Back,,,,,,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714381707,418,1,2,56,27,3budh3j9xivsid3ptm8ptpy4k,0,12.4,5.6,2024-08-27T20:47:43.600Z,2024-08-28T05:45:29Z,5178437985,236,,5178437987,233,604,5178437975,213,6.06,5178437971,141,4.3,5178883991,178,,5178437969,140,16.1,5178437967,56,Back,5178437973,212,4,bpfp895223p7w0px2ui3nb2l1,I. Balliu,5178437991,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714381711,604,74,2,56,27,agh9ifb2mw3ivjusgedj7c3fe,1,80.4,96.8,2024-08-27T20:47:43.722Z,2024-08-28T05:45:34Z,5178437981,56,Left,5178438013,233,418,5178884001,178,,5178437983,285,,,,,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714381765,419,5,2,56,28,3budh3j9xivsid3ptm8ptpy4k,1,21.7,-2,2024-08-27T20:47:44.547Z,2024-08-28T05:45:35Z,5178438305,56,Back,5178438335,233,605,5178438307,347,,,,,,,,,,,,,,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714381715,605,5,2,56,28,agh9ifb2mw3ivjusgedj7c3fe,0,78.3,102,2024-08-27T20:47:44.547Z,2024-08-28T05:45:36Z,5178438011,347,,5178438339,233,419,5178438009,56,Left,,,,,,,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714381823,420,1,2,56,54,3budh3j9xivsid3ptm8ptpy4k,0,39.1,0,2024-08-27T20:48:10.909Z,2024-08-28T05:45:41Z,5178438691,141,15,5178438693,212,20.4,5178438695,213,0.6,5178438685,107,,5178438687,56,Right,5178438689,140,55.1,,,,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714381839,606,1,2,56,56,agh9ifb2mw3ivjusgedj7c3fe,1,44.1,84.1,2024-08-27T20:48:12.468Z,2024-08-28T05:45:43Z,5178438775,141,86.3,5178438779,213,0.09,5178438777,212,15.9,5178884035,388,,5178438773,140,59.2,5178438769,3,,5178438771,56,Left,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714381849,607,1,2,56,57,agh9ifb2mw3ivjusgedj7c3fe,1,59.2,86.3,2024-08-27T20:48:13.247Z,2024-08-28T05:45:46Z,5178438823,56,Center,5178884043,178,,5178438821,155,,5178438825,140,67.9,5178438831,213,5.58,5178438827,141,74.9,5178438829,212,12,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714381853,608,44,2,56,58,agh9ifb2mw3ivjusgedj7c3fe,1,73.3,73,2024-08-27T20:48:14.886Z,2024-08-28T06:09:45Z,5178438863,286,,5178438885,233,421,5178438861,56,Center,,,,,,,,,,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714381855,421,44,2,56,58,3budh3j9xivsid3ptm8ptpy4k,0,26.7,27,2024-08-27T20:48:14.887Z,2024-08-28T05:45:49Z,5178438879,56,Back,5178438881,285,,5178438903,233,608,,,,,,,,,,,,,,,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714381863,609,1,2,56,58,agh9ifb2mw3ivjusgedj7c3fe,1,67.9,74.9,2024-08-27T20:48:15.073Z,2024-08-28T06:09:45Z,5178439065,156,,5178438943,3,,5178438951,212,5.6,5178438945,56,Left,5178438953,213,2.27,5178884053,388,,5178438947,140,64.5,5178438949,141,81.2,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714381869,610,1,2,57,0,agh9ifb2mw3ivjusgedj7c3fe,1,64.5,81.2,2024-08-27T20:48:16.480Z,2024-08-28T05:45:55Z,5178438993,213,0.33,5178884065,388,,5178438991,212,8.9,5178438983,3,,5178438987,140,72.5,5178438989,141,85.4,5178438985,56,Left,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714381871,611,49,2,57,1,agh9ifb2mw3ivjusgedj7c3fe,1,72.5,85.4,2024-08-27T20:48:17.728Z,2024-08-28T05:45:57Z,,,,,,,,,,,,,,,,,,,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714381877,612,1,2,57,1,agh9ifb2mw3ivjusgedj7c3fe,1,72.5,85.4,2024-08-27T20:48:17.875Z,2024-08-28T05:46:08Z,5178439013,56,Center,5178439021,213,5.26,5178884105,178,,5178439015,140,77.2,5178439019,212,9.4,5178439017,141,73.6,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714381883,613,61,2,57,2,agh9ifb2mw3ivjusgedj7c3fe,0,77.2,73.6,2024-08-27T20:48:18.397Z,2024-08-28T05:46:14Z,5178884131,178,,5178439037,56,Center,,,,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714381885,422,49,2,57,3,3budh3j9xivsid3ptm8ptpy4k,1,10,10.5,2024-08-27T20:48:19.712Z,2024-08-28T06:16:53Z,,,,,,,,,,,,,,,,,,,,,,,,,lp63o37czdwete0smmu62k89,A. Mumin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714381907,423,1,2,57,6,3budh3j9xivsid3ptm8ptpy4k,0,11.4,4.3,2024-08-27T20:48:22.437Z,2024-08-28T05:46:22Z,5178439171,213,0.2,5178884157,178,,5178439169,212,58.9,5178439167,141,21.5,5178439173,1,,5178439165,140,66.4,5178439163,56,Center,5178439161,157,,lp63o37czdwete0smmu62k89,A. Mumin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714381911,614,1,2,57,9,agh9ifb2mw3ivjusgedj7c3fe,1,33.4,78.8,2024-08-27T20:48:25.556Z,2024-08-28T05:46:41Z,5178439209,56,Back,5178439205,3,,5178439229,212,9.3,5178439225,141,91.3,5178439231,213,1.15,5178884239,178,,5178439219,140,37,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714381913,615,49,2,57,11,agh9ifb2mw3ivjusgedj7c3fe,1,37,91.3,2024-08-27T20:48:27.178Z,2024-08-28T05:46:45Z,,,,,,,,,,,,,,,,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714381917,616,1,2,57,11,agh9ifb2mw3ivjusgedj7c3fe,1,37,91.3,2024-08-27T20:48:27.241Z,2024-08-28T05:46:47Z,5178439261,155,,5178884291,178,,5178439263,56,Back,5178439265,140,41.5,5178439267,141,75.5,5178439269,212,11.7,5178439271,213,5.13,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714381919,617,61,2,57,12,agh9ifb2mw3ivjusgedj7c3fe,0,41.5,75.5,2024-08-27T20:48:28.736Z,2024-08-28T05:46:50Z,5178439275,56,Back,5178884319,178,,,,,,,,,,,,,,,,,,,,4et6r42e7q2ojgaumwnua2kgk,Marc Bernal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714381923,424,61,2,57,13,3budh3j9xivsid3ptm8ptpy4k,0,56.6,20.7,2024-08-27T20:48:29.361Z,2024-08-28T05:46:54Z,5178884341,178,,5178439295,56,Right,,,,,,,,,,,,,,,,,,,1ho7koiegfhsuevuum2meibu2,P. Ciss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714381945,618,1,2,57,14,agh9ifb2mw3ivjusgedj7c3fe,1,40.8,80.2,2024-08-27T20:48:30.807Z,2024-08-28T05:46:58Z,5178439413,213,0.42,5178439409,141,89.3,5178439407,140,53.9,5178439405,56,Left,5178439411,212,15.1,5178884355,178,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714381973,619,1,2,57,19,agh9ifb2mw3ivjusgedj7c3fe,1,64.9,87.5,2024-08-27T20:48:35.326Z,2024-08-28T05:47:03Z,5178439575,140,63.7,5178884383,178,,5178439581,213,4.63,5178439577,141,65.5,5178439579,212,15,5178439573,56,Center,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714381959,425,83,2,57,21,3budh3j9xivsid3ptm8ptpy4k,0,42.5,41.6,2024-08-27T20:48:37.629Z,2024-08-28T05:47:07Z,5178439641,399,4gq1u1mqg0qzekh1u5djleeax,,,,,,,,,,,,,,,,,,,,,,8onruhr4es313aq52xsl7nxlh,Óscar Valentín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714381975,620,1,2,57,25,agh9ifb2mw3ivjusgedj7c3fe,0,52.6,42.8,2024-08-27T20:48:41.445Z,2024-08-28T05:47:14Z,5178439611,140,55.8,5178439607,155,,5178439609,56,Center,5178439613,141,43.3,5178439615,212,3.4,5178884433,178,,5178439617,213,0.1,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714381985,621,4,2,57,25,agh9ifb2mw3ivjusgedj7c3fe,1,55.2,43.6,2024-08-27T20:48:41.722Z,2024-08-28T05:47:21Z,5178439921,233,426,5178439715,10,,5178439717,56,Center,5178439719,152,,5178439721,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714381993,426,4,2,57,25,3budh3j9xivsid3ptm8ptpy4k,0,44.8,56.4,2024-08-27T20:48:41.723Z,2024-08-28T05:47:20Z,5178439933,233,621,5178439901,285,,5178439899,152,,5178439897,56,Back,5178439895,10,,5178884461,178,,,,,,,,8onruhr4es313aq52xsl7nxlh,Óscar Valentín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714382145,624,1,2,57,34,agh9ifb2mw3ivjusgedj7c3fe,1,56.6,48.6,2024-08-27T20:48:50.497Z,2024-08-28T05:47:25Z,5178440627,140,66.2,5178440633,213,5.88,5178440947,152,,5178440629,141,42.3,5178884491,178,,5178440631,212,11,5178440625,56,Center,5178440945,5,,4et6r42e7q2ojgaumwnua2kgk,Marc Bernal,5178440977,210,,,,,,,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714382061,622,14,2,57,36,agh9ifb2mw3ivjusgedj7c3fe,1,70.2,44,2024-08-27T20:48:52.238Z,2024-08-28T05:47:30Z,5178441001,231,50,5178440751,20,,5178440981,22,,5178440997,215,,5178440987,29,,5178440143,18,,5178884515,178,,5178440983,113,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,5178440993,102,5178440995,103,38.6,5178440999,230,98.1,46.8,,5178440989,55,5178440145,56,5178440985,74,,,,624,Center,,,,,,,,,,,,,,,,,,Barcelona
2714382215,427,5,2,57,38,3budh3j9xivsid3ptm8ptpy4k,1,-1.4,49.8,2024-08-27T20:48:54.549Z,2024-08-28T05:47:34Z,5178441085,56,Back,5178441093,233,623,5178441087,346,,,,,,,,,,,,,,,,,8onruhr4es313aq52xsl7nxlh,Óscar Valentín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714382071,623,5,2,57,38,agh9ifb2mw3ivjusgedj7c3fe,0,101.4,50.2,2024-08-27T20:48:54.549Z,2024-08-28T05:47:35Z,5178441097,233,427,5178440219,346,,5178440217,56,Center,,,,,,,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714382223,428,1,2,58,7,3budh3j9xivsid3ptm8ptpy4k,1,4.6,51.2,2024-08-27T20:49:23.647Z,2024-08-28T05:47:38Z,5178441141,141,32,5178441143,212,15.5,5178441139,140,12.5,5178441137,56,Back,5178441149,237,,5178441135,124,,5178441145,213,5.28,5178441165,189,,9xhbpn45z9wvjidbmparzkdm1,Dani Cárdenas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714382241,429,1,2,58,8,3budh3j9xivsid3ptm8ptpy4k,1,12.5,32.8,2024-08-27T20:49:25.017Z,2024-08-28T05:47:41Z,5178441227,56,Back,5178441229,140,2.1,5178441231,141,48.1,5178441233,212,15.1,5178441235,213,2.38,5178884577,178,,,,,,,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714382249,430,1,2,58,10,3budh3j9xivsid3ptm8ptpy4k,1,2.1,48.1,2024-08-27T20:49:26.838Z,2024-08-28T05:47:45Z,5178441287,141,92.1,5178441289,212,42.5,5178884591,178,,5178441285,140,30.9,5178441277,155,,5178441293,1,,5178441291,213,0.78,5178441283,56,Back,9xhbpn45z9wvjidbmparzkdm1,Dani Cárdenas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714382255,431,1,2,58,12,3budh3j9xivsid3ptm8ptpy4k,0,30.9,92.1,2024-08-27T20:49:29.149Z,2024-08-28T05:47:56Z,5178884623,388,,5178441313,3,,5178441321,141,100,5178441323,212,16.8,5178441325,213,0.41,5178441315,168,,5178441317,56,Back,5178441319,140,45.6,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714382259,432,5,2,58,14,3budh3j9xivsid3ptm8ptpy4k,0,43.6,101.6,2024-08-27T20:49:30.978Z,2024-08-28T05:47:58Z,5178441667,233,625,5178441349,56,Back,5178441351,347,,,,,,,,,,,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714382305,625,5,2,58,14,agh9ifb2mw3ivjusgedj7c3fe,1,56.4,-1.6,2024-08-27T20:49:30.978Z,2024-08-28T05:47:58Z,5178441651,233,432,5178441623,56,Right,5178441625,347,,,,,,,,,,,,,,,,,4et6r42e7q2ojgaumwnua2kgk,Marc Bernal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714382345,626,1,2,58,21,agh9ifb2mw3ivjusgedj7c3fe,1,58.7,0,2024-08-27T20:49:37.976Z,2024-08-28T05:48:16Z,5178441849,140,42,5178441847,56,Back,5178441845,107,,5178441853,212,21,5178441851,141,15.1,5178441855,213,2.56,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714382359,627,1,2,58,26,agh9ifb2mw3ivjusgedj7c3fe,1,41.9,24,2024-08-27T20:49:42.858Z,2024-08-28T05:48:11Z,5178441931,56,Center,5178441933,140,59.7,5178441935,141,27.6,5178441939,213,0.13,5178441937,212,18.8,5178884685,178,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714382371,628,1,2,58,28,agh9ifb2mw3ivjusgedj7c3fe,1,59.7,27.6,2024-08-27T20:49:45.078Z,2024-08-28T05:48:22Z,5178442013,140,69,5178884747,178,,5178442011,56,Center,5178442017,212,12.1,5178442019,213,0.64,5178442015,141,38.2,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714382403,629,1,2,58,32,agh9ifb2mw3ivjusgedj7c3fe,1,70.9,45.2,2024-08-27T20:49:48.928Z,2024-08-28T05:48:30Z,5178443415,210,15,5178442197,212,20.8,5178442199,213,5.66,5178884785,178,,5178442195,141,27.4,5178442191,56,Center,5178814471,154,,5178442193,140,87,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714382405,630,15,2,58,34,agh9ifb2mw3ivjusgedj7c3fe,1,86.8,29.1,2024-08-27T20:49:51.158Z,2024-08-28T05:48:36Z,5178443433,146,88.6,5178442203,22,,5178814473,154,,5178443439,231,47.7,5178443421,78,,5178443429,102,48.3,5178443431,103,19,5178884807,178,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,5178442207,56,5178443423,29,,5178443437,230,99.1,Center,,5178442495,82,5178443419,72,5178442205,63,,5178443445,233,,,5178443435,147,31.8,,433,5178443425,55,629,,,,,,,,,,Barcelona
2714382401,433,10,2,58,35,3budh3j9xivsid3ptm8ptpy4k,1,11.4,68.2,2024-08-27T20:49:51.172Z,2024-08-28T05:48:38Z,5178884815,178,,5178443457,233,630,5178442187,94,,5178442189,56,Back,,,,,,,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714382433,631,1,2,58,39,agh9ifb2mw3ivjusgedj7c3fe,1,77.4,10,2024-08-27T20:49:55.567Z,2024-08-28T05:48:46Z,5178442345,212,6.1,5178442339,56,Right,5178442347,213,0.37,5178442343,141,13.2,5178442341,140,82.8,5178884853,178,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714382439,633,1,2,58,40,agh9ifb2mw3ivjusgedj7c3fe,1,82.8,13.2,2024-08-27T20:49:56.317Z,2024-08-28T05:48:53Z,5178442391,212,7.8,5178442383,168,,5178442393,213,0.02,5178884903,178,,5178442389,141,13.4,5178442387,140,90.2,5178442385,56,Right,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714382453,634,1,2,58,41,agh9ifb2mw3ivjusgedj7c3fe,0,90.2,13.4,2024-08-27T20:49:57.749Z,2024-08-28T05:48:57Z,5178884925,178,,5178814535,224,,5178442451,2,,5178814537,20,,5178442461,212,23,5178442459,141,47.2,5178442457,140,89.4,5178442455,56,Center,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,5178442463,213,,,,,,,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714382437,632,43,2,58,41,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2024-08-27T20:49:58.005Z,2024-08-27T20:50:03Z,5178442363,56,Right,5178442365,286,0,5178442575,144,44,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
