id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/14/value,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,teamName
2815109825,972,28,2,80,55,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-05-15T21:09:58.589Z,2025-05-16T06:56:32Z,5729209015,55,971,5729209039,233,504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815109863,505,18,2,81,10,c8llrezkm3b3op4afrou6b487,1,0,0,2025-05-15T21:10:13.109Z,2025-05-16T06:56:34Z,5729209309,55,506,5729209285,59,7,5729209281,42,,5729209283,44,Forward,,,,,,,,,,,,,e5qp6dh1prc55llew51zpy1gp,Javi Puado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815109865,506,19,2,81,10,c8llrezkm3b3op4afrou6b487,1,0,0,2025-05-15T21:10:13.110Z,2025-05-16T06:56:34Z,5729237691,293,3,5729209297,145,10,5729209293,42,,5729209299,59,16,5729209301,44,Forward,5729209303,55,505,5729237689,292,9,,,,c23q56z612clw2oxpordhrwiy,W. Cheddira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815109883,507,18,2,81,12,c8llrezkm3b3op4afrou6b487,1,0,0,2025-05-15T21:10:15.349Z,2025-05-16T06:56:36Z,5729209427,44,Forward,5729209425,42,,5729209483,55,508,5729209429,59,2,,,,,,,,,,,,,5fqvl0m1rkzhj9tmafrcxur6c,Roberto Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815109887,508,19,2,81,12,c8llrezkm3b3op4afrou6b487,1,0,0,2025-05-15T21:10:15.350Z,2025-05-16T06:56:36Z,5729209443,42,,5729209463,44,Defender,5729237813,292,4,5729209467,55,507,5729209459,59,5,5729209579,293,4,5729209447,145,9,,,,2rqxh5mex336ci45jaw428y5l,Fernando Calero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815110215,516,40,2,81,15,c8llrezkm3b3op4afrou6b487,1,0,0,2025-05-15T21:10:18.163Z,2025-05-16T08:39:18Z,5729211081,194,8qvqdjw1d58mw7420lpmk7bah,5729211083,319,,5729211077,130,8,5729211075,59,"1, 23, 22, 8, 4, 5, 17, 19, 16, 11, 13, 33, 3, 9, 12, 18, 42",5729211073,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 5, 5, 5, 5, 5, 5, 5",5729211071,30,"5f8kjgsaabn2li5r7bvpebbsa, 7h0b81yjiiu356rycsakgd0yc, 5djkwcoflvxcv5oida6txfyp6, 8qvqdjw1d58mw7420lpmk7bah, cddggachzf198p1yhq9owtofd, 2rqxh5mex336ci45jaw428y5l, 59u1gn30f6bg5lr06zsglykq2, 7y8ns61qioqu7kfsqzkvkwhuy, c23q56z612clw2oxpordhrwiy, 1ore4ght7ls393tcpbmah9dcl, bglk6tokkpgjltpzljp1p345x, 1wylybleussatoxg8u6reao2y, eyhvr45vc1n690dxobcthmndh, 1o4lfwkyx28j63ara4ye4wjdg, 6peka1v0xt2ctv0qtoaw9cslx, 1whtyw1adggpz4j1xp7sjbeg9, ch1bilea3jhwexlcdin0llyc4",5729211079,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815109943,509,68,2,81,20,c8llrezkm3b3op4afrou6b487,1,16.1,63.8,2025-05-15T21:10:22.989Z,2025-05-16T06:56:46Z,5729210145,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815109947,973,68,2,81,21,agh9ifb2mw3ivjusgedj7c3fe,0,78.9,25.3,2025-05-15T21:10:24.589Z,2025-05-16T06:56:52Z,5729209911,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815110009,510,52,2,81,32,c8llrezkm3b3op4afrou6b487,1,14.9,58.5,2025-05-15T21:10:35.309Z,2025-05-16T06:57:15Z,5729440389,377,,5729664047,178,,,,,,,,,,,,,,,,,,,,5f8kjgsaabn2li5r7bvpebbsa,Joan García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815110061,511,1,2,81,37,c8llrezkm3b3op4afrou6b487,0,15,43,2025-05-15T21:10:40.709Z,2025-05-16T06:57:18Z,5729210305,199,,5729210317,213,0.09,5729210309,140,66.9,5729210319,1,,5729210307,56,Center,5729210311,141,50.3,5729210313,212,54.7,,,,5f8kjgsaabn2li5r7bvpebbsa,Joan García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815110059,974,8,2,81,42,agh9ifb2mw3ivjusgedj7c3fe,1,31.2,50.5,2025-05-15T21:10:45.149Z,2025-05-16T06:57:21Z,5729210303,56,Back,5729440631,385,,5729664071,178,,,,,,,,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815110085,975,1,2,81,44,agh9ifb2mw3ivjusgedj7c3fe,1,32.5,56.6,2025-05-15T21:10:47.669Z,2025-05-16T06:57:51Z,5729210427,140,34.8,5729664267,388,,5729210431,212,2.9,5729210433,213,5.69,5729210429,141,54.2,5729210425,56,Back,5729210423,3,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815110091,976,1,2,81,46,agh9ifb2mw3ivjusgedj7c3fe,1,34.8,54.2,2025-05-15T21:10:49.189Z,2025-05-16T06:57:54Z,5729210447,3,,5729210455,212,3.6,5729210453,141,58.7,5729210451,140,36.6,5729210457,213,1.02,5729664279,388,,5729210449,56,Back,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815110093,977,49,2,81,47,agh9ifb2mw3ivjusgedj7c3fe,1,36.6,58.7,2025-05-15T21:10:49.829Z,2025-05-16T06:57:56Z,,,,,,,,,,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815110113,978,1,2,81,47,agh9ifb2mw3ivjusgedj7c3fe,1,36.5,55.4,2025-05-15T21:10:50.549Z,2025-05-16T06:58:00Z,5729210553,140,41.9,5729210551,56,Back,5729210555,141,29.4,5729210559,213,5.02,5729664307,178,,5729210557,212,18.6,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815110115,979,1,2,81,51,agh9ifb2mw3ivjusgedj7c3fe,0,56.2,25.6,2025-05-15T21:10:54.349Z,2025-05-16T06:58:04Z,5729210575,213,4.97,5729210571,141,21.5,5729210573,212,2.9,5729210569,140,56.9,5729210567,56,Center,5729664327,178,,,,,,,,8xjdsfk5u7wph4o7h1w45dses,Héctor Fort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815110123,512,61,2,81,51,c8llrezkm3b3op4afrou6b487,1,41.7,80.3,2025-05-15T21:10:54.469Z,2025-05-16T06:58:06Z,5729210605,56,Back,5729664339,178,,,,,,,,,,,,,,,,,,,,5djkwcoflvxcv5oida6txfyp6,Carlos Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815110131,980,3,2,81,53,agh9ifb2mw3ivjusgedj7c3fe,0,62.4,14,2025-05-15T21:10:56.069Z,2025-05-16T06:58:20Z,5729664405,178,,5729210631,56,Right,5729210633,286,,5729440995,465,,5729210781,233,513,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815110145,513,7,2,81,53,c8llrezkm3b3op4afrou6b487,1,37.6,86,2025-05-15T21:10:56.109Z,2025-05-16T06:58:23Z,5729441133,385,,5729210745,285,,5729664431,178,,5729210743,56,Back,5729210763,233,980,,,,,,,,,,2rqxh5mex336ci45jaw428y5l,Fernando Calero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815110147,514,49,2,81,55,c8llrezkm3b3op4afrou6b487,1,41.8,90.6,2025-05-15T21:10:57.829Z,2025-05-16T06:58:25Z,,,,,,,,,,,,,,,,,,,,,,,,,c23q56z612clw2oxpordhrwiy,W. Cheddira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815110161,515,3,2,81,56,c8llrezkm3b3op4afrou6b487,0,58.5,95.2,2025-05-15T21:10:59.429Z,2025-05-16T06:58:30Z,5729664479,178,,5729441345,465,,5729210843,286,,5729210841,56,Left,5729210913,233,981,,,,,,,,,,c23q56z612clw2oxpordhrwiy,W. Cheddira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815110169,981,7,2,81,58,agh9ifb2mw3ivjusgedj7c3fe,1,41.5,4.8,2025-05-15T21:11:01.229Z,2025-05-16T06:58:33Z,5729210897,233,515,5729664507,389,,5729210879,56,Back,5729441405,384,,5729210881,285,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815110171,982,49,2,81,59,agh9ifb2mw3ivjusgedj7c3fe,1,31.9,5.9,2025-05-15T21:11:02.549Z,2025-05-16T06:58:34Z,,,,,,,,,,,,,,,,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815110187,983,1,2,82,0,agh9ifb2mw3ivjusgedj7c3fe,1,31.9,5.9,2025-05-15T21:11:03.509Z,2025-05-16T06:58:37Z,5729210979,56,Back,5729210987,213,2.47,5729210985,212,29.8,5729664533,178,,5729210981,140,9.7,5729210983,141,33.3,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815110199,984,1,2,82,3,agh9ifb2mw3ivjusgedj7c3fe,0,10.2,30.3,2025-05-15T21:11:06.669Z,2025-05-16T06:58:41Z,5729664567,178,,5729211033,140,36.7,5729211031,56,Back,5729211035,141,5.8,5729211039,213,5.74,5729211037,212,32.4,5729211041,1,,5729211029,155,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815110229,517,50,2,82,6,c8llrezkm3b3op4afrou6b487,1,60,95.6,2025-05-15T21:11:09.069Z,2025-05-16T07:08:45Z,5729211167,286,,5729211225,233,985,5729211165,56,Left,,,,,,,,,,,,,,,,8qvqdjw1d58mw7420lpmk7bah,Edu Expósito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815110231,985,7,2,82,6,agh9ifb2mw3ivjusgedj7c3fe,1,40,4.4,2025-05-15T21:11:09.589Z,2025-05-16T07:08:48Z,5729670031,178,,5729211175,56,Back,5729211177,285,,5729211209,233,517,5729443905,384,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
