id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,teamName
2765158107,39,1,1,3,5,agh9ifb2mw3ivjusgedj7c3fe,0,35.4,79.8,2025-01-12T19:03:27.898Z,2025-01-12T19:03:28Z,5455486411,213,5.35,5455486403,140,39.2,5455486407,212,6.7,5455486401,56,Back,5455486405,141,71.9,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765158117,18,8,1,3,7,3kq9cckrnlogidldtdie2fkbl,1,62.2,30.6,2025-01-12T19:03:30.224Z,2025-01-13T13:50:14Z,5455486443,56,Center,5456099025,384,,,,,,,,,,,,,,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765158121,19,49,1,3,8,3kq9cckrnlogidldtdie2fkbl,1,56.6,30.4,2025-01-12T19:03:31.136Z,2025-01-12T19:03:31Z,,,,,,,,,,,,,,,,,,,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765158139,20,1,1,3,9,3kq9cckrnlogidldtdie2fkbl,1,56.6,30.4,2025-01-12T19:03:31.336Z,2025-01-12T19:03:34Z,5455486539,56,Center,5455486541,140,63,5455486547,213,1.3,5455486543,141,66.5,5455486545,212,25.5,,,,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765158141,21,50,1,3,12,3kq9cckrnlogidldtdie2fkbl,1,63,65.9,2025-01-12T19:03:34.392Z,2025-01-12T19:30:21Z,5455486709,233,40,5455486551,56,Center,5455486553,286,,,,,,,,,,,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765158161,40,7,1,3,12,agh9ifb2mw3ivjusgedj7c3fe,0,37,34.1,2025-01-12T19:03:34.393Z,2025-01-13T13:50:25Z,5456099133,385,,5455486683,233,21,5455486669,56,Back,5455486671,285,,,,,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765158659,24,1,1,3,13,3kq9cckrnlogidldtdie2fkbl,0,60,63.5,2025-01-12T19:03:36.210Z,2025-01-12T19:04:33Z,5455489487,56,Center,5455489497,213,0.28,5455489493,141,67.7,5455489491,140,69.5,5455489495,212,10.4,,,,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765158163,41,49,1,3,14,agh9ifb2mw3ivjusgedj7c3fe,1,28.5,29.5,2025-01-12T19:03:36.314Z,2025-01-12T19:03:36Z,,,,,,,,,,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765158205,42,1,1,3,17,agh9ifb2mw3ivjusgedj7c3fe,1,25.6,9.1,2025-01-12T19:03:39.514Z,2025-01-12T19:03:40Z,5455486923,56,Back,5455486927,141,13,5455486925,140,34.2,5455486929,212,9.4,5455486931,213,0.29,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765158211,43,1,1,3,18,agh9ifb2mw3ivjusgedj7c3fe,1,36,11.8,2025-01-12T19:03:40.842Z,2025-01-12T19:03:41Z,5455486965,140,25.3,5455486969,212,11.5,5455486963,56,Back,5455486967,141,8,5455486971,213,3.37,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765158243,44,1,1,3,19,agh9ifb2mw3ivjusgedj7c3fe,1,25.3,8,2025-01-12T19:03:41.851Z,2025-01-12T19:03:44Z,5455487149,56,Back,5455487153,141,18.7,5455487157,213,1.33,5455487151,140,27,5455487155,212,7.5,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765158261,45,1,1,3,22,agh9ifb2mw3ivjusgedj7c3fe,1,32.8,19.4,2025-01-12T19:03:44.571Z,2025-01-12T19:03:47Z,5455487273,212,5.7,5455487269,140,34.5,5455487271,141,11.5,5455487275,213,5.03,5455487267,56,Back,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765158287,46,1,1,3,24,agh9ifb2mw3ivjusgedj7c3fe,1,35.6,11,2025-01-12T19:03:47.146Z,2025-01-12T19:03:49Z,5455487429,213,2.81,5455487425,141,16.1,5455487423,140,25.9,5455487427,212,10.8,5455487421,56,Back,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765158305,47,1,1,3,27,agh9ifb2mw3ivjusgedj7c3fe,1,28.6,13.7,2025-01-12T19:03:49.275Z,2025-01-12T19:03:51Z,5455487505,141,25.6,5455487501,56,Back,5455487509,213,2.7,5455487503,140,12.4,5455487507,212,18.8,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765158351,48,1,1,3,28,agh9ifb2mw3ivjusgedj7c3fe,1,13.2,23.3,2025-01-12T19:03:51.131Z,2025-01-12T19:03:57Z,5455487739,141,65.7,5455487741,212,30.6,5455487743,213,1.23,5455487735,56,Back,5455487737,140,23,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765158381,49,1,1,3,34,agh9ifb2mw3ivjusgedj7c3fe,1,36.9,73.4,2025-01-12T19:03:57.147Z,2025-01-12T19:04:01Z,5455487949,213,4.95,5455487945,141,53.3,5455487941,56,Back,5455487943,140,40.1,5455487947,212,14.1,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765158395,50,1,1,3,39,agh9ifb2mw3ivjusgedj7c3fe,1,51.8,49.6,2025-01-12T19:04:01.403Z,2025-01-12T19:04:02Z,5455487983,213,0.05,5455487977,140,65.5,5455487979,141,50.6,5455487981,212,14.4,5455487975,56,Center,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765158411,51,1,1,3,39,agh9ifb2mw3ivjusgedj7c3fe,1,66,50.3,2025-01-12T19:04:02.059Z,2025-01-12T19:04:03Z,5455488059,140,55.2,5455488063,212,11.4,5455488061,141,48.8,5455488065,213,3.23,5455488057,56,Center,,,,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765158437,52,1,1,3,40,agh9ifb2mw3ivjusgedj7c3fe,1,55.1,46.4,2025-01-12T19:04:03.035Z,2025-01-12T19:04:06Z,5455488245,212,16.1,5455488247,213,5.36,5455488241,140,64.4,5455488243,141,27.5,5455488239,56,Center,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765158449,53,1,1,3,43,agh9ifb2mw3ivjusgedj7c3fe,1,68.2,22.9,2025-01-12T19:04:06.027Z,2025-01-12T19:04:08Z,5455488301,213,4.68,5455488295,140,67.9,5455488299,212,8.5,5455488293,56,Right,5455488297,141,10.4,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765158463,54,1,1,3,45,agh9ifb2mw3ivjusgedj7c3fe,1,71.5,13.1,2025-01-12T19:04:08.043Z,2025-01-12T19:04:11Z,5455488395,141,18.8,5455488393,140,90.9,5455488397,212,20.7,5455488391,56,Right,5455488399,213,0.19,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765158515,55,1,1,3,49,agh9ifb2mw3ivjusgedj7c3fe,1,94.7,23.1,2025-01-12T19:04:11.228Z,2025-01-13T13:51:14Z,5455489501,210,15,5455488679,141,54.4,5456099483,224,,5455488671,2,,5455488683,213,1.71,5455488677,140,91.9,5456099485,20,,5455488681,212,21.5,eb3ci3a120om80v80mobsus8a,Gavi,1,5455488675,56,Center,5455489503,154,,5455488673,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765158517,56,15,1,3,50,agh9ifb2mw3ivjusgedj7c3fe,1,92,52.8,2025-01-12T19:04:12.651Z,2025-01-13T13:51:26Z,5455489521,102,52.6,5455489513,29,,5455488695,56,Center,5455489529,147,49.8,5455489171,15,,5455489527,146,98.9,5455489515,154,,5455488693,17,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,5455489517,55,55,5455489549,233,22,5455489525,214,5455489175,328,,5455488691,22,,5455489523,103,19.6,5456099553,76,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765158499,22,10,1,3,50,3kq9cckrnlogidldtdie2fkbl,1,1.3,49.5,2025-01-12T19:04:12.751Z,2025-01-13T13:51:27Z,5455488615,173,,5455488621,56,Back,5455488887,179,,5456099587,377,,5455488619,182,,5455489569,233,56,,,,,,,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765158511,23,6,1,3,51,3kq9cckrnlogidldtdie2fkbl,0,3.6,48.2,2025-01-12T19:04:13.361Z,2025-01-13T13:51:40Z,5455488853,233,57,5455488721,73,,5455488717,56,Back,,,,,,,,,,,,,,,,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765158527,57,6,1,3,51,agh9ifb2mw3ivjusgedj7c3fe,1,96.4,51.8,2025-01-12T19:04:13.361Z,2025-01-13T13:51:29Z,5455488843,233,23,5455488821,56,Center,5455488823,73,,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765158761,58,1,1,4,20,agh9ifb2mw3ivjusgedj7c3fe,0,99.5,99.5,2025-01-12T19:04:43.069Z,2025-01-13T13:51:33Z,5455490065,212,28,5455490053,56,Center,5455490057,140,89.7,5455490041,6,,5455490061,141,61.2,5455490045,155,,5455490049,224,,5455490039,2,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,5455490069,213,4.34,5456099641,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765158765,25,12,1,4,21,3kq9cckrnlogidldtdie2fkbl,1,8.1,43,2025-01-12T19:04:43.874Z,2025-01-12T19:06:52Z,5455490091,15,,5455490075,140,11.7,5455490079,212,9.1,5455490081,213,1.14,5455490077,141,55.2,5455490073,56,Back,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765184811,513,61,1,4,22,agh9ifb2mw3ivjusgedj7c3fe,1,85.1,44.5,2025-01-12T19:04:44.327Z,2025-01-13T19:35:38Z,5455637179,56,Center,,,,,,,,,,,,,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765158775,26,61,1,4,23,3kq9cckrnlogidldtdie2fkbl,0,20.1,49.7,2025-01-12T19:04:46.122Z,2025-01-13T13:52:47Z,5455490137,56,Back,,,,,,,,,,,,,,,,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765158785,59,61,1,4,25,agh9ifb2mw3ivjusgedj7c3fe,0,71.9,59.6,2025-01-12T19:04:48.221Z,2025-01-12T20:07:24Z,5455490175,56,Center,,,,,,,,,,,,,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765158795,27,49,1,4,26,3kq9cckrnlogidldtdie2fkbl,1,33.8,46.3,2025-01-12T19:04:48.354Z,2025-01-12T19:06:00Z,,,,,,,,,,,,,,,,,,,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765159031,60,51,1,4,26,agh9ifb2mw3ivjusgedj7c3fe,1,66.9,43.3,2025-01-12T19:04:48.494Z,2025-01-12T19:17:17Z,5455491683,170,29,,,,,,,,,,,,,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765158871,28,1,1,4,27,3kq9cckrnlogidldtdie2fkbl,1,36.9,49.5,2025-01-12T19:04:49.963Z,2025-01-12T19:05:56Z,5455490613,212,25.1,5455492873,210,16,5455490609,140,56.1,5455490611,141,27.4,5455490607,56,Center,5455490615,213,5.64,5455492875,23,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765158875,29,16,1,4,35,3kq9cckrnlogidldtdie2fkbl,1,90.5,39.1,2025-01-12T19:04:57.466Z,2025-01-13T13:53:13Z,5456100137,396,44.9,5455491909,375,04:34.5,5455492931,214,,5455492921,29,,5455490641,17,,5455491905,374,04:56.7,5456100135,395,96.8,5455492937,231,45.7,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,5455491901,20,,5455492927,102,51.7,5455492929,103,5455491899,23,,5455492939,300,,5455492919,78,,5455492933,215,,5.1,5455492923,55,28,5455490643,56,Center,5455492935,230,96.7,5455527219,468,60,,,,,,,,,,Real Madrid
2765159427,61,1,1,5,54,agh9ifb2mw3ivjusgedj7c3fe,1,49.9,50,2025-01-12T19:06:16.911Z,2025-01-12T20:08:09Z,5455493939,140,35.5,5455638515,189,,5455493945,213,2.56,5455493941,141,64.5,5455493935,56,Back,5455493943,212,18.1,5455493947,279,G,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765159441,62,1,1,5,56,agh9ifb2mw3ivjusgedj7c3fe,1,33,64.4,2025-01-12T19:06:19.136Z,2025-01-12T19:06:20Z,5455494021,140,44.3,5455494025,212,11.9,5455494019,56,Back,5455494023,141,65.7,5455494027,213,0.07,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765159449,63,1,1,5,57,agh9ifb2mw3ivjusgedj7c3fe,1,47.9,64.4,2025-01-12T19:06:20.031Z,2025-01-12T19:06:20Z,5455494051,212,13.9,5455494047,140,34.7,5455494049,141,65.7,5455494045,56,Back,5455494061,156,,5455494053,213,3.08,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765159505,64,1,1,6,4,agh9ifb2mw3ivjusgedj7c3fe,0,42.8,70.5,2025-01-12T19:06:26.240Z,2025-01-12T19:06:27Z,5455494369,56,Back,5455494375,212,5.5,5455494377,213,6.27,5455494373,141,70.4,5455494371,140,48,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765159507,30,8,1,6,5,3kq9cckrnlogidldtdie2fkbl,1,51.1,23.5,2025-01-12T19:06:28.102Z,2025-01-13T13:53:46Z,5455494383,56,Center,5456100425,385,,,,,,,,,,,,,,,,,,,,broq8imimhtlejtffissquy5m,Rodrygo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765159515,31,49,1,6,6,3kq9cckrnlogidldtdie2fkbl,1,29.5,31.2,2025-01-12T19:06:28.669Z,2025-01-12T19:07:06Z,,,,,,,,,,,,,,,,,,,,,,,,,aipyotc87m5bdvmvizd5n69k9,A. Tchouaméni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765159537,32,1,1,6,7,3kq9cckrnlogidldtdie2fkbl,1,29.5,31.2,2025-01-12T19:06:30.101Z,2025-01-12T19:06:32Z,5455494547,140,26.7,5455494551,212,23.2,5455494553,213,1.7,5455494545,56,Back,5455494549,141,65.1,,,,,,,,,,aipyotc87m5bdvmvizd5n69k9,A. Tchouaméni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765159585,33,1,1,6,10,3kq9cckrnlogidldtdie2fkbl,1,26,65.3,2025-01-12T19:06:32.261Z,2025-01-12T19:06:36Z,5455494773,56,Back,5455494777,141,50.3,5455494779,212,22.2,5455494781,213,3.62,5455494775,140,7.2,,,,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765159641,34,1,1,6,14,3kq9cckrnlogidldtdie2fkbl,0,7.8,54.7,2025-01-12T19:06:36.302Z,2025-01-12T19:06:42Z,5455495075,1,,5455495071,212,81.1,5455495063,157,,5455495067,140,85,5455495069,141,49.1,5455495073,213,6.24,5455495065,56,Center,,,,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765159637,65,52,1,6,20,agh9ifb2mw3ivjusgedj7c3fe,1,15.4,50.1,2025-01-12T19:06:42.288Z,2025-01-13T13:54:06Z,5456100621,377,,,,,,,,,,,,,,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczesny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765159657,66,1,1,6,20,agh9ifb2mw3ivjusgedj7c3fe,1,15.4,51.6,2025-01-12T19:06:42.736Z,2025-01-12T19:06:44Z,5455495179,141,90.5,5455495185,1,,5455495181,212,32.6,5455495201,287,,5455495175,56,Back,5455495183,213,0.95,5455495177,140,33.6,5455495173,123,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczesny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765159701,67,1,1,6,23,agh9ifb2mw3ivjusgedj7c3fe,1,34.6,91.2,2025-01-12T19:06:46.128Z,2025-01-12T19:06:48Z,5455495423,212,8.1,5455495419,140,35.8,5455495421,141,79.4,5455495417,56,Back,5455495425,213,4.87,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765159715,68,1,1,6,25,agh9ifb2mw3ivjusgedj7c3fe,1,37,78.9,2025-01-12T19:06:48.032Z,2025-01-12T19:06:50Z,5455495507,213,3.89,5455495503,141,67.5,5455495499,56,Back,5455495501,140,29.1,5455495505,212,11.4,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765159787,69,1,1,6,27,agh9ifb2mw3ivjusgedj7c3fe,1,29,67.4,2025-01-12T19:06:49.745Z,2025-01-12T19:06:57Z,5455495883,213,0.87,5455495877,140,36.7,5455495879,141,81.5,5455495881,212,12.5,5455495875,56,Back,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765159811,70,1,1,6,35,agh9ifb2mw3ivjusgedj7c3fe,1,40.9,74.4,2025-01-12T19:06:57.473Z,2025-01-12T19:06:59Z,5455496007,141,82.7,5455496011,213,1.44,5455496003,56,Back,5455496005,140,41.6,5455496009,212,5.7,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765159849,71,1,1,6,37,agh9ifb2mw3ivjusgedj7c3fe,1,41,83.4,2025-01-12T19:06:59.233Z,2025-01-12T19:07:02Z,5455496185,56,Back,5455496191,212,16,5455496189,141,76.8,5455496187,140,26.4,5455496193,213,3.43,,,,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765159885,72,1,1,6,40,agh9ifb2mw3ivjusgedj7c3fe,1,31.6,76.8,2025-01-12T19:07:02.609Z,2025-01-12T19:07:07Z,5455496375,212,28.9,5455496369,140,30,5455496373,141,34.4,5455496379,213,4.65,5455496365,56,Back,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765159905,73,1,1,6,44,agh9ifb2mw3ivjusgedj7c3fe,1,39.4,37.9,2025-01-12T19:07:07.185Z,2025-01-12T19:07:08Z,5455496485,212,20.3,5455496481,141,40.3,5455496489,213,0.08,5455496477,140,58.7,5455496473,56,Center,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765159929,74,1,1,6,46,agh9ifb2mw3ivjusgedj7c3fe,1,58.7,40.3,2025-01-12T19:07:08.641Z,2025-01-12T19:07:10Z,5455496615,141,31.1,5455496611,56,Center,5455496619,213,5.48,5455496617,212,8.7,5455496613,140,64.5,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765159933,75,61,1,6,47,agh9ifb2mw3ivjusgedj7c3fe,0,64.5,31.1,2025-01-12T19:07:10.033Z,2025-01-12T19:07:10Z,5455496637,56,Center,,,,,,,,,,,,,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765159951,35,1,1,6,48,3kq9cckrnlogidldtdie2fkbl,1,32.5,79.2,2025-01-12T19:07:10.854Z,2025-01-12T19:07:12Z,5455496739,56,Back,5455496741,140,39.7,5455496747,213,0.3,5455496743,141,82.7,5455496745,212,7.9,,,,,,,,,,6q69l3ppqfqbryjubcrujfi6t,F. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765159957,36,49,1,6,49,3kq9cckrnlogidldtdie2fkbl,1,39.7,82.7,2025-01-12T19:07:11.918Z,2025-01-12T19:07:12Z,,,,,,,,,,,,,,,,,,,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765159979,37,3,1,6,50,3kq9cckrnlogidldtdie2fkbl,1,40.1,76.2,2025-01-12T19:07:13.088Z,2025-01-13T13:54:27Z,5455496861,286,,5455496867,233,76,5456100747,465,,5455496859,56,Back,,,,,,,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765159973,76,45,1,6,50,agh9ifb2mw3ivjusgedj7c3fe,0,59.9,23.8,2025-01-12T19:07:13.088Z,2025-01-12T19:30:24Z,5455496889,233,37,5455496833,56,Center,5455496835,285,,,,,,,,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765159995,38,3,1,6,51,3kq9cckrnlogidldtdie2fkbl,1,41.7,74.5,2025-01-12T19:07:13.951Z,2025-01-13T13:54:33Z,5455496947,286,,5456100793,465,,5455496945,56,Back,5455496989,233,77,,,,,,,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765159987,77,45,1,6,51,agh9ifb2mw3ivjusgedj7c3fe,0,58.3,25.5,2025-01-12T19:07:13.951Z,2025-01-12T19:30:25Z,5455496919,285,,5455497007,233,38,5455496917,56,Center,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765160025,39,3,1,6,53,3kq9cckrnlogidldtdie2fkbl,1,54.3,68.8,2025-01-12T19:07:15.511Z,2025-01-13T19:35:43Z,5455497109,56,Center,5456100903,465,,5455497111,286,,5455497115,233,78,,,,,,,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
